,episode,role_setting,images,symbol,guess,success,sender_loss,receiver_loss,sender_loss_2,receiver_loss_2
19,2870,1,[ 4158  8184 16789 30186],35,1,False,0.0,0.0,0.0,0.0
20,2871,1,[47500 40083 20160 43937],12,3,True,0.6607668995857239,9.059946933120955e-06,0.5453834533691406,8.463895028398838e-06
21,2872,1,[52498 16307 39055 37794],35,2,False,0.0,0.0,0.0,0.0
22,2873,1,[31217 41551 34525 25943],22,1,False,0.0,0.0,0.0,0.0
23,2874,1,[37445 34123 45470  9733],12,2,False,0.0,0.0,0.0,0.0
24,2875,1,[39839 42725 25306 32702],35,0,True,1.3331598043441772,0.0019175305496901274,0.2092665582895279,4.1604907892178744e-05
25,2876,1,[30154 27781  7844 14426],48,1,False,0.0,0.0,0.0,0.0
26,2877,1,[30496 34795 23352  2791],35,1,False,0.0,0.0,0.0,0.0
27,2878,1,[26397  4012 15028 47279],35,2,True,0.0930936262011528,0.03406764566898346,0.0668654590845108,5.1260126383567695e-06
28,2879,1,[18809 50569  5338 20025],35,1,False,0.0,0.0,0.0,0.0
29,2880,1,[41038 36324 39497 48786],35,0,False,0.0,0.0,0.0,0.0
0,2881,0,[ 5392 12934 48689 32732],37,3,True,0.5153390765190125,0.00028978014597669244,1.0358610153198242,0.0
1,2882,0,[13882 35082  2713 39165],35,0,True,0.0475294329226017,4.053198063047603e-05,0.06493793427944183,1.657022767176386e-05
2,2883,0,[19416 14721   949 45071],35,1,False,0.0,0.0,0.0,0.0
3,2884,0,[47993 31248 26838 27642],12,0,True,0.4179210066795349,0.008722205646336079,1.3699196577072144,1.7881409348774469e-06
4,2885,0,[13590 13086  8115 45521],35,1,True,0.6164575815200806,0.0007131854072213173,0.122899129986763,0.0004450476844795048
5,2886,0,[17548 12529  5388 32781],37,2,True,1.0010383129119873,0.04015224799513817,0.958411693572998,0.022522233426570892
6,2887,0,[33270 50979 21358 25611],12,2,True,0.06837168335914612,6.437322554120328e-06,0.08487989008426666,0.0
7,2888,0,[ 7117 30607 18962 26111],12,3,True,0.3569773733615875,0.038283661007881165,0.09730755537748337,0.7689643502235413
8,2889,0,[24723 12248  3232 46148],35,2,True,0.7655137181282043,0.01640215516090393,0.22745978832244873,0.00021120156452525407
9,2890,0,[ 7945 15638 48178 35680],48,3,False,0.0,0.0,0.0,0.0
10,2891,0,[20737 17671  6582  5588],48,0,False,0.0,0.0,0.0,0.0
11,2892,0,[50427 43622 41873 33583],48,1,True,0.19968581199645996,0.001336752320639789,0.6080034971237183,8.463895028398838e-06
12,2893,0,[43304 14927 18413  4789],35,1,True,0.831545352935791,1.5587495565414429,0.1173803061246872,3.5254294872283936
13,2894,0,[24017 38979   482 15350],48,3,True,0.5331249833106995,0.008855937048792839,0.4114627540111542,0.0002487611200194806
14,2895,0,[ 7635 49619 16094 32647],37,2,False,0.0,0.0,0.0,0.0
15,2896,0,[13182 17193 39329 48010],35,2,True,0.03202696517109871,1.2755474926962052e-05,0.02158263511955738,2.7776150091085583e-05
16,2897,0,[ 7666 37167 51203  2149],48,1,True,1.1559112071990967,0.07674305140972137,2.032457113265991,0.01868143305182457
17,2898,0,[43817 24660 10523 48050],35,1,True,0.176644429564476,0.00012935044651385397,0.08580590039491653,0.0003265675622969866
18,2899,0,[25231 48233 25934   151],12,0,True,0.15027861297130585,0.009324557147920132,0.11483781039714813,0.00014127299073152244
19,2900,0,[17068 15506  3226  6643],35,3,True,0.10510890930891037,0.0,0.010541372001171112,0.0012201955541968346
20,2901,0,[22884  5142 49949 16780],35,1,True,0.2389003485441208,0.012978849932551384,0.18208593130111694,0.0964692234992981
21,2902,0,[40763 37569 31220  6811],37,0,True,2.293835401535034,0.08574894815683365,1.0230739116668701,0.0006524664349853992
22,2903,0,[43190 48929 39149 18626],48,3,False,0.0,0.0,0.0,0.0
23,2904,0,[16090 19382 33711 23157],48,3,False,0.0,0.0,0.0,0.0
24,2905,0,[14287 25482 16948  9276],35,3,False,0.0,0.0,0.0,0.0
25,2906,0,[31218 10189 49288 23890],35,0,False,0.0,0.0,0.0,0.0
26,2907,0,[20465  1393 24954 14919],48,0,False,0.0,0.0,0.0,0.0
27,2908,0,[18916 38087 17420 28001],48,0,False,0.0,0.0,0.0,0.0
28,2909,0,[ 9465 40539 10868 25720],37,2,False,0.0,0.0,0.0,0.0
29,2910,0,[24269 31953 18585 25705],35,3,True,0.4570898413658142,1.0728841743912199e-06,0.17801052331924438,7.271793037944008e-06
0,2911,1,[32317 29604 12435  5737],37,2,False,0.0,0.0,0.0,0.0
1,2912,1,[ 4475 20265 28987 18728],35,1,False,0.0,0.0,0.0,0.0
2,2913,1,[ 1523    39 14376  5283],48,1,False,0.0,0.0,0.0,0.0
3,2914,1,[37222 23500 40591 26086],48,0,False,0.0,0.0,0.0,0.0
4,2915,1,[20739 50405 35503  1273],35,1,True,0.22410228848457336,0.14568541944026947,0.057939428836107254,0.0034244812559336424
5,2916,1,[17318 29943  2205   600],37,0,False,0.0,0.0,0.0,0.0
6,2917,1,[31427 21381 35964 36795],48,0,False,0.0,0.0,0.0,0.0
7,2918,1,[34514 47024 52191 40651],12,2,False,0.0,0.0,0.0,0.0
8,2919,1,[15654 40465 49690 52005],35,2,False,0.0,0.0,0.0,0.0
9,2920,1,[52188 19522 33783 21487],12,1,True,0.12796472012996674,0.018598906695842743,0.10864464938640594,0.0011678001610562205
10,2921,1,[47730 48154   511 20859],12,3,False,0.0,0.0,0.0,0.0
11,2922,1,[15367  9718 38673 30974],37,3,False,0.0,0.0,0.0,0.0
12,2923,1,[35870 34026 38948 47483],48,0,True,3.6103131771087646,0.20450501143932343,3.922136068344116,0.15056681632995605
13,2924,1,[ 9797 28776 35304  6968],48,3,True,1.097606897354126,0.036872945725917816,1.8697420358657837,0.01578371971845627
14,2925,1,[ 8096 39922 27739 39817],35,2,True,1.641849160194397,0.03822235390543938,0.050993382930755615,0.0013908278197050095
15,2926,1,[43633 38311 19106   246],35,3,True,0.06372047960758209,4.529963462118758e-06,0.008309700526297092,1.6808651707833633e-05
16,2927,1,[17338 16911 21314 11682],35,1,False,0.0,0.0,0.0,0.0
17,2928,1,[50671 42154 20014 21908],48,3,True,0.818934440612793,0.15011203289031982,0.3631124198436737,0.23613403737545013
18,2929,1,[23349 50127 49655 51463],37,1,True,1.0242557525634766,1.5578491687774658,0.4663482904434204,0.006897819694131613
19,2930,1,[19936  1777 52047   614],35,3,True,0.06951188296079636,0.002163065830245614,0.04627378657460213,2.3841860752327193e-07
20,2931,1,[22814 46266 13656 43437],35,0,True,0.3076823651790619,1.2159421203250531e-05,0.10783733427524567,3.099446303167497e-06
21,2932,1,[45978 22224 34978  8211],37,3,True,4.0454182624816895,0.0005451138131320477,3.5965158939361572,0.004606229718774557
22,2933,1,[30359 16660 40719 16999],35,1,True,0.25438404083251953,0.10568676888942719,0.19451332092285156,0.03110385313630104
23,2934,1,[ 1665 15780 15238 51416],35,2,True,0.1400214582681656,0.0003367036988493055,0.08071693032979965,6.6757424974639434e-06
24,2935,1,[43049  2872 35736  4971],12,3,True,0.18509124219417572,4.768372718899627e-07,0.10814417153596878,1.1920928955078125e-07
25,2936,1,[37380 45912 30467 18458],37,0,False,0.0,0.0,0.0,0.0
26,2937,1,[10309  6238 15767  5226],37,3,True,0.09653644263744354,0.0,0.07965540885925293,0.0
27,2938,1,[46848 49190 46689  5993],12,0,True,0.10282889753580093,0.001324039651080966,0.21166624128818512,4.804249692824669e-05
28,2939,1,[49441 41292 31075 11765],35,3,False,0.0,0.0,0.0,0.0
29,2940,1,[26222 20769 44278 30243],12,3,True,0.3911837637424469,0.012703660875558853,1.2913124561309814,0.0012842314317822456
0,2941,0,[45293 43853 18825 49576],35,2,True,0.33676624298095703,0.011041759513318539,0.18918852508068085,0.03494905307888985
1,2942,0,[  329 32774 22015 20882],48,1,False,0.0,0.0,0.0,0.0
2,2943,0,[33718 43407  6025 45358],12,0,True,0.1322176158428192,2.0265599687263602e-06,0.1283784955739975,1.1920928955078125e-07
3,2944,0,[41744 36996 17436 47873],35,1,False,0.0,0.0,0.0,0.0
4,2945,0,[46393  2429 23469 44133],35,0,True,0.19134679436683655,0.0030273678712546825,0.26280927658081055,0.00012672750744968653
5,2946,0,[24582 33581 29948 43200],48,0,True,0.9717376828193665,0.008755756542086601,0.1962694674730301,0.0013984082033857703
6,2947,0,[ 2181 38692 27361 27443],48,2,True,0.8840227127075195,1.1476635932922363,0.49407362937927246,1.0096553564071655
7,2948,0,[28094 38598 14581 50790],48,0,True,0.26807746291160583,0.0005144011811353266,0.08764871954917908,4.0531240301788785e-06
8,2949,0,[49259 49616 19512 22089],35,3,False,0.0,0.0,0.0,0.0
9,2950,0,[23814  2072 37418 17507],48,0,False,0.0,0.0,0.0,0.0
10,2951,0,[25783 31742 36902 35136],12,1,True,0.5176004767417908,0.00012362767301965505,0.9342285394668579,0.00017107996973209083
11,2952,0,[17981 19899 34612 43927],20,0,False,0.0,0.0,0.0,0.0
12,2953,0,[21350 33257 35375 50767],35,2,True,0.07105697691440582,0.06119069457054138,0.10499999672174454,1.9073504518019035e-06
13,2954,0,[48772  6952 36112 41381],37,0,False,0.0,0.0,0.0,0.0
14,2955,0,[50358  1403 37942  4843],12,3,True,0.15870733559131622,1.1920928955078125e-07,0.047245196998119354,2.3841860752327193e-07
15,2956,0,[ 6161 42053 30894 35611],12,2,True,1.101585865020752,2.01119065284729,0.1466739922761917,0.047275442630052567
16,2957,0,[31029 20636 18366 16198],35,1,False,0.0,0.0,0.0,0.0
17,2958,0,[ 8140  5853 18714 10876],35,0,True,0.2467142939567566,0.02444390207529068,0.15193456411361694,0.0
18,2959,0,[38478  6384 51705 48115],48,3,True,0.5797883868217468,1.323156714439392,0.13060109317302704,0.010849649086594582
19,2960,0,[16103 27416   586 22779],48,3,False,0.0,0.0,0.0,0.0
20,2961,0,[32227 51742 38712 36834],35,0,False,0.0,0.0,0.0,0.0
21,2962,0,[21143 23273  4217  6670],37,2,True,0.5171681046485901,0.016538431867957115,0.18044914305210114,0.008714509196579456
22,2963,0,[48923   388 28279 42229],48,3,False,0.0,0.0,0.0,0.0
23,2964,0,[42118 14795 34418 18191],37,0,False,0.0,0.0,0.0,0.0
24,2965,0,[26294 35129 32192 47806],12,1,True,0.06363370269536972,5.757974577136338e-05,0.16800838708877563,1.1920928955078125e-07
25,2966,0,[18777 21928 13113 30291],48,1,True,1.5430737733840942,0.4058613181114197,0.26248180866241455,0.02408854477107525
26,2967,0,[16692  2739  8230 27892],37,2,True,0.9591091871261597,0.292044460773468,0.3009607493877411,5.8533474657451734e-05
27,2968,0,[ 3187  7595 10959 26823],48,0,False,0.0,0.0,0.0,0.0
28,2969,0,[42169 24386 18936 40562],48,3,False,0.0,0.0,0.0,0.0
29,2970,0,[ 8390 14316 22587 17505],12,3,True,0.1734994500875473,0.024919703602790833,0.5464967489242554,0.1540711224079132
0,2971,1,[39318 30953 13922 45157],12,3,True,0.05951651558279991,0.5282415747642517,0.10946951061487198,0.4361642897129059
1,2972,1,[23743  7536  3395 23794],37,2,False,0.0,0.0,0.0,0.0
2,2973,1,[26208 44316 34878 11062],12,1,True,0.8199060559272766,0.012913396582007408,1.0905076265335083,0.018348028883337975
3,2974,1,[14654 14361 22194   495],48,1,True,0.24119660258293152,0.0002993793459609151,0.3500704765319824,1.2993897144042421e-05
4,2975,1,[16355 27077 20030  3316],48,0,True,0.19537869095802307,1.978893851628527e-05,0.3078538775444031,1.0728841743912199e-06
5,2976,1,[13099 24440  7756 12063],37,3,False,0.0,0.0,0.0,0.0
6,2977,1,[24556 50832 26021 10191],35,0,False,0.0,0.0,0.0,0.0
7,2978,1,[ 3635 25496 27992 42399],37,0,True,0.8416472673416138,4.971151065547019e-05,0.5222811102867126,0.0002497150271665305
8,2979,1,[20339   424 44913  7668],37,3,False,0.0,0.0,0.0,0.0
9,2980,1,[28294  1425   747 42928],48,2,False,0.0,0.0,0.0,0.0
10,2981,1,[ 1860 50724  9075 35902],12,0,True,0.08369948714971542,0.002961426740512252,0.0511774942278862,0.00016213777416851372
11,2982,1,[20831  1830 34164  5326],48,2,True,0.19170737266540527,4.5181343011790887e-05,0.16016735136508942,8.463895028398838e-06
12,2983,1,[25853 42390  9088 48211],12,1,True,0.08576894551515579,1.1920928955078125e-07,0.2242574244737625,2.3841860752327193e-07
13,2984,1,[8751 1061 4313 1455],35,0,True,0.088955357670784,0.0,0.058907318860292435,0.0
14,2985,1,[ 8935 51909 26215 46182],12,2,False,0.0,0.0,0.0,0.0
15,2986,1,[12686 19901 50823 20849],48,1,True,2.1049623489379883,0.023409627377986908,1.7642079591751099,0.0012993906857445836
16,2987,1,[42851  6008 25600 20705],9,0,True,2.688669204711914,0.017696475610136986,6.289406776428223,0.0003058185975532979
17,2988,1,[13039  1573 21205 49994],37,1,False,0.0,0.0,0.0,0.0
18,2989,1,[51844   948 15089 35795],35,0,True,1.1804149150848389,0.01562986709177494,1.2962716817855835,6.318112355074845e-06
19,2990,1,[44830 37279 26589  9318],48,1,True,0.17913882434368134,0.0,0.10596054047346115,4.0531240301788785e-06
20,2991,1,[38869 36729 13846 21865],12,1,False,0.0,0.0,0.0,0.0
21,2992,1,[27602 35853 46135 17748],35,2,False,0.0,0.0,0.0,0.0
22,2993,1,[ 5431 33741 25650 27679],35,2,True,0.1356586515903473,0.0,0.21311669051647186,0.0
23,2994,1,[ 4507 35336  6814  7059],12,3,True,0.07896468043327332,0.03219376504421234,0.19500723481178284,4.768372718899627e-07
24,2995,1,[30010 20895 30219  9506],35,3,False,0.0,0.0,0.0,0.0
25,2996,1,[21686 38846  5760 31214],37,1,False,0.0,0.0,0.0,0.0
26,2997,1,[ 6246 15065 25673 31925],48,1,True,0.22791919112205505,0.5056439638137817,0.1871608942747116,0.004479352384805679
27,2998,1,[ 7541 43943 12859 46532],48,1,False,0.0,0.0,0.0,0.0
28,2999,1,[19671 27474 37779 35020],37,2,True,2.40624737739563,1.5194976329803467,0.35962754487991333,0.0014232984976843
29,3000,1,[ 8387 43210 16107 40938],48,2,True,0.5888223648071289,0.01668103225529194,0.4646508991718292,0.0983683168888092
0,3001,0,[32653  2005 49942  6457],38,3,True,8.921342849731445,0.01896519772708416,9.020371437072754,2.6252970695495605
1,3002,0,[44524 11440 44048 49093],48,0,False,0.0,0.0,0.0,0.0
2,3003,0,[35390 41405  1012 49269],35,3,True,0.23096436262130737,0.4629603326320648,0.08908963948488235,1.068033218383789
3,3004,0,[46595 31093 49500 11325],48,1,False,0.0,0.0,0.0,0.0
4,3005,0,[33223   716  3315  2193],35,1,True,0.09463977813720703,0.0,0.14440599083900452,5.734131264034659e-05
5,3006,0,[46640 10889 25580 10693],48,1,False,0.0,0.0,0.0,0.0
6,3007,0,[37686 37784 52334 10669],35,0,True,0.04341332986950874,0.0,0.1050378680229187,0.0
7,3008,0,[42404 48341  5977 46651],35,2,True,0.02139689214527607,0.0,0.008924974128603935,0.0
8,3009,0,[25619 50049 38213 22702],48,1,True,0.35943403840065,0.0064692688174545765,0.3055852949619293,0.07136355340480804
9,3010,0,[34998 32909 14465 14850],12,0,False,0.0,0.0,0.0,0.0
10,3011,0,[50117 37855 13925 30445],48,3,True,0.14918190240859985,0.003361623967066407,0.11154193431138992,0.007681471295654774
11,3012,0,[36048 35502 28302 32318],12,3,False,0.0,0.0,0.0,0.0
12,3013,0,[23631 40591  8507 48269],48,0,True,0.3179595470428467,0.32455548644065857,0.05983659625053406,0.016197623685002327
13,3014,0,[23144 51277 30689 52050],48,3,False,0.0,0.0,0.0,0.0
14,3015,0,[ 4522  6849  3211 26248],35,0,True,0.02079087868332863,0.0,0.04391917213797569,0.0
15,3016,0,[27866 13348 27786 15700],48,2,False,0.0,0.0,0.0,0.0
16,3017,0,[ 7974  6636 33984 48771],35,1,True,0.21002735197544098,0.00010455201118020341,0.48594459891319275,3.4570753086882178e-06
17,3018,0,[27590 49340  2750 15951],12,1,True,0.7078115344047546,0.33001184463500977,0.33000263571739197,0.31420135498046875
18,3019,0,[ 3775 13763 34652 37419],48,1,True,0.17144624888896942,0.01931886188685894,0.09583146125078201,0.0038396427407860756
19,3020,0,[42170 46895 14735 50907],12,3,True,0.4332987666130066,4.768372718899627e-07,0.3353446424007416,0.0
20,3021,0,[45234 30928 28732 32687],48,1,True,0.42999282479286194,3.2894535064697266,0.3675440549850464,0.002539160195738077
21,3022,0,[41521 20463 16888  7183],12,0,False,0.0,0.0,0.0,0.0
22,3023,0,[24680   498 33872 17942],12,1,True,1.0209251642227173,0.0014415038749575615,1.909575343132019,0.0006870006327517331
23,3024,0,[32029  5009 17396 15977],35,2,True,1.073572039604187,1.0909984111785889,0.10685276240110397,0.5576375126838684
24,3025,0,[21648 43456 51529 12486],35,3,True,0.01794986054301262,0.0,0.20044241845607758,0.0
25,3026,0,[30695  6271 43229 45486],37,1,False,0.0,0.0,0.0,0.0
26,3027,0,[37491 48941  6020  3455],12,0,False,0.0,0.0,0.0,0.0
27,3028,0,[37460 46000 13626 26050],48,3,False,0.0,0.0,0.0,0.0
28,3029,0,[42473 47559  3912 36096],48,1,True,0.4652130901813507,0.0003470784577075392,0.08923899382352829,0.5038253664970398
29,3030,0,[44284  4066 43610 21283],37,1,True,3.900813102722168,0.047114480286836624,2.5620903968811035,0.12591567635536194
0,3031,1,[17522 27853 30979 35994],48,3,False,0.0,0.0,0.0,0.0
1,3032,1,[25368  5058 28289 50628],35,1,False,0.0,0.0,0.0,0.0
2,3033,1,[52153 45315 46348  4284],48,2,True,0.4272567331790924,0.1284872144460678,0.7926735877990723,0.2977096140384674
3,3034,1,[15228 32536 28006  2547],12,2,True,1.3488723039627075,0.03989733010530472,1.610947847366333,4.172333774477011e-06
4,3035,1,[12727 13098 18217 14027],48,3,True,0.06861761957406998,0.020245324820280075,0.2516728937625885,0.34633567929267883
5,3036,1,[50642   217  2217 49058],37,3,False,0.0,0.0,0.0,0.0
6,3037,1,[37102 16595 44594 42109],48,2,False,0.0,0.0,0.0,0.0
7,3038,1,[52349 13613 25426  5956],35,3,False,0.0,0.0,0.0,0.0
8,3039,1,[16598 43857 44016 18830],12,1,True,0.3433322012424469,0.0636230930685997,1.2024815082550049,0.00038995000068098307
9,3040,1,[21970 34352 25205 22624],48,1,False,0.0,0.0,0.0,0.0
10,3041,1,[ 7707  1480 19252  1902],48,2,False,0.0,0.0,0.0,0.0
11,3042,1,[12634 16996  7290 51147],35,0,True,0.08061730116605759,0.0,0.07502967119216919,0.0
12,3043,1,[43618 44149 22128 35898],35,0,True,0.2028326839208603,0.00043014000402763486,0.08860654383897781,0.00011730882397387177
13,3044,1,[34282 19369 15533 38780],35,3,False,0.0,0.0,0.0,0.0
14,3045,1,[48340 38960  6440 11017],35,3,True,0.7801123857498169,0.014229989610612392,0.31771889328956604,0.00030116800917312503
15,3046,1,[ 1982 13295 17374  7376],37,2,True,2.369813919067383,0.006923987530171871,1.1690694093704224,2.118119478225708
16,3047,1,[  700 23090 14756  4559],35,0,False,0.0,0.0,0.0,0.0
17,3048,1,[10383 16437 34648 50484],48,2,False,0.0,0.0,0.0,0.0
18,3049,1,[25292 48323 20283 22127],9,2,False,0.0,0.0,0.0,0.0
19,3050,1,[50264 32167 15536 42509],37,2,True,2.1297314167022705,0.2015637308359146,1.4891424179077148,1.3724621534347534
20,3051,1,[26185 41966 45750 30919],48,2,False,0.0,0.0,0.0,0.0
21,3052,1,[36938  4313 26418 17268],35,0,False,0.0,0.0,0.0,0.0
22,3053,1,[ 6603  9603 21892  1519],48,1,False,0.0,0.0,0.0,0.0
23,3054,1,[27483 38111 42753 49069],48,2,False,0.0,0.0,0.0,0.0
24,3055,1,[47025 47419 37022 41823],37,3,True,0.25298359990119934,0.0,0.05745870620012283,2.3841860752327193e-07
25,3056,1,[23542 30362 21243 39270],48,3,True,0.5769253373146057,0.25337648391723633,0.06965495645999908,1.0707350969314575
26,3057,1,[23775 41596  2772 22645],48,2,False,0.0,0.0,0.0,0.0
27,3058,1,[43031 20559 37893 32638],37,2,False,0.0,0.0,0.0,0.0
28,3059,1,[43202 11837   102 13451],35,2,True,0.36338815093040466,0.006256141699850559,0.5155197381973267,0.00013876924640499055
29,3060,1,[10101 36976 24649 38922],35,3,False,0.0,0.0,0.0,0.0
0,3061,0,[26568  5493 16080  9458],48,1,False,0.0,0.0,0.0,0.0
1,3062,0,[28554 20774  2735 51392],35,0,False,0.0,0.0,0.0,0.0
2,3063,0,[39526 39385 45337 47020],35,2,False,0.0,0.0,0.0,0.0
3,3064,0,[ 8797 43521 45896 38144],48,1,False,0.0,0.0,0.0,0.0
4,3065,0,[ 5638 19398 11038  5233],37,3,True,2.4759435653686523,0.02556038834154606,1.1708930730819702,0.00010467123502166942
5,3066,0,[ 4668 50478 23870 12691],48,2,True,1.2586003541946411,0.06204256787896156,0.9528392553329468,0.017877528443932533
6,3067,0,[ 5489 11807 34760 46052],35,3,False,0.0,0.0,0.0,0.0
7,3068,0,[20103 19436 33768 19179],48,3,True,0.1529686599969864,0.11605530232191086,0.1192246824502945,0.0478796549141407
8,3069,0,[36246  2770 20417 19860],37,0,False,0.0,0.0,0.0,0.0
9,3070,0,[ 5602 18714 23643  6728],37,3,False,0.0,0.0,0.0,0.0
10,3071,0,[40440 44479 41970 13846],37,0,False,0.0,0.0,0.0,0.0
11,3072,0,[46120 45540 15460 37549],48,2,False,0.0,0.0,0.0,0.0
12,3073,0,[50020  4220  4788 47264],12,3,False,0.0,0.0,0.0,0.0
13,3074,0,[27843  7858  6915  8887],48,2,False,0.0,0.0,0.0,0.0
14,3075,0,[30742 39428 36953  1477],37,2,False,0.0,0.0,0.0,0.0
15,3076,0,[15615 28931 28149 30131],37,2,True,1.1380058526992798,0.0009237024351023138,0.6363210082054138,0.0011638617143034935
16,3077,0,[12737 11677 13279 31173],37,1,True,0.382485955953598,0.05234578996896744,0.1844143122434616,3.80167293548584
17,3078,0,[ 4805  6524  4349 51656],35,3,True,0.028994835913181305,0.0,0.015390082262456417,0.0
18,3079,0,[ 8795 45913 10984 43467],12,1,True,0.2703210115432739,1.1920935776288388e-06,0.25235113501548767,8.463895028398838e-06
19,3080,0,[34301 40073  3446 19477],12,3,False,0.0,0.0,0.0,0.0
20,3081,0,[31950  8242 27923 29489],48,3,True,0.46950680017471313,0.2031712681055069,0.19853265583515167,1.8867307901382446
21,3082,0,[24703  8704 39979 19907],22,3,False,0.0,0.0,0.0,0.0
22,3083,0,[ 1794 14867 15364 31526],48,1,False,0.0,0.0,0.0,0.0
23,3084,0,[33808 38921   864 49088],35,1,False,0.0,0.0,0.0,0.0
24,3085,0,[19492 49246  8057 33866],35,0,True,0.1961878091096878,0.2703086733818054,0.07211234420537949,0.003246505279093981
25,3086,0,[27874  6949  2428  8298],34,0,True,5.768137454986572,1.4348679780960083,5.121762752532959,0.07391609251499176
26,3087,0,[44112 11329 26069 50960],37,3,True,0.4638637900352478,0.11701218783855438,0.028990602120757103,0.004489830229431391
27,3088,0,[50937 40165 49117 51624],48,3,True,0.5837209224700928,0.0226531270891428,0.9168756008148193,0.05758370831608772
28,3089,0,[36840 40470 41247 16392],12,1,True,0.30435511469841003,0.0,0.2116451859474182,0.0
29,3090,0,[23739 50281 40602 49368],35,2,False,0.0,0.0,0.0,0.0
0,3091,1,[35001 43307 24328 45496],37,1,False,0.0,0.0,0.0,0.0
1,3092,1,[36489  1616 25571 31142],37,0,False,0.0,0.0,0.0,0.0
2,3093,1,[36647 23026 23711  5621],48,3,False,0.0,0.0,0.0,0.0
3,3094,1,[50236  3982 38555 18500],37,3,False,0.0,0.0,0.0,0.0
4,3095,1,[21457 14971 12262 19960],37,2,True,0.25003519654273987,2.3841860752327193e-07,0.47532889246940613,0.0002033321070484817
5,3096,1,[42193 43973 37223 18352],37,0,True,0.18833784759044647,0.0,0.07536504417657852,0.0
6,3097,1,[25393 49551 37426  7920],37,3,False,0.0,0.0,0.0,0.0
7,3098,1,[ 5493 30956 12819  5145],48,0,True,0.46050432324409485,0.017725840210914612,0.36440208554267883,0.0019297132967039943
8,3099,1,[25820  6125 45363 38803],9,1,False,0.0,0.0,0.0,0.0
9,3100,1,[10112  8112 49959 28440],12,1,True,0.20902425050735474,1.1920928955078125e-07,0.32203587889671326,2.3841860752327193e-07
10,3101,1,[39838 38787 20409  6048],12,2,False,0.0,0.0,0.0,0.0
11,3102,1,[38428  7686 47009 42481],12,3,True,1.3007014989852905,1.4290701150894165,1.036158800125122,0.03767674043774605
12,3103,1,[27498    88 42709 18653],37,3,True,0.4323495924472809,0.07660404592752457,0.5760068893432617,0.0004628775641322136
13,3104,1,[34048 26055 11815  8268],37,3,False,0.0,0.0,0.0,0.0
14,3105,1,[27541 23628 11087 10497],37,2,False,0.0,0.0,0.0,0.0
15,3106,1,[43495 35341  6944  2603],48,3,True,0.9739142656326294,0.8286353349685669,0.3335404396057129,0.0018338080262765288
16,3107,1,[ 8351  9292  1792 28782],35,1,True,0.28976014256477356,0.19979840517044067,0.11043355613946915,0.00745055079460144
17,3108,1,[39587 26060 38354 26308],37,3,True,0.8607272505760193,0.08814867585897446,1.0377479791641235,5.766364097595215
18,3109,1,[20887  3137  6417 27552],35,0,True,0.5046199560165405,0.0004366993671283126,1.7610182762145996,1.1920928955078125e-07
19,3110,1,[ 6142 49932 36523 39859],37,2,False,0.0,0.0,0.0,0.0
20,3111,1,[ 5640 39027 31469 48082],35,1,True,0.12882106006145477,1.1920935776288388e-06,0.28090721368789673,8.583106136939023e-06
21,3112,1,[36164 50649 39704 16295],35,3,True,0.7835114002227783,0.0542462095618248,1.157112717628479,4.0531240301788785e-06
22,3113,1,[ 2788 50794 13466 45350],12,3,False,0.0,0.0,0.0,0.0
23,3114,1,[33266 21640 13941 37776],35,2,True,0.46631506085395813,0.00010944011592073366,0.3634461760520935,2.4438202672172338e-05
24,3115,1,[11576 17062 26542 30780],38,1,False,0.0,0.0,0.0,0.0
25,3116,1,[12055     3 42017 26952],37,0,False,0.0,0.0,0.0,0.0
26,3117,1,[22064  3713  6243 34966],35,1,False,0.0,0.0,0.0,0.0
27,3118,1,[43769 29575 38293 20465],48,0,True,0.6015638709068298,0.5201426148414612,0.487203449010849,0.14756406843662262
28,3119,1,[   28 32445  5318  2365],48,3,False,0.0,0.0,0.0,0.0
29,3120,1,[32198 26755 47962 35418],12,1,True,0.22549904882907867,1.6927862816373818e-05,0.28489813208580017,1.7881409348774469e-06
0,3121,0,[27384 16923 33181 17005],35,0,True,0.2319272756576538,0.671882152557373,0.09850466251373291,1.819240927696228
1,3122,0,[   28 12420 22829 40169],35,1,False,0.0,0.0,0.0,0.0
2,3123,0,[18244  7322  6986 24390],35,0,False,0.0,0.0,0.0,0.0
3,3124,0,[30656 34519  5648 50835],35,3,True,0.7757739424705505,0.007311603985726833,0.37817618250846863,0.007148423232138157
4,3125,0,[13804  6345 46499 43117],12,2,False,0.0,0.0,0.0,0.0
5,3126,0,[ 2075 47560 31472  1480],48,2,False,0.0,0.0,0.0,0.0
6,3127,0,[ 3591 45380  8745 35943],37,0,True,0.14623871445655823,0.0005757081089541316,0.2517564594745636,0.004824335686862469
7,3128,0,[48985 51939 13879 51679],35,1,True,0.09935536235570908,0.0,0.11394966393709183,0.0
8,3129,0,[ 5636 44195 27804 25822],12,2,True,0.7359269857406616,0.0017220295267179608,0.49182283878326416,0.0004912629374302924
9,3130,0,[ 5410 22819 13658 31008],12,2,True,1.8267905712127686,0.00034397796844132245,0.26016318798065186,5.841425809194334e-05
10,3131,0,[39981  2493  4416 46609],12,0,True,0.14480631053447723,2.157711423933506e-05,0.45343226194381714,0.0
11,3132,0,[30883 20231 15927 45751],35,2,False,0.0,0.0,0.0,0.0
