,mode,model_dir,load_file,save_file,roles,n_episodes,batch_size,dataset,use_categories,vocabulary_size,embedding_size,n_active_images,explore,gibbs_temperature,sender_type,n_informed_filters,loss,batch_mode,memory_sampling_distribution,shared_experience,shared_embedding,out_activation,stop_when_goal_is_passed,model_type,save_learning_curves,early_stopping,goal1_reached,goal2_reached,final_success_rate,symbol_histogram_median,symbol_histogram_std
0,train,models/local_only,False,200917-000417-swi-4-non-50-20,switch,50000,30,data/mcrae-459x100-vgg19.emb.gz,True,50,50,4,none,0.0,informed,20,binary_crossentropy,sample,linear,False,False,softmax,False,old,True,False,35040,,0.6649999999999998,0.0,11.605171261123207
1,train,models/local_only,False,200917-002456-swi-4-non-50-20,switch,50000,30,data/mcrae-459x100-vgg19.emb.gz,True,50,50,4,none,0.0,informed,20,binary_crossentropy,sample,linear,True,False,softmax,False,old,True,False,34800,,0.6366666666666665,0.0,15.773395322504284
2,train,models/local_only,False,200917-004516-swi-4-non-50-20,switch,50000,30,data/mcrae-459x100-vgg19.emb.gz,True,50,50,4,none,0.0,informed,20,binary_crossentropy,sample,linear,False,True,softmax,False,old,True,False,29520,46560,0.7,0.0,10.334408546211051
3,train,models/local_only,False,200917-010542-swi-4-non-50-20,switch,50000,30,data/mcrae-459x100-vgg19.emb.gz,True,50,50,4,none,0.0,informed,20,binary_crossentropy,sample,linear,True,True,softmax,False,old,True,False,23490,39600,0.7133333333333333,0.0,12.753038853543888
4,train,models/local_only,False,200917-012616-swi-4-gib-50-20,switch,50000,30,data/mcrae-459x100-vgg19.emb.gz,True,50,50,4,gibbs,0.1,informed,20,binary_crossentropy,sample,linear,False,False,softmax,False,old,True,False,,,0.45,4.0,3.3226495451672298
5,train,models/local_only,False,200917-014703-swi-4-gib-50-20,switch,50000,30,data/mcrae-459x100-vgg19.emb.gz,True,50,50,4,gibbs,0.1,informed,20,binary_crossentropy,sample,linear,True,False,softmax,False,old,True,False,,,0.31166666666666665,3.0,3.255764119219941
6,train,models/local_only,False,200917-020755-swi-4-gib-50-20,switch,50000,30,data/mcrae-459x100-vgg19.emb.gz,True,50,50,4,gibbs,0.1,informed,20,binary_crossentropy,sample,linear,False,True,softmax,False,old,True,False,,,0.30166666666666664,3.0,3.7416573867739413
7,train,models/local_only,False,200917-022851-swi-4-gib-50-20,switch,50000,30,data/mcrae-459x100-vgg19.emb.gz,True,50,50,4,gibbs,0.1,informed,20,binary_crossentropy,sample,linear,True,True,softmax,False,old,True,False,,,0.5649999999999998,1.0,5.513619500836088
