,sender_name,receiver_name,active_images,target_image,chosen_symbol,chosen_symbol_p,chosen_image,chosen_image_p,chosen_image_index,success
84,01.sender,02.receiver,1385:608:1816:1504,1385,2,0.6071167588233948,1816,0.6676634550094604,3,0
85,01.sender,02.receiver,1489:333:1302:1126,1489,4,0.24546177685260773,1489,0.35313284397125244,0,1
86,01.sender,02.receiver,1332:1523:1002:144,1332,0,0.1553846299648285,1523,0.4166218340396881,1,0
87,01.sender,02.receiver,631:1377:687:329,631,2,0.9880644679069519,631,0.8305585384368896,3,1
88,01.sender,02.receiver,194:1173:384:2011,194,0,0.346602201461792,194,0.4057547152042389,2,1
89,01.sender,02.receiver,308:2025:2136:1939,308,0,0.8610866665840149,2136,0.48726505041122437,0,0
90,01.sender,02.receiver,1620:2065:1876:1184,1620,0,0.8937100172042847,1620,0.45717698335647583,1,1
91,01.sender,02.receiver,811:1458:1988:1378,811,0,0.19286800920963287,1378,0.5312581658363342,2,0
92,01.sender,02.receiver,310:1611:344:2123,310,2,0.48413342237472534,2123,0.38956430554389954,0,0
93,01.sender,02.receiver,816:2062:297:963,816,4,0.25501954555511475,2062,0.29972124099731445,3,0
94,01.sender,02.receiver,1937:33:1802:98,1937,4,0.9965794682502747,98,0.28319817781448364,3,0
95,01.sender,02.receiver,1615:921:2090:1023,1615,4,0.1799444705247879,2090,0.30584219098091125,0,0
96,01.sender,02.receiver,446:2125:1544:179,446,0,0.7674276232719421,446,0.3601418435573578,0,1
97,01.sender,02.receiver,2136:979:1562:1691,2136,2,0.9549523591995239,979,0.32215458154678345,0,0
98,01.sender,02.receiver,1318:1050:2133:413,1318,0,0.6430363059043884,1318,0.4130597710609436,3,1
99,01.sender,02.receiver,608:1817:684:317,608,4,0.9884114861488342,608,0.48268184065818787,3,1
100,02.sender,01.receiver,1492:908:270:1918,1492,2,0.3446899950504303,908,0.41983726620674133,0,0
101,02.sender,01.receiver,1472:1733:1437:637,1472,0,0.3636147081851959,1437,0.3071601986885071,0,0
102,02.sender,01.receiver,303:1235:395:1008,303,0,0.3949871361255646,395,0.42580556869506836,2,0
103,02.sender,01.receiver,1119:325:596:748,1119,4,0.336658239364624,1119,0.6359233856201172,3,1
104,02.sender,01.receiver,2163:166:970:1753,2163,0,0.5143986344337463,166,0.48687252402305603,1,0
105,02.sender,01.receiver,208:1028:1778:406,208,0,0.3906821310520172,208,0.4063497483730316,1,1
106,02.sender,01.receiver,1767:632:544:1504,1767,0,0.3613215982913971,632,0.32795238494873047,3,0
107,02.sender,01.receiver,298:1984:1320:1945,298,0,0.40292733907699585,298,0.49434909224510193,0,1
108,02.sender,01.receiver,1454:1229:1633:934,1454,0,0.40135684609413147,1633,0.37422657012939453,1,0
109,02.sender,01.receiver,237:1902:1434:1091,237,0,0.4102759063243866,237,0.5551695823669434,2,1
110,02.sender,01.receiver,170:1815:302:1118,170,0,0.4217970073223114,1815,0.31989192962646484,3,0
111,02.sender,01.receiver,135:329:1641:1940,135,0,0.3686346709728241,135,0.4327148199081421,0,1
112,02.sender,01.receiver,1339:1632:1076:1561,1339,0,0.38577330112457275,1561,0.4562637507915497,1,0
113,02.sender,01.receiver,1434:153:1057:498,1434,4,0.3606504797935486,153,0.5331466197967529,3,0
114,02.sender,01.receiver,1538:1849:584:455,1538,0,0.3754135072231293,1849,0.3164626955986023,2,0
115,02.sender,01.receiver,2071:1593:924:98,2071,2,0.3609347641468048,924,0.4011954963207245,0,0
116,02.sender,01.receiver,1507:1180:1075:669,1507,2,0.3682498037815094,669,0.371266633272171,3,0
117,02.sender,01.receiver,61:1763:665:1969,61,0,0.35163232684135437,61,0.8737677335739136,1,1
118,02.sender,01.receiver,472:2147:725:1116,472,0,0.39834243059158325,2147,0.29043543338775635,2,0
119,02.sender,01.receiver,2046:1499:1842:611,2046,0,0.449788898229599,2046,0.402054101228714,2,1
120,01.sender,02.receiver,2173:1714:1354:628,2173,0,0.42254334688186646,2173,0.4341970980167389,3,1
121,01.sender,02.receiver,1900:903:1274:1705,1900,4,0.8503416776657104,1274,0.3982343375682831,1,0
122,01.sender,02.receiver,1172:1315:1048:710,1172,0,0.2515321671962738,1315,0.4495542049407959,3,0
123,01.sender,02.receiver,175:1140:1342:572,175,2,0.4519599974155426,572,0.3196808695793152,3,0
124,01.sender,02.receiver,2179:1949:53:1106,2179,2,0.8774124383926392,1106,0.383592426776886,3,0
125,01.sender,02.receiver,2022:449:1186:591,2022,2,0.25796380639076233,591,0.3020940124988556,1,0
126,01.sender,02.receiver,1038:1610:14:615,1038,4,0.6232059597969055,14,0.30196860432624817,3,0
127,01.sender,02.receiver,575:496:1945:320,575,0,0.414531946182251,496,0.31819042563438416,3,0
128,01.sender,02.receiver,728:1614:1343:1432,728,2,0.3970325291156769,1432,0.3336542248725891,1,0
129,01.sender,02.receiver,158:966:1473:579,158,0,0.16031470894813538,966,0.5931918621063232,0,0
130,01.sender,02.receiver,931:171:2067:1406,931,2,0.5879215002059937,931,0.37165337800979614,2,1
131,01.sender,02.receiver,938:1025:2047:1121,938,4,0.47933679819107056,1121,0.2661067843437195,1,0
132,01.sender,02.receiver,1184:1462:2099:526,1184,0,0.35872355103492737,1184,0.39152801036834717,0,1
133,01.sender,02.receiver,258:1069:1547:2129,258,0,0.7471225261688232,258,0.5955487489700317,1,1
134,01.sender,02.receiver,327:1628:998:2015,327,0,0.5600849390029907,1628,0.4967584013938904,3,0
135,01.sender,02.receiver,350:1104:774:561,350,0,0.8652469515800476,774,0.3770814538002014,0,0
136,01.sender,02.receiver,35:467:849:1074,35,2,0.8250108361244202,1074,0.34209609031677246,1,0
137,01.sender,02.receiver,730:586:252:379,730,4,0.344404011964798,730,0.440594345331192,3,1
138,01.sender,02.receiver,60:1608:1635:646,60,4,0.9869500994682312,60,0.4697639048099518,0,1
139,01.sender,02.receiver,1258:1371:2021:2088,1258,2,0.23048192262649536,2021,0.8146644234657288,0,0
140,02.sender,01.receiver,1695:415:98:1098,1695,0,0.39349859952926636,1695,0.43427443504333496,0,1
141,02.sender,01.receiver,65:1140:1702:1222,65,0,0.37982627749443054,65,0.761920690536499,1,1
142,02.sender,01.receiver,955:562:276:650,955,0,0.3585706651210785,955,0.3872731626033783,2,1
143,02.sender,01.receiver,258:537:988:347,258,0,0.3677431643009186,258,0.4877924621105194,3,1
144,02.sender,01.receiver,2142:59:1066:1263,2142,0,0.43064963817596436,59,0.825634241104126,1,0
145,02.sender,01.receiver,902:417:2111:710,902,2,0.4561501741409302,417,0.38799920678138733,0,0
146,02.sender,01.receiver,499:1801:899:1374,499,0,0.40194109082221985,1374,0.608150839805603,0,0
147,02.sender,01.receiver,1406:1645:1031:984,1406,0,0.41701769828796387,1645,0.32364127039909363,3,0
148,02.sender,01.receiver,147:1272:691:1187,147,2,0.3835800588130951,1272,0.44271332025527954,1,0
149,02.sender,01.receiver,1132:2126:838:1280,1132,0,0.3572562336921692,1132,0.3663182854652405,2,1
150,02.sender,01.receiver,1923:490:1424:290,1923,0,0.3528417944908142,490,0.4459725022315979,2,0
151,02.sender,01.receiver,597:1276:570:1349,597,2,0.3900955617427826,597,0.680326521396637,2,1
152,02.sender,01.receiver,1094:2031:2085:662,1094,4,0.36532506346702576,1094,0.45963454246520996,0,1
153,02.sender,01.receiver,902:1107:369:1028,902,2,0.390435129404068,1028,0.35559970140457153,0,0
154,02.sender,01.receiver,781:666:1384:270,781,0,0.4781038165092468,270,0.3391264081001282,1,0
155,02.sender,01.receiver,1942:2096:925:1574,1942,0,0.36998218297958374,925,0.7505660057067871,0,0
156,02.sender,01.receiver,1068:529:1431:1831,1068,0,0.3856596052646637,1431,0.30179134011268616,0,0
157,02.sender,01.receiver,1640:538:1074:1727,1640,0,0.41508591175079346,1640,0.40630972385406494,1,1
158,02.sender,01.receiver,608:703:1594:2157,608,0,0.3550161123275757,703,0.3423808813095093,0,0
159,02.sender,01.receiver,2014:611:343:228,2014,2,0.35156944394111633,611,0.46899816393852234,2,0
160,01.sender,02.receiver,1052:795:170:1591,1052,0,0.2386116087436676,1591,0.3919636011123657,2,0
161,01.sender,02.receiver,1022:943:1314:1260,1022,2,0.9843701124191284,1022,0.42589902877807617,3,1
162,01.sender,02.receiver,778:1280:1190:1824,778,2,0.6510452628135681,1280,0.3655546307563782,1,0
163,01.sender,02.receiver,1682:1180:1455:58,1682,0,0.7758798599243164,1682,0.39863666892051697,1,1
164,01.sender,02.receiver,845:1653:657:820,845,4,0.8722355961799622,845,0.4100640118122101,2,1
165,01.sender,02.receiver,510:945:1185:123,510,4,0.50316321849823,123,0.44851842522621155,2,0
166,01.sender,02.receiver,1749:1625:1329:207,1749,2,0.3541311025619507,1329,0.3294481933116913,2,0
167,01.sender,02.receiver,587:2132:1822:560,587,2,0.659781277179718,587,0.7216157913208008,1,1
168,01.sender,02.receiver,411:25:1364:2054,411,2,0.6486542820930481,411,0.5798178315162659,3,1
169,01.sender,02.receiver,1104:1682:1261:220,1104,4,0.27952226996421814,220,0.28053680062294006,3,0
170,01.sender,02.receiver,1563:357:1763:439,1563,0,0.6534187197685242,1563,0.4650750458240509,3,1
171,01.sender,02.receiver,439:2122:1635:1488,439,4,0.6426982879638672,1488,0.30409151315689087,0,0
172,01.sender,02.receiver,1661:379:2183:565,1661,0,0.9802374243736267,1661,0.5333051681518555,1,1
173,01.sender,02.receiver,41:1905:1426:2124,41,0,0.9996501207351685,41,0.5492429137229919,3,1
174,01.sender,02.receiver,865:1970:1782:573,865,0,0.7341164350509644,865,0.4652406871318817,0,1
175,01.sender,02.receiver,1806:1417:697:460,1806,0,0.44752684235572815,460,0.6182642579078674,3,0
176,01.sender,02.receiver,1440:1590:248:1030,1440,5,0.15487492084503174,248,0.2833651900291443,3,0
177,01.sender,02.receiver,1471:1973:19:110,1471,4,0.8491719365119934,1973,0.35794222354888916,2,0
178,01.sender,02.receiver,861:118:1217:1906,861,0,0.33835354447364807,118,0.41605833172798157,2,0
179,01.sender,02.receiver,739:873:2065:1774,739,4,0.9752985239028931,739,0.7896751165390015,2,1
180,02.sender,01.receiver,1395:2008:170:937,1395,2,0.3747759163379669,937,0.3294745683670044,2,0
181,02.sender,01.receiver,428:557:380:1757,428,0,0.3589223325252533,380,0.38251516222953796,3,0
182,02.sender,01.receiver,1385:1902:1993:822,1385,4,0.3812263309955597,1902,0.6776172518730164,3,0
183,02.sender,01.receiver,437:738:336:1598,437,0,0.4688335955142975,1598,0.3321625292301178,2,0
184,02.sender,01.receiver,179:792:707:1686,179,0,0.3776450455188751,1686,0.3571465015411377,0,0
185,02.sender,01.receiver,858:331:2023:1522,858,0,0.39836522936820984,1522,0.3761274516582489,1,0
186,02.sender,01.receiver,1255:773:1902:2148,1255,0,0.44216030836105347,1255,0.4063279628753662,1,1
187,02.sender,01.receiver,900:1743:1077:1171,900,2,0.38944903016090393,1171,0.4394685924053192,0,0
188,02.sender,01.receiver,1847:498:1549:1942,1847,2,0.44061708450317383,1847,0.45419296622276306,0,1
189,02.sender,01.receiver,113:17:1985:1646,113,2,0.4350936710834503,1985,0.39590662717819214,0,0
190,02.sender,01.receiver,152:1868:1435:1178,152,2,0.35646989941596985,1435,0.4488377571105957,0,0
191,02.sender,01.receiver,1953:1613:939:522,1953,2,0.3473345637321472,939,0.37012720108032227,1,0
192,02.sender,01.receiver,2137:1269:765:936,2137,0,0.4598660469055176,936,0.6779804229736328,1,0
193,02.sender,01.receiver,1875:2027:1549:343,1875,2,0.35943639278411865,2027,0.5604737401008606,2,0
194,02.sender,01.receiver,323:1269:1827:2113,323,2,0.36934271454811096,2113,0.5837072134017944,2,0
195,02.sender,01.receiver,865:465:1483:1603,865,2,0.3983386754989624,1603,0.3932325541973114,0,0
196,02.sender,01.receiver,1060:1698:68:825,1060,2,0.3624987006187439,1060,0.5114557147026062,1,1
197,02.sender,01.receiver,1638:217:1381:1917,1638,0,0.4446914494037628,1638,0.5265799164772034,3,1
198,02.sender,01.receiver,1769:689:1193:335,1769,2,0.4067697823047638,1769,0.5420274138450623,1,1
199,02.sender,01.receiver,1834:2039:474:304,1834,0,0.50638347864151,474,0.3149917721748352,2,0
200,01.sender,02.receiver,804:2090:846:119,804,2,0.5346848964691162,2090,0.3306836485862732,1,0
201,01.sender,02.receiver,1043:873:1072:244,1043,4,0.21173813939094543,1043,0.34445708990097046,1,1
202,01.sender,02.receiver,1134:1128:1033:1821,1134,0,0.755865752696991,1134,0.5044270157814026,1,1
203,01.sender,02.receiver,735:1433:1617:1856,735,4,0.19503749907016754,735,0.3766188323497772,3,1
204,01.sender,02.receiver,1749:1137:795:1230,1749,0,0.6637238264083862,1749,0.4037836492061615,1,1
205,01.sender,02.receiver,1116:2135:647:1794,1116,4,0.6172507405281067,2135,0.5035184025764465,0,0
206,01.sender,02.receiver,2084:888:107:1996,2084,2,0.7460501194000244,2084,0.42795562744140625,1,1
207,01.sender,02.receiver,1965:196:1656:21,1965,4,0.5888482332229614,21,0.3405842185020447,2,0
208,01.sender,02.receiver,1859:1526:504:271,1859,4,0.7406129837036133,1859,0.40820515155792236,1,1
209,01.sender,02.receiver,27:677:802:2152,27,0,0.9974368810653687,27,0.46368762850761414,1,1
210,01.sender,02.receiver,276:1267:2077:1816,276,2,0.32245779037475586,1816,0.7990671992301941,2,0
211,01.sender,02.receiver,1954:1184:1254:1441,1954,4,0.6414011120796204,1954,0.4651315212249756,0,1
212,01.sender,02.receiver,1301:1901:699:1519,1301,0,0.9807852506637573,1301,0.5886276364326477,3,1
213,01.sender,02.receiver,1128:369:845:1459,1128,4,0.6343701481819153,1128,0.3915095031261444,1,1
214,01.sender,02.receiver,10:1378:1503:442,10,0,0.9809422492980957,10,0.5476365089416504,3,1
215,01.sender,02.receiver,1382:2011:769:539,1382,0,0.7675442695617676,769,0.4462340772151947,2,0
216,01.sender,02.receiver,950:170:256:542,950,2,0.9537681937217712,542,0.48895078897476196,0,0
217,01.sender,02.receiver,9:1682:269:1031,9,0,0.989270031452179,9,0.4594188630580902,3,1
218,01.sender,02.receiver,472:1082:987:69,472,4,0.281307578086853,69,0.27434590458869934,2,0
219,01.sender,02.receiver,188:1301:526:618,188,2,0.22245915234088898,618,0.5020354390144348,3,0
220,02.sender,01.receiver,2179:1984:1135:77,2179,0,0.3737083971500397,77,0.8297165036201477,0,0
221,02.sender,01.receiver,1830:273:757:1494,1830,0,0.34641900658607483,273,0.39435523748397827,1,0
222,02.sender,01.receiver,276:1208:1741:1110,276,0,0.3775462210178375,1208,0.5385966897010803,3,0
223,02.sender,01.receiver,213:1980:1536:1440,213,0,0.3514387905597687,213,0.34240099787712097,3,1
224,02.sender,01.receiver,450:255:923:1242,450,0,0.4294643998146057,255,0.4341001510620117,0,0
225,02.sender,01.receiver,1439:1065:2188:1464,1439,0,0.3600897192955017,2188,0.298897922039032,3,0
226,02.sender,01.receiver,2014:965:1508:836,2014,0,0.3980567455291748,1508,0.3112814128398895,3,0
227,02.sender,01.receiver,1176:269:980:1256,1176,0,0.40504491329193115,1176,0.44976863265037537,2,1
228,02.sender,01.receiver,1861:1719:993:554,1861,2,0.37693268060684204,1861,0.32841649651527405,3,1
229,02.sender,01.receiver,602:453:1516:708,602,2,0.523114800453186,602,0.5975821018218994,0,1
230,02.sender,01.receiver,1012:1886:270:638,1012,0,0.36830466985702515,270,0.5165762305259705,0,0
231,02.sender,01.receiver,2122:718:1081:838,2122,0,0.4508105516433716,718,0.35776618123054504,2,0
232,02.sender,01.receiver,879:1996:374:1475,879,2,0.35334518551826477,374,0.2738877534866333,1,0
233,02.sender,01.receiver,1108:1347:1194:2058,1108,2,0.41121071577072144,1108,0.3452157974243164,0,1
234,02.sender,01.receiver,1853:1375:816:2053,1853,2,0.42134982347488403,1853,0.3203612267971039,3,1
235,02.sender,01.receiver,1911:1577:84:511,1911,2,0.47708660364151,84,0.4588082730770111,0,0
236,02.sender,01.receiver,1532:1397:1629:1796,1532,2,0.39064186811447144,1796,0.38876038789749146,3,0
237,02.sender,01.receiver,1498:285:373:2123,1498,0,0.38828280568122864,373,0.34113720059394836,0,0
238,02.sender,01.receiver,435:2168:1548:1364,435,0,0.4971126616001129,435,0.36073222756385803,2,1
239,02.sender,01.receiver,1080:1405:1027:1293,1080,4,0.3468936085700989,1027,0.41600510478019714,0,0
240,01.sender,02.receiver,1094:820:474:2091,1094,4,0.9166860580444336,1094,0.4352720379829407,3,1
241,01.sender,02.receiver,115:1664:1089:490,115,4,0.20302201807498932,1089,0.38917088508605957,1,0
242,01.sender,02.receiver,1430:708:1265:1686,1430,4,0.6674103140830994,1430,0.594118058681488,1,1
243,01.sender,02.receiver,2080:1696:1930:245,2080,4,0.255779504776001,1696,0.29187390208244324,1,0
244,01.sender,02.receiver,559:1274:1081:2104,559,2,0.6595242023468018,1081,0.3889870345592499,1,0
245,01.sender,02.receiver,2167:2055:523:1478,2167,4,0.28390541672706604,2167,0.40573158860206604,2,1
246,01.sender,02.receiver,41:1155:1562:148,41,0,0.9878266453742981,41,0.4565041661262512,0,1
247,01.sender,02.receiver,856:928:784:732,856,4,0.9715994596481323,856,0.6567112803459167,2,1
248,01.sender,02.receiver,1994:1602:901:766,1994,0,0.2582288086414337,766,0.3448116183280945,0,0
249,01.sender,02.receiver,1688:1721:1545:2185,1688,2,0.5441985726356506,1721,0.3703465461730957,1,0
250,01.sender,02.receiver,1372:1718:1700:1837,1372,4,0.7684752345085144,1837,0.34357044100761414,3,0
251,01.sender,02.receiver,1287:901:1784:2188,1287,2,0.5574631690979004,1287,0.4897495210170746,1,1
252,01.sender,02.receiver,1603:2094:834:562,1603,0,0.2323269248008728,2094,0.4496712386608124,2,0
253,01.sender,02.receiver,1347:364:785:690,1347,0,0.684673547744751,785,0.40112003684043884,2,0
254,01.sender,02.receiver,1407:1634:466:594,1407,0,0.6221303343772888,1407,0.4253969192504883,0,1
255,01.sender,02.receiver,1930:557:1594:225,1930,2,0.48883897066116333,1930,0.38229620456695557,3,1
256,01.sender,02.receiver,579:1233:99:1815,579,2,0.729005753993988,1233,0.4916803240776062,1,0
257,01.sender,02.receiver,160:1620:1078:1501,160,4,0.4873058795928955,1078,0.3172760605812073,1,0
258,01.sender,02.receiver,1914:559:219:745,1914,4,0.9921495914459229,1914,0.37686365842819214,0,1
259,01.sender,02.receiver,970:531:778:1985,970,0,0.8179664015769958,778,0.5392047166824341,1,0
260,02.sender,01.receiver,1576:1160:1098:1666,1576,0,0.35952118039131165,1160,0.42819198966026306,0,0
261,02.sender,01.receiver,2150:247:1361:1383,2150,0,0.3837954103946686,1361,0.45030704140663147,2,0
262,02.sender,01.receiver,1080:744:177:1466,1080,0,0.4152534008026123,177,0.396233469247818,3,0
263,02.sender,01.receiver,160:1791:449:984,160,2,0.3319125175476074,1791,0.3784625232219696,1,0
