,sender_name,receiver_name,active_images,target_image,chosen_symbol,chosen_symbol_p,chosen_image,chosen_image_p,chosen_image_index,success
471,01.sender,02.receiver,1554:529:1935:2137,1554,8,0.9947717785835266,1554,0.9977268576622009,1,1
472,01.sender,02.receiver,915:1063:1249:362,915,6,0.16838438808918,362,0.2639760375022888,3,0
473,01.sender,02.receiver,556:1653:530:1044,556,5,0.9914754629135132,556,0.9415932297706604,1,1
474,01.sender,02.receiver,2014:456:940:1557,2014,5,0.2483648657798767,2014,0.5810226798057556,3,1
475,01.sender,02.receiver,1007:1335:645:1791,1007,3,0.22469161450862885,645,0.34320488572120667,1,0
476,01.sender,02.receiver,2136:344:383:2058,2136,0,0.4077775776386261,2136,0.5239280462265015,3,1
477,01.sender,02.receiver,165:699:111:530,165,8,0.4408932626247406,111,0.4083641767501831,0,0
478,01.sender,02.receiver,1335:673:727:1160,1335,5,0.8793184161186218,1335,0.857254683971405,2,1
479,01.sender,02.receiver,1361:688:1240:1465,1361,5,0.7342029213905334,1361,0.7757273316383362,1,1
480,01.sender,02.receiver,722:294:1659:1327,722,3,0.2849911153316498,722,0.3378010094165802,0,1
481,01.sender,02.receiver,1101:1053:1930:384,1101,0,0.504569411277771,384,0.7879535555839539,2,0
482,01.sender,02.receiver,174:1011:1277:356,174,0,0.5084285140037537,174,0.8295426368713379,2,1
483,01.sender,02.receiver,1063:769:1682:1955,1063,5,0.9171336889266968,1063,0.9602476358413696,0,1
484,01.sender,02.receiver,356:536:876:504,356,5,0.48631787300109863,504,0.5592374801635742,2,0
485,01.sender,02.receiver,1361:1162:765:1256,1361,0,0.2553519606590271,1162,0.8591569066047668,2,0
486,01.sender,02.receiver,876:1755:1767:62,876,8,0.5898810625076294,62,0.6759807467460632,1,0
487,01.sender,02.receiver,99:2051:1664:609,99,8,0.6391593813896179,2051,0.5221098065376282,2,0
488,01.sender,02.receiver,303:1475:1:358,303,0,0.5819641351699829,303,0.5577069520950317,1,1
489,01.sender,02.receiver,1005:2173:882:2047,1005,5,0.9652095437049866,1005,0.7588140964508057,1,1
490,01.sender,02.receiver,1733:218:1957:997,1733,5,0.645301342010498,1957,0.48353856801986694,2,0
491,01.sender,02.receiver,1508:1129:1909:124,1508,8,0.9317080974578857,1508,0.82456374168396,1,1
492,01.sender,02.receiver,2102:106:1927:1293,2102,5,0.8606109619140625,106,0.5021872520446777,3,0
493,01.sender,02.receiver,603:2060:2049:262,603,0,0.9978109002113342,603,0.9647775888442993,3,1
494,01.sender,02.receiver,2005:806:743:859,2005,5,0.9982744455337524,2005,0.9942295551300049,3,1
495,01.sender,02.receiver,392:118:330:314,392,2,0.9538258910179138,392,0.956860363483429,0,1
496,01.sender,02.receiver,1575:675:1275:1282,1575,5,0.5451334714889526,1575,0.37319740653038025,0,1
497,01.sender,02.receiver,1322:1747:147:2059,1322,0,0.4005654454231262,1747,0.7824219465255737,2,0
498,01.sender,02.receiver,1483:654:253:1832,1483,8,0.9847860932350159,1483,0.9820014834403992,3,1
499,01.sender,02.receiver,376:1630:52:2147,376,5,0.9993565678596497,376,0.9590996503829956,3,1
500,01.sender,02.receiver,1328:1399:1946:1911,1328,8,0.219204381108284,1328,0.37845513224601746,0,1
501,01.sender,02.receiver,168:1518:160:972,168,5,0.7415773868560791,168,0.5740436911582947,0,1
502,01.sender,02.receiver,941:1705:1607:1571,941,0,0.394359827041626,1705,0.8521336317062378,0,0
503,01.sender,02.receiver,795:792:895:1436,795,5,0.2771179676055908,1436,0.9262980818748474,3,0
504,01.sender,02.receiver,1781:1880:2192:1701,1781,8,0.8328715562820435,2192,0.6622201800346375,3,0
505,01.sender,02.receiver,1682:1721:1020:91,1682,2,0.4576779901981354,91,0.6519034504890442,2,0
506,01.sender,02.receiver,543:2165:2189:149,543,0,0.8020732998847961,543,0.9118595123291016,0,1
507,01.sender,02.receiver,2018:686:1339:668,2018,2,0.9800320863723755,2018,0.9843108654022217,1,1
508,01.sender,02.receiver,566:1058:1149:466,566,9,0.26427963376045227,1149,0.33996063470840454,3,0
509,01.sender,02.receiver,63:797:2052:14,63,8,0.5942479372024536,797,0.397146999835968,2,0
510,01.sender,02.receiver,793:477:1264:1082,793,2,0.9309650659561157,793,0.9257147908210754,2,1
511,01.sender,02.receiver,1430:736:1846:2079,1430,5,0.61729896068573,1430,0.6717959642410278,2,1
512,01.sender,02.receiver,1302:305:1444:385,1302,2,0.5618970394134521,1444,0.36646416783332825,1,0
513,01.sender,02.receiver,633:999:1172:2148,633,0,0.9808454513549805,633,0.9053770303726196,3,1
514,01.sender,02.receiver,1686:1201:314:1527,1686,5,0.39744335412979126,1686,0.554426908493042,3,1
515,01.sender,02.receiver,771:1339:1083:1441,771,2,0.9741957783699036,771,0.9580377340316772,3,1
516,01.sender,02.receiver,109:1084:219:1713,109,8,0.889166533946991,109,0.5347837209701538,0,1
517,01.sender,02.receiver,1519:1229:1488:269,1519,0,0.7195283770561218,1229,0.820726215839386,0,0
518,01.sender,02.receiver,703:1907:1040:1330,703,2,0.5137816071510315,703,0.5854282975196838,0,1
519,01.sender,02.receiver,801:1783:1989:1638,801,2,0.5727359652519226,801,0.8336240649223328,1,1
520,01.sender,02.receiver,590:74:1795:340,590,0,0.8768582940101624,590,0.7745949029922485,0,1
521,01.sender,02.receiver,2003:1982:2158:987,2003,5,0.8916295766830444,2003,0.8356590270996094,2,1
522,01.sender,02.receiver,1096:413:1692:113,1096,0,0.9854389429092407,413,0.4895764887332916,3,0
523,01.sender,02.receiver,1211:2148:188:684,1211,0,0.9593340754508972,1211,0.8963890075683594,2,1
524,01.sender,02.receiver,1617:1848:811:123,1617,0,0.3008078932762146,123,0.4954347610473633,1,0
525,01.sender,02.receiver,1194:1378:2057:1821,1194,5,0.2415563315153122,1378,0.6920356154441833,0,0
526,01.sender,02.receiver,2177:342:1562:2149,2177,5,0.20219360291957855,2177,0.3853464424610138,3,1
527,01.sender,02.receiver,1365:704:1499:1897,1365,0,0.997426450252533,1365,0.9718529582023621,3,1
528,01.sender,02.receiver,1683:673:465:81,1683,8,0.8430073261260986,1683,0.6229737401008606,2,1
529,01.sender,02.receiver,70:275:551:1059,70,2,0.8922896981239319,70,0.9062551856040955,0,1
530,01.sender,02.receiver,836:384:2058:1729,836,8,0.9928135275840759,836,0.7652288675308228,3,1
531,01.sender,02.receiver,1819:957:304:608,1819,2,0.9137606620788574,1819,0.8428390622138977,1,1
532,01.sender,02.receiver,1690:186:2015:1939,1690,5,0.7802808880805969,1690,0.5755955576896667,2,1
533,01.sender,02.receiver,550:606:1133:947,550,5,0.8917704224586487,550,0.8447629809379578,3,1
534,01.sender,02.receiver,1044:686:239:1730,1044,0,0.4650938808917999,1044,0.44891664385795593,1,1
535,01.sender,02.receiver,2158:82:190:1914,2158,8,0.9466506242752075,2158,0.6485015153884888,2,1
536,01.sender,02.receiver,712:1766:618:1949,712,3,0.3894900977611542,712,0.31485387682914734,1,1
537,01.sender,02.receiver,1811:362:1355:1389,1811,6,0.1918559968471527,362,0.2822965979576111,2,0
538,01.sender,02.receiver,699:837:1606:1510,699,5,0.3493490517139435,837,0.3817564845085144,2,0
539,01.sender,02.receiver,1644:622:1826:1796,1644,5,0.49945539236068726,1644,0.4359085261821747,1,1
540,01.sender,02.receiver,1813:1834:2008:1121,1813,0,0.9812878370285034,1813,0.9634182453155518,3,1
541,01.sender,02.receiver,1044:821:1696:1949,1044,0,0.6344208717346191,1696,0.5135771036148071,0,0
542,01.sender,02.receiver,1647:1465:876:1030,1647,0,0.999427318572998,1647,0.9980149269104004,0,1
543,01.sender,02.receiver,2138:787:1899:1183,2138,2,0.9738957285881042,2138,0.7792233228683472,2,1
544,01.sender,02.receiver,775:294:937:770,775,2,0.6770576238632202,770,0.49244022369384766,3,0
545,01.sender,02.receiver,1505:1308:221:30,1505,8,0.887631356716156,1505,0.9886724352836609,3,1
546,01.sender,02.receiver,2001:222:389:808,2001,5,0.46484434604644775,2001,0.5653659701347351,1,1
547,01.sender,02.receiver,999:838:1398:1250,999,5,0.9854676127433777,999,0.7475234270095825,3,1
548,01.sender,02.receiver,80:658:1484:1047,80,5,0.8316372632980347,80,0.6625005602836609,0,1
549,01.sender,02.receiver,1393:1769:432:292,1393,2,0.3650701344013214,1393,0.6548528075218201,3,1
550,01.sender,02.receiver,2130:814:2090:2187,2130,0,0.8542230725288391,2130,0.8499476909637451,1,1
551,01.sender,02.receiver,1419:2015:1905:1354,1419,2,0.9924772381782532,1419,0.794858455657959,2,1
552,01.sender,02.receiver,180:1157:2029:1266,180,5,0.46927034854888916,180,0.5282411575317383,1,1
553,01.sender,02.receiver,391:303:1315:1613,391,2,0.9995071887969971,391,0.999549925327301,1,1
554,01.sender,02.receiver,1436:1234:1360:455,1436,2,0.6564221978187561,1436,0.7989909648895264,2,1
555,01.sender,02.receiver,1754:1357:2144:1637,1754,5,0.9820019006729126,1754,0.9467706680297852,3,1
556,01.sender,02.receiver,1451:564:769:1973,1451,5,0.47259220480918884,564,0.9629785418510437,0,0
557,01.sender,02.receiver,227:127:2148:1211,227,2,0.61043781042099,227,0.4977290630340576,2,1
558,01.sender,02.receiver,1185:229:1990:1196,1185,2,0.5608300566673279,1990,0.34721997380256653,2,0
559,01.sender,02.receiver,640:1046:1768:581,640,0,0.8741067051887512,1768,0.6951966881752014,3,0
560,01.sender,02.receiver,196:1926:2002:1731,196,2,0.74798583984375,1731,0.7486813068389893,0,0
561,01.sender,02.receiver,1868:2112:1592:606,1868,0,0.4367400109767914,606,0.8651592135429382,0,0
562,01.sender,02.receiver,1542:1921:2074:971,1542,8,0.574455976486206,1542,0.9475095272064209,2,1
563,01.sender,02.receiver,1582:1617:1348:1493,1582,2,0.31200212240219116,1582,0.3442329466342926,2,1
564,01.sender,02.receiver,2139:1559:581:294,2139,2,0.42007362842559814,2139,0.495716392993927,0,1
565,01.sender,02.receiver,939:1760:331:996,939,8,0.6558459401130676,939,0.6281546354293823,0,1
566,01.sender,02.receiver,76:440:1924:121,76,8,0.8894686102867126,76,0.6852648258209229,2,1
567,01.sender,02.receiver,389:2171:1633:643,389,8,0.7750733494758606,2171,0.7660818099975586,0,0
568,01.sender,02.receiver,499:2160:183:1602,499,0,0.6443918347358704,499,0.529613733291626,0,1
569,01.sender,02.receiver,1509:212:1019:1357,1509,8,0.9135087132453918,1509,0.8520817756652832,0,1
570,01.sender,02.receiver,397:1827:1593:566,397,2,0.9985729455947876,397,0.9938510656356812,1,1
571,01.sender,02.receiver,1601:853:731:876,1601,5,0.9334841966629028,1601,0.5092499256134033,0,1
572,01.sender,02.receiver,1241:1358:1772:1359,1241,8,0.6091580390930176,1241,0.8450828790664673,3,1
573,01.sender,02.receiver,1031:1716:712:736,1031,5,0.83414626121521,1031,0.5850579738616943,1,1
574,01.sender,02.receiver,1648:1731:487:1458,1648,0,0.9603880047798157,1648,0.9208607077598572,3,1
575,01.sender,02.receiver,1263:257:1455:1657,1263,8,0.673994243144989,1263,0.8714020848274231,0,1
576,01.sender,02.receiver,722:1333:597:1661,722,3,0.3084523379802704,597,0.3506888151168823,2,0
577,01.sender,02.receiver,709:225:648:2120,709,8,0.4148451089859009,648,0.7077202200889587,0,0
578,01.sender,02.receiver,304:1636:196:1561,304,5,0.8170888423919678,304,0.7794458866119385,2,1
579,01.sender,02.receiver,257:804:1773:761,257,5,0.8043113350868225,1773,0.6864908337593079,1,0
580,01.sender,02.receiver,301:362:1612:2000,301,5,0.8971194624900818,301,0.6560197472572327,3,1
581,01.sender,02.receiver,1681:168:970:1507,1681,0,0.6950671076774597,168,0.5510423183441162,2,0
582,01.sender,02.receiver,1826:1289:1417:871,1826,0,0.9794636964797974,1826,0.897922158241272,3,1
583,01.sender,02.receiver,90:1512:686:780,90,5,0.5753606557846069,90,0.5767258405685425,0,1
584,01.sender,02.receiver,276:1427:1403:370,276,2,0.4962555766105652,1427,0.8150020241737366,2,0
585,01.sender,02.receiver,1930:671:901:1729,1930,5,0.8755983710289001,1729,0.8170271515846252,2,0
586,01.sender,02.receiver,1548:1967:1458:764,1548,8,0.9096755981445312,1548,0.9851095676422119,1,1
587,01.sender,02.receiver,755:1565:2096:1816,755,8,0.5434569716453552,1565,0.96748948097229,3,0
588,01.sender,02.receiver,26:1791:1389:639,26,8,0.8341474533081055,1791,0.9935867190361023,2,0
589,01.sender,02.receiver,104:724:745:522,104,0,0.7537930607795715,104,0.44576045870780945,3,1
590,01.sender,02.receiver,2141:975:2051:1377,2141,2,0.4424566924571991,2141,0.6117870211601257,1,1
591,01.sender,02.receiver,28:556:1526:1323,28,2,0.5249168276786804,1526,0.5638394951820374,0,0
592,01.sender,02.receiver,2043:1849:1096:833,2043,2,0.8457781672477722,833,0.7563733458518982,3,0
593,01.sender,02.receiver,869:849:75:2143,869,8,0.7013521790504456,849,0.4638032019138336,2,0
594,01.sender,02.receiver,198:1044:953:766,198,3,0.2116156965494156,1044,0.3191848397254944,3,0
595,01.sender,02.receiver,1171:118:1330:1501,1171,0,0.5169090628623962,1171,0.580470621585846,2,1
596,01.sender,02.receiver,632:1428:1434:1960,632,2,0.6132601499557495,632,0.49520236253738403,2,1
597,01.sender,02.receiver,454:1601:1442:260,454,5,0.43035265803337097,454,0.7234932780265808,0,1
598,01.sender,02.receiver,548:2106:206:1482,548,0,0.7405340075492859,548,0.5900806784629822,1,1
599,01.sender,02.receiver,972:365:2151:303,972,0,0.8169094920158386,972,0.5903013944625854,2,1
600,01.sender,02.receiver,1612:1496:1553:64,1612,9,0.20941168069839478,64,0.535063624382019,1,0
601,01.sender,02.receiver,2000:1488:225:542,2000,5,0.6322599649429321,542,0.5367070436477661,3,0
602,01.sender,02.receiver,94:390:1252:744,94,0,0.9964882135391235,94,0.9924833178520203,1,1
603,01.sender,02.receiver,2037:890:2111:712,2037,2,0.6638354659080505,2037,0.6641671061515808,2,1
604,01.sender,02.receiver,833:859:1639:1984,833,2,0.5625473856925964,859,0.7022021412849426,3,0
605,01.sender,02.receiver,1840:384:1878:342,1840,0,0.8303953409194946,1840,0.6786247491836548,3,1
606,01.sender,02.receiver,288:1928:782:1366,288,5,0.9690337181091309,288,0.8726637959480286,1,1
607,01.sender,02.receiver,593:844:1240:1467,593,0,0.4183540642261505,593,0.6195741891860962,2,1
608,01.sender,02.receiver,975:1404:1626:627,975,5,0.9677456617355347,975,0.891632616519928,1,1
609,01.sender,02.receiver,2181:2050:170:750,2181,9,0.3148728311061859,2050,0.3799338936805725,3,0
610,01.sender,02.receiver,1885:1529:1867:1525,1885,5,0.4723657965660095,1885,0.8197281956672668,3,1
611,01.sender,02.receiver,377:1332:1919:1986,377,2,0.7905808687210083,377,0.46381479501724243,3,1
612,01.sender,02.receiver,1107:1972:811:590,1107,5,0.6273206472396851,1972,0.794087827205658,3,0
613,01.sender,02.receiver,2090:1141:815:2063,2090,5,0.31331127882003784,2090,0.46509820222854614,2,1
614,01.sender,02.receiver,2118:927:1347:87,2118,5,0.6021205186843872,1347,0.6034871935844421,3,0
615,01.sender,02.receiver,175:1722:636:990,175,5,0.931797444820404,990,0.6940125226974487,0,0
616,01.sender,02.receiver,137:1390:192:2,137,5,0.6411418914794922,137,0.6687242984771729,1,1
617,01.sender,02.receiver,1808:1561:380:134,1808,2,0.6311725974082947,1808,0.7263559103012085,3,1
618,01.sender,02.receiver,1702:1725:1223:648,1702,5,0.9282309412956238,1702,0.9598457217216492,2,1
619,01.sender,02.receiver,55:2122:1810:1076,55,8,0.4955712556838989,1810,0.9828092455863953,3,0
620,01.sender,02.receiver,920:1508:1667:1175,920,0,0.3731643855571747,1175,0.6574804782867432,1,0
621,01.sender,02.receiver,1923:1932:469:1031,1923,0,0.6637701988220215,1923,0.6503889560699463,3,1
622,01.sender,02.receiver,620:64:253:460,620,0,0.997211754322052,620,0.9793314933776855,1,1
623,01.sender,02.receiver,276:629:1027:1140,276,2,0.938209593296051,1027,0.46479886770248413,0,0
624,01.sender,02.receiver,378:693:1011:914,378,2,0.2421010285615921,693,0.6353182196617126,3,0
625,01.sender,02.receiver,2033:272:1836:1403,2033,5,0.6510537266731262,2033,0.7518969178199768,0,1
626,01.sender,02.receiver,1498:972:1933:2037,1498,8,0.9950752854347229,1498,0.9994412064552307,3,1
627,01.sender,02.receiver,1175:1318:111:978,1175,0,0.9863569736480713,1175,0.9667897820472717,1,1
628,01.sender,02.receiver,1146:1194:742:633,1146,0,0.5119414925575256,633,0.7555095553398132,2,0
629,01.sender,02.receiver,1432:139:40:1663,1432,2,0.4767587184906006,1432,0.8662435412406921,2,1
630,01.sender,02.receiver,1223:1935:71:693,1223,5,0.28524577617645264,1223,0.5203275084495544,0,1
631,01.sender,02.receiver,1665:1627:1279:1923,1665,2,0.41697898507118225,1665,0.5652166604995728,0,1
632,01.sender,02.receiver,277:262:1560:1898,277,5,0.585437536239624,262,0.5418753027915955,3,0
633,01.sender,02.receiver,1956:460:2121:1312,1956,5,0.8614383339881897,1956,0.9913809895515442,1,1
634,01.sender,02.receiver,943:1815:2009:329,943,2,0.7715336680412292,943,0.5532971024513245,1,1
635,01.sender,02.receiver,690:411:1911:299,690,2,0.42047813534736633,299,0.8130725026130676,2,0
636,01.sender,02.receiver,900:113:1025:225,900,0,0.6503396034240723,900,0.48810485005378723,2,1
637,01.sender,02.receiver,1046:906:446:1648,1046,5,0.9997316002845764,1046,0.9985612034797668,1,1
638,01.sender,02.receiver,1272:1483:1375:843,1272,8,0.23308712244033813,1272,0.6906044483184814,2,1
639,01.sender,02.receiver,2169:1563:1892:504,2169,2,0.86232990026474,2169,0.7990677356719971,0,1
640,01.sender,02.receiver,60:1024:933:1222,60,8,0.603352963924408,60,0.6884230375289917,0,1
641,01.sender,02.receiver,1778:2075:2103:2012,1778,0,0.3481193780899048,2103,0.4277472496032715,3,0
642,01.sender,02.receiver,171:925:687:1908,171,2,0.9479576349258423,171,0.6326363682746887,2,1
643,01.sender,02.receiver,1138:1197:2008:2126,1138,2,0.3521202802658081,1138,0.36619967222213745,1,1
644,01.sender,02.receiver,485:483:1836:1217,485,5,0.41029107570648193,483,0.532271146774292,2,0
645,01.sender,02.receiver,613:698:697:2132,613,0,0.9990416169166565,613,0.9737550020217896,0,1
646,01.sender,02.receiver,2181:20:148:327,2181,0,0.34321627020835876,327,0.8261540532112122,2,0
647,01.sender,02.receiver,781:1901:2150:660,781,2,0.5356277227401733,781,0.7602671980857849,0,1
648,01.sender,02.receiver,1936:1105:1964:869,1936,5,0.8417554497718811,1105,0.43994221091270447,3,0
649,01.sender,02.receiver,954:1504:1131:1046,954,0,0.9637901782989502,954,0.9404780268669128,0,1
650,01.sender,02.receiver,2074:406:758:669,2074,2,0.3933716118335724,2074,0.542894721031189,2,1
651,01.sender,02.receiver,1274:1964:1733:1920,1274,0,0.9999129772186279,1274,0.9980044960975647,1,1
652,01.sender,02.receiver,399:797:1399:1017,399,5,0.905350923538208,399,0.7827190160751343,0,1
653,01.sender,02.receiver,1669:73:843:1852,1669,0,0.9893178343772888,1669,0.9813923239707947,0,1
654,01.sender,02.receiver,522:1179:1925:1887,522,8,0.5466077923774719,1887,0.6049883961677551,2,0
655,01.sender,02.receiver,1881:1710:1690:1616,1881,0,0.7990089654922485,1881,0.6613443493843079,2,1
656,01.sender,02.receiver,1737:1004:131:1750,1737,2,0.6696186661720276,131,0.570103645324707,0,0
657,01.sender,02.receiver,771:1653:1280:943,771,2,0.2457328587770462,943,0.5199909806251526,0,0
658,01.sender,02.receiver,946:1882:418:1645,946,8,0.6663563251495361,946,0.8998121023178101,2,1
659,01.sender,02.receiver,839:932:396:2042,839,2,0.8980402946472168,839,0.9535627961158752,0,1
660,01.sender,02.receiver,1127:2015:1934:14,1127,5,0.4012541174888611,1127,0.8732756972312927,0,1
661,01.sender,02.receiver,1843:1998:986:417,1843,0,0.26046526432037354,1843,0.5837502479553223,2,1
662,01.sender,02.receiver,409:1487:1655:19,409,0,0.2805054187774658,1655,0.38928404450416565,3,0
663,01.sender,02.receiver,1526:733:2048:192,1526,8,0.5836326479911804,1526,0.7704035043716431,3,1
664,01.sender,02.receiver,661:922:753:471,661,9,0.24591317772865295,661,0.3812318742275238,2,1
665,01.sender,02.receiver,1904:712:557:1445,1904,0,0.9289889931678772,1904,0.6965516805648804,1,1
666,01.sender,02.receiver,1387:704:135:1434,1387,2,0.3219250738620758,1387,0.5228672027587891,0,1
667,01.sender,02.receiver,1471:1559:1062:695,1471,0,0.7785609364509583,1471,0.6186695098876953,0,1
668,01.sender,02.receiver,2191:859:2064:2046,2191,5,0.6118858456611633,2046,0.4498802423477173,2,0
669,01.sender,02.receiver,1686:1701:1892:2187,1686,8,0.4273139238357544,2187,0.7121720910072327,3,0
670,01.sender,02.receiver,1157:569:1528:1211,1157,9,0.37310147285461426,1157,0.41015687584877014,0,1
671,01.sender,02.receiver,97:1776:668:2174,97,2,0.6176542639732361,97,0.4786573648452759,2,1
672,01.sender,02.receiver,1867:1842:1166:846,1867,5,0.8482493758201599,1867,0.4870010018348694,1,1
673,01.sender,02.receiver,39:748:1989:250,39,2,0.5727666020393372,39,0.6629793643951416,2,1
674,01.sender,02.receiver,1876:784:2002:1021,1876,0,0.9243999719619751,1876,0.9795325398445129,3,1
675,01.sender,02.receiver,1598:319:306:299,1598,8,0.8827819228172302,1598,0.9261332154273987,0,1
676,01.sender,02.receiver,492:1542:1504:307,492,0,0.9571763277053833,492,0.9061934947967529,3,1
677,01.sender,02.receiver,2014:1433:1114:1472,2014,8,0.24856743216514587,1472,0.9271509647369385,1,0
678,01.sender,02.receiver,226:273:1072:1530,226,2,0.9806752800941467,226,0.9321832656860352,0,1
679,01.sender,02.receiver,434:1231:1404:1495,434,5,0.26044970750808716,1231,0.5502027273178101,3,0
680,01.sender,02.receiver,145:1755:1242:1080,145,2,0.8274058103561401,1755,0.7973217964172363,0,0
681,01.sender,02.receiver,1216:927:1554:1412,1216,8,0.445370078086853,1554,0.9810951948165894,3,0
682,01.sender,02.receiver,45:842:309:1781,45,8,0.6007406711578369,45,0.5736204385757446,3,1
683,01.sender,02.receiver,611:105:2055:1523,611,0,0.9632307291030884,611,0.9335566759109497,2,1
684,01.sender,02.receiver,446:1318:1280:1914,446,2,0.5906108021736145,446,0.6262415051460266,0,1
685,01.sender,02.receiver,543:1661:560:1502,543,0,0.31398361921310425,543,0.7547003626823425,2,1
686,01.sender,02.receiver,89:521:1313:1237,89,2,0.8465075492858887,89,0.9160939455032349,1,1
687,01.sender,02.receiver,619:1145:648:110,619,0,0.8457028865814209,619,0.7292338609695435,3,1
688,01.sender,02.receiver,428:1601:502:759,428,9,0.19509772956371307,428,0.39003297686576843,1,1
689,01.sender,02.receiver,1628:542:1339:1578,1628,2,0.5705403685569763,1628,0.43715155124664307,1,1
690,01.sender,02.receiver,109:116:1945:1823,109,8,0.8104301691055298,109,0.7386342883110046,3,1
691,01.sender,02.receiver,974:8:197:1638,974,0,0.4780096113681793,1638,0.45371535420417786,3,0
692,01.sender,02.receiver,833:2077:440:2067,833,8,0.9928780198097229,833,0.7549764513969421,3,1
693,01.sender,02.receiver,1553:2020:1477:788,1553,7,0.19715215265750885,2020,0.27852579951286316,1,0
694,01.sender,02.receiver,302:1743:659:1030,302,2,0.9946356415748596,302,0.4666844308376312,2,1
695,01.sender,02.receiver,328:589:333:2051,328,5,0.4865662753582001,328,0.46410834789276123,0,1
696,01.sender,02.receiver,467:969:1103:1838,467,8,0.7879922986030579,467,0.7706555724143982,2,1
697,01.sender,02.receiver,2007:33:1798:359,2007,5,0.5097865462303162,2007,0.9052492380142212,1,1
698,01.sender,02.receiver,1362:1806:230:418,1362,5,0.7844401597976685,1362,0.8122038841247559,0,1
699,01.sender,02.receiver,1643:1240:335:775,1643,8,0.9837385416030884,1643,0.8501911163330078,1,1
700,01.sender,02.receiver,0:1625:836:2156,0,8,0.5291823744773865,0,0.504366397857666,3,1
701,01.sender,02.receiver,1391:899:372:1394,1391,0,0.30411291122436523,1394,0.7617387771606445,1,0
702,01.sender,02.receiver,1833:1564:1325:530,1833,2,0.40409502387046814,1833,0.8553106188774109,3,1
703,01.sender,02.receiver,1383:1863:681:1814,1383,5,0.9546613097190857,1383,0.7186944484710693,3,1
704,01.sender,02.receiver,1010:1378:214:597,1010,5,0.9135727882385254,1010,0.7828275561332703,0,1
705,01.sender,02.receiver,1360:1810:297:1603,1360,0,0.9997044205665588,1360,0.9975175857543945,1,1
706,01.sender,02.receiver,965:60:222:361,965,8,0.24472644925117493,60,0.8012930750846863,0,0
707,01.sender,02.receiver,117:604:390:1498,117,5,0.8437250256538391,117,0.782344400882721,2,1
708,01.sender,02.receiver,442:230:1219:149,442,8,0.7898262739181519,442,0.5814979672431946,3,1
709,01.sender,02.receiver,1003:978:1640:1693,1003,5,0.9230235815048218,1003,0.8161901235580444,3,1
710,01.sender,02.receiver,1023:1705:55:1534,1023,5,0.9956690073013306,1023,0.9244439601898193,1,1
711,01.sender,02.receiver,399:464:325:160,399,5,0.9890256524085999,399,0.5056518316268921,0,1
712,01.sender,02.receiver,1370:2160:676:307,1370,8,0.6539056897163391,1370,0.8307211399078369,1,1
713,01.sender,02.receiver,660:805:1617:467,660,9,0.3297599256038666,660,0.5102053284645081,3,1
714,01.sender,02.receiver,243:1084:850:633,243,2,0.2714133858680725,850,0.9538668990135193,1,0
715,01.sender,02.receiver,1659:1081:2113:1803,1659,2,0.442093163728714,1659,0.6581680774688721,3,1
716,01.sender,02.receiver,1844:2062:382:1759,1844,0,0.6049825549125671,1844,0.9322451949119568,0,1
717,01.sender,02.receiver,1934:253:136:1520,1934,0,0.9903270602226257,1934,0.9959371089935303,2,1
718,01.sender,02.receiver,1027:1544:1808:1352,1027,3,0.39706501364707947,1544,0.2900948226451874,2,0
719,01.sender,02.receiver,422:484:392:723,422,5,0.6368575096130371,484,0.4533323049545288,1,0
720,01.sender,02.receiver,956:914:27:2191,956,5,0.5744391679763794,956,0.4634648859500885,0,1
721,01.sender,02.receiver,2123:270:1731:411,2123,6,0.18357552587985992,411,0.2669782340526581,3,0
722,01.sender,02.receiver,513:900:1330:1268,513,5,0.37455978989601135,1268,0.6079630851745605,3,0
723,01.sender,02.receiver,1735:1529:2163:1557,1735,0,0.8125678300857544,1735,0.9733569025993347,2,1
724,01.sender,02.receiver,843:1578:701:1856,843,8,0.760945200920105,1578,0.9481958150863647,0,0
725,01.sender,02.receiver,190:1458:2062:328,190,2,0.35235467553138733,190,0.4698733687400818,2,1
726,01.sender,02.receiver,1659:26:522:1424,1659,2,0.6690398454666138,26,0.5459696054458618,1,0
727,01.sender,02.receiver,33:2037:1733:1072,33,2,0.7676330208778381,2037,0.585361123085022,3,0
728,01.sender,02.receiver,184:2135:1842:1157,184,0,0.6187475323677063,184,0.5968689918518066,3,1
729,01.sender,02.receiver,1388:1678:334:1551,1388,0,0.5597125291824341,1388,0.7692185044288635,1,1
730,01.sender,02.receiver,1558:2085:1198:45,1558,5,0.3782099187374115,1558,0.4258517324924469,1,1
731,01.sender,02.receiver,787:1766:1688:1037,787,8,0.8698664903640747,787,0.880602240562439,3,1
732,01.sender,02.receiver,902:1905:1884:67,902,0,0.5901738405227661,1905,0.9349133372306824,0,0
733,01.sender,02.receiver,1335:1133:741:642,1335,5,0.8590729236602783,1335,0.8481354713439941,2,1
734,01.sender,02.receiver,601:1121:726:1936,601,0,0.6808741688728333,726,0.3509579300880432,3,0
735,01.sender,02.receiver,222:1235:500:887,222,0,0.9981277585029602,222,0.9847667813301086,0,1
736,01.sender,02.receiver,1779:2150:46:47,1779,5,0.9975003600120544,1779,0.8636647462844849,3,1
737,01.sender,02.receiver,1902:953:1148:1305,1902,0,0.8514876961708069,1902,0.8581510186195374,1,1
