,episode,role_setting,images,symbol,guess,success,sender_loss,receiver_loss
26,87,0,[30305 18993],12,1,False,0.0,0.0
27,88,0,[18500 27052],13,0,False,0.0,0.0
28,89,0,[18454 25760],10,1,True,3.989637851715088,0.6928065419197083
29,90,0,[10694  4051],27,1,False,0.0,0.0
0,91,1,[44402   104],28,0,True,3.855849266052246,0.7986814975738525
1,92,1,[25029 25472],9,0,False,0.0,0.0
2,93,1,[29552 16673],14,1,True,4.011554718017578,0.6943824291229248
3,94,1,[ 6942 39739],12,1,True,3.6043601036071777,0.5909635424613953
4,95,1,[ 8714 22241],2,1,False,0.0,0.0
5,96,1,[22498 38079],28,0,True,3.758098602294922,0.48312655091285706
6,97,1,[ 3940 14453],11,0,True,3.9696855545043945,0.6930509805679321
7,98,1,[39665  1704],9,0,True,3.7725353240966797,0.5721599459648132
8,99,1,[ 6161 24437],43,1,False,0.0,0.0
9,100,1,[29334 50914],34,1,False,0.0,0.0
10,101,1,[ 8229 17721],20,1,False,0.0,0.0
11,102,1,[16104 26392],25,1,False,0.0,0.0
12,103,1,[25145 33596],11,0,True,3.9251608848571777,0.6959357261657715
13,104,1,[  682 14393],42,1,False,0.0,0.0
14,105,1,[40298  3925],29,0,True,4.02711296081543,0.6921685934066772
15,106,1,[18252 43872],18,0,True,4.1268792152404785,0.6935329437255859
16,107,1,[19125 17797],38,0,False,0.0,0.0
17,108,1,[ 1212 51412],13,0,True,3.551945924758911,0.8038440942764282
18,109,1,[50709 20408],41,1,False,0.0,0.0
19,110,1,[44111 48305],22,0,True,3.407291889190674,0.3261951804161072
20,111,1,[18890 34241],10,1,True,4.06593132019043,0.6921405792236328
21,112,1,[41216 46469],32,0,False,0.0,0.0
22,113,1,[ 6336 27316],0,1,True,3.4914610385894775,0.7059609889984131
23,114,1,[52459 12565],17,1,True,4.062521934509277,0.6940402388572693
24,115,1,[45086 23507],5,1,True,4.123579025268555,0.6931845545768738
25,116,1,[15121 47354],21,0,True,4.200168132781982,0.69451504945755
26,117,1,[14783  2558],37,0,False,0.0,0.0
27,118,1,[47223 41685],19,0,True,4.086479187011719,0.6943819522857666
28,119,1,[22649 29564],0,1,True,3.4272239208221436,0.7147858142852783
29,120,1,[29238 28280],49,0,True,4.21024751663208,0.6944214701652527
0,121,0,[13429 28725],6,0,True,3.7028722763061523,0.6646549105644226
1,122,0,[16650  5489],8,0,True,3.9328949451446533,0.9238739609718323
2,123,0,[ 9224 48583],17,1,False,0.0,0.0
3,124,0,[ 6101 27254],17,0,False,0.0,0.0
4,125,0,[52113 30926],7,0,False,0.0,0.0
5,126,0,[49788 29490],26,0,True,3.9982807636260986,0.6947088241577148
6,127,0,[43860 42947],8,0,True,3.8903331756591797,0.8287580609321594
7,128,0,[44296 23810],21,0,False,0.0,0.0
8,129,0,[ 7997 28062],12,1,True,3.679321050643921,0.7294555306434631
9,130,0,[26560 22159],20,0,True,4.045220851898193,0.6939307451248169
10,131,0,[14853 47797],45,1,False,0.0,0.0
11,132,0,[15718 29673],49,0,False,0.0,0.0
12,133,0,[36992 32713],3,1,False,0.0,0.0
13,134,0,[16436  2680],18,0,False,0.0,0.0
14,135,0,[36885 19727],16,1,True,4.014159679412842,0.6919374465942383
15,136,0,[18965 49083],15,0,False,0.0,0.0
16,137,0,[48784  8229],47,1,False,0.0,0.0
17,138,0,[51369  2748],16,0,True,3.983039379119873,0.6778818964958191
18,139,0,[20208 13976],28,1,True,3.9297947883605957,0.7811524271965027
19,140,0,[4695    5],9,0,True,4.0040178298950195,0.6905438303947449
20,141,0,[52203 37978],44,1,False,0.0,0.0
21,142,0,[11220 30364],24,0,True,3.8381447792053223,0.7500547766685486
22,143,0,[18571  8987],19,0,False,0.0,0.0
23,144,0,[37043 30468],8,1,False,0.0,0.0
24,145,0,[51745 20222],1,0,False,0.0,0.0
25,146,0,[24241 31328],48,0,False,0.0,0.0
26,147,0,[36992 29796],43,0,False,0.0,0.0
27,148,0,[29380 49630],36,1,True,4.009132385253906,0.688919186592102
28,149,0,[33200 19313],32,0,True,4.020953178405762,0.6952236890792847
29,150,0,[ 6825 32696],1,1,False,0.0,0.0
0,151,1,[40578 49705],37,0,False,0.0,0.0
1,152,1,[34442 42823],13,0,False,0.0,0.0
2,153,1,[51766 16838],45,0,False,0.0,0.0
3,154,1,[40053  7301],4,1,True,4.094890594482422,0.6900149583816528
4,155,1,[22912 32065],12,0,False,0.0,0.0
5,156,1,[20769 25441],47,1,False,0.0,0.0
6,157,1,[19615 51501],8,0,True,3.514195203781128,0.9774031639099121
7,158,1,[45929 26395],12,0,True,3.473755121231079,1.1373392343521118
8,159,1,[26180 29925],42,1,False,0.0,0.0
9,160,1,[15440 44822],8,1,False,0.0,0.0
10,161,1,[ 6429 20261],4,0,False,0.0,0.0
11,162,1,[16777 18175],6,1,False,0.0,0.0
12,163,1,[39562 40634],11,1,True,3.716175079345703,0.7064548134803772
13,164,1,[37754 28678],47,0,False,0.0,0.0
14,165,1,[32523 35848],29,1,False,0.0,0.0
15,166,1,[9449 1827],27,1,False,0.0,0.0
16,167,1,[41845 42092],12,0,True,2.8428099155426025,0.745542049407959
17,168,1,[31541 10220],4,0,True,4.03190279006958,0.8074263334274292
18,169,1,[29046  2674],10,0,False,0.0,0.0
19,170,1,[ 6936 18678],24,1,True,4.460946083068848,0.6902338862419128
20,171,1,[22229 48084],25,1,True,3.0323915481567383,0.5587479472160339
21,172,1,[ 3803 14836],9,0,False,0.0,0.0
22,173,1,[16000  1158],25,1,True,2.8697359561920166,0.05142143368721008
23,174,1,[51546  4478],18,0,True,3.862952470779419,0.42118602991104126
24,175,1,[12629 38235],49,0,False,0.0,0.0
25,176,1,[ 1758 42005],6,1,False,0.0,0.0
26,177,1,[28528 31587],37,0,True,4.9197468757629395,0.6935168504714966
27,178,1,[1663 9242],2,1,True,3.369476318359375,0.3483014404773712
28,179,1,[ 3009 50354],5,1,True,3.8942854404449463,0.29098039865493774
29,180,1,[37932 39808],22,1,True,2.900522232055664,0.12107286602258682
0,181,0,[51975  7035],8,1,False,0.0,0.0
1,182,0,[20112 23249],24,0,False,0.0,0.0
2,183,0,[10703 40510],33,0,False,0.0,0.0
3,184,0,[43658   665],38,0,False,0.0,0.0
4,185,0,[ 1636 52178],5,0,True,4.044817924499512,0.6917599439620972
5,186,0,[1771 8726],13,1,False,0.0,0.0
6,187,0,[40197  6871],46,1,True,3.6721742153167725,1.4110548496246338
7,188,0,[36257 30611],36,0,False,0.0,0.0
8,189,0,[8563 7935],33,1,True,3.7579712867736816,0.9146386981010437
9,190,0,[17864  5358],12,0,False,0.0,0.0
10,191,0,[ 142 4094],2,1,True,4.037535667419434,0.6897714138031006
11,192,0,[30250 37114],9,1,False,0.0,0.0
12,193,0,[41948  8260],46,0,True,3.7190945148468018,0.7121720910072327
13,194,0,[ 3533 20719],26,1,True,3.9132301807403564,0.5927042365074158
14,195,0,[6610 9189],29,0,False,0.0,0.0
15,196,0,[ 4527 24470],16,1,True,3.9063684940338135,0.46818262338638306
16,197,0,[1082 9298],46,0,True,3.6567678451538086,0.44953611493110657
17,198,0,[52403 45991],14,1,False,0.0,0.0
18,199,0,[43289 34538],1,1,False,0.0,0.0
19,200,0,[27788 52150],46,1,True,3.6962482929229736,1.2144873142242432
20,201,0,[  319 20670],7,1,True,3.832138776779175,0.5213335752487183
21,202,0,[17194 15403],1,0,False,0.0,0.0
22,203,0,[6302 1124],3,0,True,3.867020845413208,0.10204791277647018
23,204,0,[45372 21162],19,0,False,0.0,0.0
24,205,0,[39985  3774],26,0,False,0.0,0.0
25,206,0,[10362 52375],36,1,False,0.0,0.0
26,207,0,[14052 25206],49,0,False,0.0,0.0
27,208,0,[32761 18796],38,1,True,3.794793128967285,0.694636881351471
28,209,0,[36805  8924],18,0,True,3.843759059906006,0.5653244256973267
29,210,0,[ 6096 19017],9,0,True,4.012447357177734,0.6679229140281677
0,211,1,[35121  8412],15,1,True,3.0503060817718506,0.19056826829910278
1,212,1,[45131 47074],18,0,False,0.0,0.0
2,213,1,[22695 16691],4,0,True,3.8057377338409424,0.2811868488788605
3,214,1,[49752  5997],45,0,False,0.0,0.0
4,215,1,[37160 19867],0,0,False,0.0,0.0
5,216,1,[22687  7850],49,1,True,4.024212837219238,0.7001447677612305
6,217,1,[11978 49267],48,1,False,0.0,0.0
7,218,1,[46280 40597],0,0,True,2.857625961303711,0.23449678719043732
8,219,1,[39295 45467],13,1,True,3.4600751399993896,0.1924734264612198
9,220,1,[42725 10031],19,1,False,0.0,0.0
10,221,1,[ 3660 28161],47,0,False,0.0,0.0
11,222,1,[18851 26805],48,0,False,0.0,0.0
12,223,1,[50518 33389],13,1,False,0.0,0.0
13,224,1,[36783 30821],47,1,False,0.0,0.0
14,225,1,[46149 46734],15,0,False,0.0,0.0
15,226,1,[ 8152 23471],15,1,False,0.0,0.0
16,227,1,[ 7538 12786],9,1,False,0.0,0.0
17,228,1,[26872 46275],0,1,False,0.0,0.0
18,229,1,[ 8979 41213],25,0,False,0.0,0.0
19,230,1,[41027 38554],28,0,False,0.0,0.0
20,231,1,[46574 48109],38,0,True,5.294507026672363,0.6934860944747925
21,232,1,[16921 23992],47,0,False,0.0,0.0
22,233,1,[ 2536 44509],23,1,True,3.4847962856292725,0.9619536995887756
23,234,1,[20118  9954],47,1,False,0.0,0.0
24,235,1,[5671 6582],25,1,True,2.9593093395233154,0.8370452523231506
25,236,1,[14628 44983],15,0,False,0.0,0.0
26,237,1,[39562  7973],28,1,True,3.15138840675354,0.020995499566197395
27,238,1,[ 8959 41564],13,1,False,0.0,0.0
28,239,1,[36652 21499],23,0,True,3.3507065773010254,0.7860443592071533
29,240,1,[15764 43088],25,1,True,2.3390679359436035,0.13268305361270905
0,241,0,[49952 14273],48,0,False,0.0,0.0
1,242,0,[16475 25781],34,1,False,0.0,0.0
2,243,0,[35649  7979],48,0,True,3.1392297744750977,0.5830374360084534
3,244,0,[45829 10224],44,1,True,4.157386779785156,0.6943042278289795
4,245,0,[35880 19599],26,1,False,0.0,0.0
5,246,0,[29136  1429],8,0,False,0.0,0.0
6,247,0,[30434 23171],33,0,True,3.527876615524292,0.5614282488822937
7,248,0,[32827  6253],28,0,True,3.799618721008301,1.1364271640777588
8,249,0,[45352 37227],27,0,False,0.0,0.0
9,250,0,[13184 29321],8,1,True,3.710049629211426,0.6695675253868103
10,251,0,[33234  7805],14,0,True,3.621840238571167,0.6253520250320435
11,252,0,[51690 16642],39,1,False,0.0,0.0
12,253,0,[26421 24758],28,1,False,0.0,0.0
13,254,0,[ 6899 20630],14,0,False,0.0,0.0
14,255,0,[ 1918 19904],8,1,True,3.6143405437469482,0.4924575686454773
15,256,0,[28627 45432],10,1,True,4.759244918823242,2.395770311355591
16,257,0,[50974 29485],40,1,False,0.0,0.0
17,258,0,[35503 19719],14,0,True,3.4722282886505127,1.266471266746521
18,259,0,[9596 3281],14,0,True,3.375568389892578,0.4509277641773224
19,260,0,[10610  1063],5,0,False,0.0,0.0
20,261,0,[44914 52236],46,0,True,2.849031448364258,0.6459946632385254
21,262,0,[45599 16237],36,0,False,0.0,0.0
22,263,0,[42877 20772],40,0,False,0.0,0.0
23,264,0,[35487 27668],44,1,False,0.0,0.0
24,265,0,[49026  1420],43,1,True,4.0956130027771,0.6654236912727356
25,266,0,[ 1547 19973],48,0,True,2.9405405521392822,0.6897402405738831
26,267,0,[23369 17635],36,0,True,5.652755260467529,0.6889839172363281
27,268,0,[26192 44947],26,1,False,0.0,0.0
28,269,0,[39173 28925],26,0,True,5.698452949523926,0.740494966506958
29,270,0,[15550 48086],32,0,True,4.907073974609375,0.6147165894508362
0,271,1,[34847 22851],18,0,False,0.0,0.0
1,272,1,[27564 45243],23,1,True,3.326997756958008,0.5166941285133362
2,273,1,[29052 46804],36,0,True,5.027944564819336,0.6961320042610168
3,274,1,[24849 44152],9,1,True,3.3362009525299072,0.40207383036613464
4,275,1,[40158 35727],22,0,False,0.0,0.0
5,276,1,[26270 40638],22,0,False,0.0,0.0
6,277,1,[4533 4162],12,1,False,0.0,0.0
7,278,1,[18020 15741],25,0,True,1.837182879447937,1.4386712312698364
8,279,1,[ 4898 44130],22,1,True,2.5844733715057373,0.02544684335589409
9,280,1,[50758  9745],38,1,True,4.338306903839111,1.010557770729065
10,281,1,[7099 1499],28,0,False,0.0,0.0
11,282,1,[ 6659 42449],0,1,False,0.0,0.0
12,283,1,[21332 34376],7,0,False,0.0,0.0
13,284,1,[31287 27288],9,0,False,0.0,0.0
14,285,1,[46617  4396],13,1,False,0.0,0.0
15,286,1,[ 9457 40737],13,1,False,0.0,0.0
16,287,1,[24501  7631],2,0,True,3.2144951820373535,0.06126483529806137
17,288,1,[ 2590 20062],15,1,True,2.807507276535034,0.12350185960531235
18,289,1,[45264 27524],12,1,True,2.7691290378570557,0.971930742263794
19,290,1,[25556 45669],12,1,True,2.9525487422943115,0.04496061056852341
20,291,1,[ 6577 32488],22,1,False,0.0,0.0
21,292,1,[50735 20311],4,1,True,3.6874210834503174,0.14107747375965118
22,293,1,[45672 25094],13,1,True,3.0920803546905518,0.1127876415848732
23,294,1,[14246 36054],21,1,True,4.233525276184082,2.0515296459198
24,295,1,[18370 46091],23,0,False,0.0,0.0
25,296,1,[13598  4090],2,0,True,3.3244004249572754,0.758246660232544
26,297,1,[ 9454 29005],22,0,False,0.0,0.0
27,298,1,[22117 10129],25,1,False,0.0,0.0
28,299,1,[ 1204 34443],0,1,True,2.682457685470581,0.031247805804014206
29,300,1,[51350 10691],0,0,True,3.2261815071105957,0.012776284478604794
0,301,0,[42084  1310],2,0,False,0.0,0.0
1,302,0,[18057 26122],29,1,True,3.4956421852111816,0.6588465571403503
2,303,0,[42335  2554],37,0,True,3.6091675758361816,0.6350190043449402
3,304,0,[20086 45661],32,1,True,4.046051502227783,0.63370680809021
4,305,0,[15465  1285],30,0,True,4.834428787231445,0.6829935312271118
5,306,0,[28979 21474],18,0,False,0.0,0.0
6,307,0,[50552  3490],12,1,False,0.0,0.0
7,308,0,[13048  5339],6,1,True,3.3569653034210205,0.657696008682251
8,309,0,[16939 17298],47,0,False,0.0,0.0
9,310,0,[40385 14117],0,1,False,0.0,0.0
10,311,0,[39927 42409],25,1,True,4.945260524749756,0.6895920038223267
11,312,0,[47254 51974],24,0,True,4.046097278594971,1.0777629613876343
12,313,0,[41553 15035],12,0,True,3.2723751068115234,0.7940454483032227
13,314,0,[51170 36502],2,1,True,4.431395053863525,0.06248793751001358
14,315,0,[25907 51941],44,0,True,4.0645928382873535,0.07018563151359558
15,316,0,[15618 13657],6,0,False,0.0,0.0
16,317,0,[ 1433 43840],0,0,False,0.0,0.0
17,318,0,[40244 41700],45,1,True,4.946558952331543,0.5288406610488892
18,319,0,[36745 37507],44,0,False,0.0,0.0
19,320,0,[ 7219 18531],45,0,False,0.0,0.0
20,321,0,[39096  5061],27,1,True,4.422745227813721,0.6927211880683899
21,322,0,[40668  9811],16,1,True,4.026942729949951,0.005185015965253115
22,323,0,[45108 30275],17,1,False,0.0,0.0
23,324,0,[21622 42686],36,0,False,0.0,0.0
24,325,0,[ 7045 39553],8,1,True,3.669694423675537,0.10304553061723709
25,326,0,[10759 43918],8,1,True,3.5671188831329346,0.49464285373687744
26,327,0,[24029 40425],26,1,False,0.0,0.0
27,328,0,[29950  5293],40,1,True,3.669792652130127,0.7806308269500732
28,329,0,[17326   383],20,0,False,0.0,0.0
29,330,0,[31592 19401],22,1,True,3.6232974529266357,0.6803368330001831
0,331,1,[30001 15043],28,0,True,3.096041202545166,0.17422549426555634
1,332,1,[26917 26366],12,1,False,0.0,0.0
2,333,1,[   18 52253],12,1,False,0.0,0.0
3,334,1,[3176 1147],15,1,False,0.0,0.0
4,335,1,[3654 8129],28,1,True,2.973740816116333,0.0005956277600489557
5,336,1,[48112 29637],0,0,False,0.0,0.0
6,337,1,[20450 26273],2,1,False,0.0,0.0
7,338,1,[32862 23839],18,0,False,0.0,0.0
8,339,1,[ 5890 31991],23,1,True,2.570002317428589,0.017760301008820534
9,340,1,[23456 17740],25,1,True,1.9440107345581055,0.03730253875255585
10,341,1,[11539 42509],22,0,True,2.5587339401245117,0.0066691804677248
11,342,1,[32818 15110],15,0,True,2.542980194091797,0.07938215881586075
12,343,1,[44043 41670],4,0,True,3.5702970027923584,0.06482968479394913
13,344,1,[29327 50183],28,1,False,0.0,0.0
14,345,1,[ 6965 47862],25,1,False,0.0,0.0
15,346,1,[ 3999 16942],16,0,False,0.0,0.0
16,347,1,[35782  3117],11,0,True,4.376125812530518,0.6380246877670288
17,348,1,[37803 48446],23,1,False,0.0,0.0
18,349,1,[25046 25997],25,0,True,1.8653078079223633,0.004786963574588299
19,350,1,[30044  9233],15,1,False,0.0,0.0
20,351,1,[18407  1015],25,1,True,0.9738077521324158,3.695494797284482e-06
21,352,1,[ 6202 46276],23,0,False,0.0,0.0
22,353,1,[32235  8992],12,0,False,0.0,0.0
23,354,1,[39934  8110],22,1,True,2.3010330200195312,0.0
24,355,1,[46542 27800],15,0,True,2.4171273708343506,0.0003593613510020077
25,356,1,[ 7463 22105],31,0,True,6.37980318069458,0.6873474717140198
26,357,1,[ 1993 34381],13,0,False,0.0,0.0
27,358,1,[49776 14092],17,0,False,0.0,0.0
28,359,1,[37914 17458],25,0,False,0.0,0.0
29,360,1,[41948 13736],15,0,True,2.4542293548583984,0.003301521297544241
0,361,0,[ 7904 43070],25,0,False,0.0,0.0
1,362,0,[14340 43525],35,0,False,0.0,0.0
2,363,0,[28747 39006],22,0,True,3.591092348098755,0.31819623708724976
3,364,0,[41908 19149],24,0,True,3.6956470012664795,0.5180657505989075
4,365,0,[49115 46593],22,1,True,3.6958515644073486,0.42576712369918823
5,366,0,[31134 44531],47,1,True,3.7579727172851562,0.9479941725730896
6,367,0,[17998 20691],29,1,False,0.0,0.0
7,368,0,[26730 14378],46,1,True,3.510514497756958,0.7706336975097656
8,369,0,[47681 26801],2,0,True,4.188130855560303,0.10520710796117783
9,370,0,[27467 46680],1,1,True,4.711973190307617,0.6941384077072144
10,371,0,[41133 49800],26,0,False,0.0,0.0
11,372,0,[23126 10915],35,1,True,4.3351616859436035,0.40419095754623413
12,373,0,[ 9078 19545],29,0,False,0.0,0.0
13,374,0,[30142 20934],44,0,True,3.8986687660217285,0.0007621569093316793
14,375,0,[30517  1762],14,1,True,3.4169600009918213,0.05432109534740448
15,376,0,[37514 14050],19,1,True,4.5826945304870605,0.6963944435119629
16,377,0,[ 5112 26575],39,0,False,0.0,0.0
17,378,0,[30150 27464],35,0,True,4.059169292449951,0.19251590967178345
18,379,0,[14750 34508],20,1,False,0.0,0.0
19,380,0,[49279 46713],12,1,False,0.0,0.0
20,381,0,[19414 51721],34,0,True,4.296801567077637,0.8598760962486267
21,382,0,[7580 2546],34,1,True,3.966498374938965,0.5044130682945251
22,383,0,[27260 35346],3,0,False,0.0,0.0
23,384,0,[45464  2410],26,0,False,0.0,0.0
24,385,0,[25554 18135],14,1,False,0.0,0.0
25,386,0,[ 3541 13433],35,0,False,0.0,0.0
26,387,0,[50505 21052],48,1,True,3.7285499572753906,0.30569952726364136
27,388,0,[ 209 8628],38,0,False,0.0,0.0
28,389,0,[30836 22878],40,1,False,0.0,0.0
29,390,0,[10830 15768],13,0,True,4.223616123199463,0.6838945150375366
0,391,1,[40389 39417],18,1,True,3.896139144897461,0.0038973242044448853
1,392,1,[18081 37111],25,0,True,2.0051920413970947,0.01657794415950775
2,393,1,[ 8678 40379],28,0,False,0.0,0.0
3,394,1,[26709  6690],13,1,False,0.0,0.0
4,395,1,[13521 11389],25,0,True,1.732170820236206,0.004428462125360966
5,396,1,[32917 45008],44,1,True,5.938931941986084,0.6912597417831421
6,397,1,[27015 16459],11,0,False,0.0,0.0
7,398,1,[49601 48353],28,1,True,2.822188138961792,1.2763965129852295
8,399,1,[32467 21000],13,1,False,0.0,0.0
9,400,1,[37005  1181],22,0,False,0.0,0.0
10,401,1,[37079 18078],15,1,True,2.0461344718933105,5.192958354949951
11,402,1,[38548 20613],0,1,False,0.0,0.0
12,403,1,[28816 14764],22,1,True,2.4128448963165283,0.03431133180856705
13,404,1,[21099 21286],27,0,False,0.0,0.0
14,405,1,[11680     4],23,1,False,0.0,0.0
15,406,1,[51023    48],12,0,True,3.194396734237671,0.004233547020703554
16,407,1,[20363 40181],15,1,False,0.0,0.0
17,408,1,[ 9890 42465],15,1,True,1.616041898727417,0.0021876166574656963
18,409,1,[24546  5074],22,0,False,0.0,0.0
19,410,1,[38832 46950],8,0,False,0.0,0.0
20,411,1,[40305 29290],25,0,True,2.3422257900238037,0.599292516708374
21,412,1,[19347   196],22,0,True,2.262967586517334,8.344653679159819e-07
22,413,1,[ 4518 43739],4,1,True,3.0580170154571533,9.93062712950632e-05
23,414,1,[23422 43343],21,1,False,0.0,0.0
24,415,1,[29240  6244],15,0,True,1.3396698236465454,0.20543213188648224
25,416,1,[   64 26575],22,1,False,0.0,0.0
26,417,1,[ 3565 40853],22,1,True,2.1845459938049316,7.152559646783629e-07
27,418,1,[11829 42284],15,1,False,0.0,0.0
28,419,1,[39542 42105],22,0,True,2.384202480316162,1.633180545468349e-05
29,420,1,[37950 26929],37,0,False,0.0,0.0
0,421,0,[21453 43783],9,1,True,4.017349720001221,1.4286162853240967
1,422,0,[43523 41753],3,1,False,0.0,0.0
2,423,0,[33758 23667],8,1,True,3.7104663848876953,0.4890047311782837
3,424,0,[19208 30268],42,1,False,0.0,0.0
4,425,0,[35791 15079],40,1,False,0.0,0.0
5,426,0,[7668 5946],38,1,True,3.7987160682678223,0.03906317800283432
6,427,0,[21595 38497],46,1,True,3.366292715072632,0.6540200710296631
7,428,0,[50625 19773],49,1,False,0.0,0.0
8,429,0,[49401 47731],26,0,False,0.0,0.0
9,430,0,[21292 16080],1,0,False,0.0,0.0
10,431,0,[21453 25155],25,0,False,0.0,0.0
11,432,0,[8071  773],17,1,True,3.5213942527770996,0.6371844410896301
12,433,0,[44061 42602],31,0,True,4.324740409851074,0.6851302981376648
13,434,0,[38014 25501],2,0,False,0.0,0.0
14,435,0,[43971 16886],46,1,False,0.0,0.0
15,436,0,[11158 35842],41,0,False,0.0,0.0
16,437,0,[18495  5755],46,0,False,0.0,0.0
17,438,0,[47932 49097],4,1,False,0.0,0.0
