,episode,role_setting,images,symbol,guess,success,sender_loss,receiver_loss,sender_loss_2,receiver_loss_2
19,50,1,[10100 30388],28,1,False,0.0,0.0,0.0,0.0
20,51,1,[ 4106 12642],33,0,False,0.0,0.0,0.0,0.0
21,52,1,[38645 17145],32,0,True,3.9823694229125977,0.693123459815979,4.061947822570801,0.6930981874465942
22,53,1,[18443 15183],19,1,True,4.001129150390625,0.6932831406593323,4.107359886169434,0.6930196285247803
23,54,1,[19359  7706],15,0,True,3.985689878463745,0.691091001033783,4.058875560760498,0.6943593621253967
24,55,1,[36915 32654],45,0,False,0.0,0.0,0.0,0.0
25,56,1,[ 4104 21966],49,1,False,0.0,0.0,0.0,0.0
26,57,1,[40101 50522],48,1,True,3.980113983154297,0.693719744682312,4.030498504638672,0.6936962008476257
27,58,1,[ 3586 18775],22,1,False,0.0,0.0,0.0,0.0
28,59,1,[43008 15359],20,0,True,3.7773799896240234,0.6306435465812683,3.653451442718506,0.747495710849762
29,60,1,[11877  3680],2,0,False,0.0,0.0,0.0,0.0
0,61,0,[50927 49359],47,0,False,0.0,0.0,0.0,0.0
1,62,0,[12784  5110],4,0,True,3.897601842880249,0.8556700944900513,3.9173691272735596,0.6661955118179321
2,63,0,[46919 11920],11,1,False,0.0,0.0,0.0,0.0
3,64,0,[1994 3744],33,0,True,4.09803581237793,0.695152997970581,4.096555709838867,0.6893832087516785
4,65,0,[21624 46952],39,1,True,3.996711254119873,0.6933485865592957,3.986009120941162,0.6926380395889282
5,66,0,[15111 39185],18,1,True,3.9809608459472656,0.6930360794067383,3.989851474761963,0.6945466995239258
6,67,0,[43260 32022],38,1,False,0.0,0.0,0.0,0.0
7,68,0,[12007 39188],48,1,False,0.0,0.0,0.0,0.0
8,69,0,[ 7002 13783],22,0,False,0.0,0.0,0.0,0.0
9,70,0,[31047 14958],33,0,False,0.0,0.0,0.0,0.0
10,71,0,[50848 23656],12,0,False,0.0,0.0,0.0,0.0
11,72,0,[ 9586 17643],7,0,False,0.0,0.0,0.0,0.0
12,73,0,[10024 49930],31,1,False,0.0,0.0,0.0,0.0
13,74,0,[51798 36439],42,0,False,0.0,0.0,0.0,0.0
14,75,0,[46410 12186],35,1,False,0.0,0.0,0.0,0.0
15,76,0,[26640 51989],26,1,True,3.784864664077759,0.6830814480781555,3.7429184913635254,0.7805067300796509
16,77,0,[18646 16696],42,0,False,0.0,0.0,0.0,0.0
17,78,0,[31042  1261],33,0,False,0.0,0.0,0.0,0.0
18,79,0,[40794  9391],29,0,False,0.0,0.0,0.0,0.0
19,80,0,[24003 36679],15,0,True,3.912367820739746,0.30729246139526367,3.941340208053589,1.2401851415634155
20,81,0,[34930 34720],2,1,False,0.0,0.0,0.0,0.0
21,82,0,[34903  9766],14,1,False,0.0,0.0,0.0,0.0
22,83,0,[52358 17722],7,0,True,3.796144723892212,0.6864861845970154,3.7656123638153076,0.5300314426422119
23,84,0,[42031 37643],3,1,True,3.8137576580047607,0.6973250508308411,3.788311719894409,0.6276642680168152
24,85,0,[  238 41183],9,1,True,3.8078360557556152,0.6617271304130554,3.8085973262786865,0.6969919800758362
25,86,0,[48766 42205],29,1,False,0.0,0.0,0.0,0.0
26,87,0,[ 6140 21029],26,0,False,0.0,0.0,0.0,0.0
27,88,0,[36962 42707],23,1,True,3.8420817852020264,0.9868054986000061,3.8599207401275635,0.556736171245575
28,89,0,[5395  342],42,0,False,0.0,0.0,0.0,0.0
29,90,0,[17230 20328],41,0,True,4.033910751342773,0.6932682991027832,4.040285110473633,0.6937201619148254
0,91,1,[26069  8709],47,1,True,3.7829749584198,0.7146418690681458,3.6819446086883545,0.8671409487724304
1,92,1,[15336 39166],47,1,False,0.0,0.0,0.0,0.0
2,93,1,[33018 50741],0,1,False,0.0,0.0,0.0,0.0
3,94,1,[23175 36203],27,0,True,4.016401767730713,0.6917091012001038,4.0358710289001465,0.6930303573608398
4,95,1,[11474 13411],43,1,True,4.014516830444336,0.7021976709365845,4.078775405883789,0.691355288028717
5,96,1,[13857  8790],20,0,True,3.7069568634033203,0.39747726917266846,3.542186975479126,0.3496735990047455
6,97,1,[23205  3234],13,0,False,0.0,0.0,0.0,0.0
7,98,1,[7801 4799],16,0,False,0.0,0.0,0.0,0.0
8,99,1,[29579 29172],32,1,True,3.895782947540283,0.3439905643463135,3.896172523498535,1.0740842819213867
9,100,1,[12980 20494],45,0,True,3.7577152252197266,0.7808859944343567,3.7175583839416504,0.6490179896354675
10,101,1,[3813 7502],37,0,True,4.034587860107422,0.693740963935852,4.234359264373779,0.6901994347572327
11,102,1,[12418 18864],23,1,False,0.0,0.0,0.0,0.0
12,103,1,[25208 37547],8,1,True,4.028951168060303,0.6902312636375427,4.0512166023254395,0.6917868256568909
13,104,1,[11346 39131],39,0,True,3.93219256401062,0.2765202522277832,3.9832711219787598,0.4823583960533142
14,105,1,[39848 22995],36,1,False,0.0,0.0,0.0,0.0
15,106,1,[33072  6884],13,1,True,3.777796983718872,0.14046639204025269,3.6095705032348633,0.29256758093833923
16,107,1,[ 7325 50750],49,0,False,0.0,0.0,0.0,0.0
17,108,1,[38007  3671],4,0,True,3.844871997833252,0.27650216221809387,3.8171350955963135,0.3159639239311218
18,109,1,[40208 29705],20,1,False,0.0,0.0,0.0,0.0
19,110,1,[45865 38950],32,1,False,0.0,0.0,0.0,0.0
20,111,1,[39480 50108],40,1,True,4.049652099609375,0.7016188502311707,4.19211483001709,0.6909319758415222
21,112,1,[48683 41640],9,1,False,0.0,0.0,0.0,0.0
22,113,1,[45013 52225],34,1,False,0.0,0.0,0.0,0.0
23,114,1,[43174 27419],30,0,False,0.0,0.0,0.0,0.0
24,115,1,[39484 18072],0,0,True,3.832706928253174,2.408111333847046,3.818674087524414,0.6101596355438232
25,116,1,[14848 47639],43,0,True,3.9863524436950684,0.05682381987571716,4.018599987030029,0.1592961996793747
26,117,1,[31249 34407],2,1,True,4.078348159790039,0.6959218382835388,4.151231288909912,0.6937235593795776
27,118,1,[37647 51594],18,1,True,3.922896146774292,0.3985844552516937,3.9902894496917725,0.5007107257843018
28,119,1,[25591 13552],18,0,True,3.9291844367980957,0.15879088640213013,3.9485247135162354,0.196103036403656
29,120,1,[19555 28627],0,0,True,3.810300350189209,0.6937039494514465,3.72731351852417,0.35999593138694763
0,121,0,[48894   323],10,0,False,0.0,0.0,0.0,0.0
1,122,0,[17716 14680],15,0,False,0.0,0.0,0.0,0.0
2,123,0,[30912 29331],7,0,False,0.0,0.0,0.0,0.0
3,124,0,[18107 11877],36,1,False,0.0,0.0,0.0,0.0
4,125,0,[ 8842 30653],12,0,False,0.0,0.0,0.0,0.0
5,126,0,[33439 39718],18,0,False,0.0,0.0,0.0,0.0
6,127,0,[13824  9588],36,0,False,0.0,0.0,0.0,0.0
7,128,0,[ 9927 28039],23,0,False,0.0,0.0,0.0,0.0
8,129,0,[42299 28252],7,0,True,3.6889054775238037,0.12791655957698822,3.6617677211761475,0.11110155284404755
9,130,0,[39288 42651],4,0,True,3.8017125129699707,0.42818060517311096,3.791470766067505,0.06451144069433212
10,131,0,[50122  8263],13,1,True,3.7472691535949707,0.14803339540958405,3.6629557609558105,0.04919998720288277
11,132,0,[31544  1619],20,0,True,3.491271734237671,0.005020624026656151,3.1255295276641846,5.3049541747896e-05
12,133,0,[38580  1166],14,0,True,3.852912425994873,0.19634056091308594,4.053465366363525,1.5879048109054565
13,134,0,[40927 25933],0,1,True,3.7655839920043945,1.0850412845611572,3.7647626399993896,0.7743472456932068
14,135,0,[31616 37456],14,1,False,0.0,0.0,0.0,0.0
15,136,0,[48074 25305],45,0,False,0.0,0.0,0.0,0.0
16,137,0,[ 4991 52197],6,1,False,0.0,0.0,0.0,0.0
17,138,0,[41294 47646],14,1,False,0.0,0.0,0.0,0.0
18,139,0,[ 5404 17574],43,1,False,0.0,0.0,0.0,0.0
19,140,0,[13191 41910],0,1,False,0.0,0.0,0.0,0.0
20,141,0,[20333 26678],9,0,False,0.0,0.0,0.0,0.0
21,142,0,[22206 47825],47,0,True,3.711033582687378,0.14613184332847595,3.5455288887023926,0.10235608369112015
22,143,0,[40264 34496],7,0,True,3.6631767749786377,0.27974632382392883,3.5295426845550537,0.3153679668903351
23,144,0,[28006 18957],47,0,False,0.0,0.0,0.0,0.0
24,145,0,[50211  3769],23,0,False,0.0,0.0,0.0,0.0
25,146,0,[41309 38757],29,1,True,3.5312552452087402,0.3796350061893463,3.35060715675354,0.6399078369140625
26,147,0,[40258 49566],19,0,False,0.0,0.0,0.0,0.0
27,148,0,[16778 20510],38,1,True,3.7301206588745117,0.6956962943077087,3.213625907897949,0.7269774079322815
28,149,0,[  198 41931],10,0,True,4.564583778381348,0.6885634660720825,4.401416301727295,0.6886745691299438
29,150,0,[40284 51247],46,0,True,3.9442832469940186,1.3709051609039307,4.020706653594971,1.9961930513381958
0,151,1,[21479  7464],48,0,True,3.9205095767974854,0.7854381203651428,3.9955132007598877,0.704002320766449
1,152,1,[45713  4483],49,1,True,4.315106391906738,0.6969302892684937,4.192523002624512,0.6949728727340698
2,153,1,[ 9037 29986],47,0,False,0.0,0.0,0.0,0.0
3,154,1,[48408 15444],10,1,True,4.20454216003418,0.31897950172424316,4.259779930114746,0.3721488118171692
4,155,1,[46750 28277],29,0,True,3.4091734886169434,3.3130364418029785,3.2837116718292236,0.5289170145988464
5,156,1,[35760  1320],16,1,True,4.232504367828369,0.700363039970398,4.148313045501709,0.6930215358734131
6,157,1,[32031 29165],3,0,True,3.4175901412963867,1.3750845193862915,3.5258090496063232,1.5237336158752441
7,158,1,[34566 39415],21,0,False,0.0,0.0,0.0,0.0
8,159,1,[ 4174 27573],2,0,False,0.0,0.0,0.0,0.0
9,160,1,[13415 49563],47,0,True,3.417206287384033,0.00968120712786913,3.4209203720092773,0.001310073770582676
10,161,1,[42142 29355],3,1,False,0.0,0.0,0.0,0.0
11,162,1,[22678 39408],25,0,True,3.970785140991211,0.368986576795578,3.791198253631592,0.8454981446266174
12,163,1,[25314 18193],29,0,False,0.0,0.0,0.0,0.0
13,164,1,[36266 29889],41,1,True,4.130854606628418,1.771644115447998,4.22037935256958,2.4598588943481445
14,165,1,[33304 34953],39,1,True,4.019193649291992,0.207078754901886,3.921719789505005,0.019149761646986008
15,166,1,[33617 25067],29,0,True,3.415477752685547,0.577981173992157,3.3637704849243164,1.2510255575180054
16,167,1,[51960  2884],35,0,False,0.0,0.0,0.0,0.0
17,168,1,[38971 23162],29,0,False,0.0,0.0,0.0,0.0
18,169,1,[16834 42173],7,0,True,3.263716459274292,0.008032307960093021,3.29475998878479,0.25917187333106995
19,170,1,[49821 29765],15,0,True,3.921666145324707,0.48119840025901794,3.9497389793395996,0.18625448644161224
20,171,1,[44759 39418],24,0,True,4.653778076171875,0.6892145872116089,4.554997444152832,0.6885706186294556
21,172,1,[50539 15229],22,0,True,4.375621795654297,0.6938706040382385,4.28228235244751,0.6933451890945435
22,173,1,[ 1039 10243],30,1,True,3.3646576404571533,0.34777653217315674,3.257171869277954,1.1574662923812866
23,174,1,[49728 43790],5,0,False,0.0,0.0,0.0,0.0
24,175,1,[29863  1425],14,0,True,3.648024320602417,0.0064421528950333595,3.564021587371826,3.0160405003698543e-05
25,176,1,[30625 19516],2,1,True,4.390570163726807,0.8991520404815674,4.216826915740967,1.316096544265747
26,177,1,[31490 38775],27,1,True,5.141485691070557,0.6486977338790894,4.361607074737549,4.449491024017334
27,178,1,[19373 23106],13,1,True,3.457247257232666,0.007412539795041084,3.1286215782165527,0.03277088329195976
28,179,1,[51105  7360],23,1,True,3.8318710327148438,0.1391272395849228,3.8398165702819824,0.5345731973648071
29,180,1,[  348 32057],37,1,False,0.0,0.0,0.0,0.0
0,181,0,[39162 43384],20,0,True,3.6015536785125732,0.34300148487091064,3.5564558506011963,0.009956588968634605
1,182,0,[41236 37165],29,0,True,2.811760902404785,0.06321893632411957,2.703564167022705,0.3353029787540436
2,183,0,[10193  5401],25,0,True,3.786914110183716,0.6397014856338501,3.7410342693328857,0.0936424508690834
3,184,0,[33425 50739],36,0,False,0.0,0.0,0.0,0.0
4,185,0,[31079 20615],1,1,False,0.0,0.0,0.0,0.0
5,186,0,[23372  9584],25,0,False,0.0,0.0,0.0,0.0
6,187,0,[49063 18147],14,0,False,0.0,0.0,0.0,0.0
7,188,0,[46975  5806],29,0,False,0.0,0.0,0.0,0.0
8,189,0,[ 6133 42693],29,1,True,2.6739325523376465,1.4816585779190063,2.694387435913086,3.4754722118377686
9,190,0,[15242 17207],2,0,True,3.9934234619140625,0.2991960048675537,4.066410064697266,0.06952887773513794
10,191,0,[15171 47536],4,1,True,3.769651412963867,0.6071377992630005,3.7517929077148438,0.1980164349079132
11,192,0,[17518   504],17,1,False,0.0,0.0,0.0,0.0
12,193,0,[44694 16435],21,0,True,5.059878349304199,0.6981849074363708,4.793140411376953,0.6902837157249451
13,194,0,[ 2752 25292],23,1,True,3.733426332473755,0.2397555559873581,3.979701519012451,0.0004892353899776936
14,195,0,[ 6751 26429],29,1,True,2.5207836627960205,0.020267890766263008,2.0706615447998047,0.3830260634422302
15,196,0,[15525 15161],1,1,False,0.0,0.0,0.0,0.0
16,197,0,[16946 13359],38,0,False,0.0,0.0,0.0,0.0
17,198,0,[ 4313 35702],33,0,True,3.9553887844085693,0.37188631296157837,4.176953315734863,1.131505012512207
18,199,0,[11804 33696],0,1,False,0.0,0.0,0.0,0.0
19,200,0,[    8 28113],38,0,True,3.514744281768799,0.5628389120101929,3.1163716316223145,1.1575932502746582
20,201,0,[38640  7962],25,0,True,3.491605758666992,0.021906215697526932,3.9496443271636963,0.00013650394976139069
21,202,0,[16160 16938],4,1,False,0.0,0.0,0.0,0.0
22,203,0,[29468 42318],39,0,True,4.192702770233154,0.09424606710672379,3.960813283920288,0.2017548680305481
23,204,0,[20100  3959],26,1,True,2.961580753326416,0.033214494585990906,2.7849693298339844,0.001319264993071556
24,205,0,[28896 20437],3,1,False,0.0,0.0,0.0,0.0
25,206,0,[ 2106 28921],29,0,True,1.86967134475708,0.0949731394648552,1.765661358833313,0.054212670773267746
26,207,0,[46111 12655],43,0,False,0.0,0.0,0.0,0.0
27,208,0,[13480 20545],33,0,False,0.0,0.0,0.0,0.0
28,209,0,[13152 39136],47,0,False,0.0,0.0,0.0,0.0
29,210,0,[ 6829 50256],47,0,True,2.8422698974609375,1.430521751899505e-05,2.8280985355377197,0.0005798828788101673
0,211,1,[34172 12328],47,0,True,3.3556594848632812,0.6892105340957642,2.6518454551696777,5.970852851867676
1,212,1,[26904 19786],26,1,True,3.544739246368408,0.6870002746582031,3.1720187664031982,0.8035829067230225
2,213,1,[48913 31917],9,0,False,0.0,0.0,0.0,0.0
3,214,1,[49481 40181],28,1,True,5.108454704284668,0.6941742300987244,6.7185845375061035,0.7029562592506409
4,215,1,[32752  4176],24,1,False,0.0,0.0,0.0,0.0
5,216,1,[ 2264 24204],30,1,True,2.9141275882720947,0.21570031344890594,2.7489991188049316,2.4088551998138428
6,217,1,[43474 20051],29,1,False,0.0,0.0,0.0,0.0
7,218,1,[29174 13554],20,0,False,0.0,0.0,0.0,0.0
8,219,1,[31430  5580],39,1,False,0.0,0.0,0.0,0.0
9,220,1,[ 1643 14976],2,0,False,0.0,0.0,0.0,0.0
10,221,1,[36089 13319],49,1,False,0.0,0.0,0.0,0.0
11,222,1,[50389 10818],47,1,False,0.0,0.0,0.0,0.0
12,223,1,[33890 39688],3,0,True,3.146710157394409,0.04579814150929451,3.103125810623169,0.029238274320960045
13,224,1,[51597 42998],37,1,True,4.430465221405029,0.5169231295585632,4.671864986419678,0.03185145556926727
14,225,1,[13525 37024],23,0,False,0.0,0.0,0.0,0.0
15,226,1,[ 9668 34929],10,0,False,0.0,0.0,0.0,0.0
16,227,1,[16288 11001],29,0,False,0.0,0.0,0.0,0.0
17,228,1,[34222 18257],41,1,False,0.0,0.0,0.0,0.0
18,229,1,[ 4636 36997],13,0,True,3.3468711376190186,0.06875284016132355,2.8860087394714355,0.0012725937413051724
19,230,1,[51616 44194],33,1,False,0.0,0.0,0.0,0.0
20,231,1,[37689 37400],26,0,False,0.0,0.0,0.0,0.0
21,232,1,[28303 36059],5,0,False,0.0,0.0,0.0,0.0
22,233,1,[33807 20753],29,1,False,0.0,0.0,0.0,0.0
23,234,1,[15355 26429],26,1,False,0.0,0.0,0.0,0.0
24,235,1,[15809 45435],47,0,False,0.0,0.0,0.0,0.0
25,236,1,[20036  2541],15,1,True,4.4729814529418945,0.1372675746679306,4.415431976318359,0.003952316474169493
26,237,1,[37580 43215],31,1,False,0.0,0.0,0.0,0.0
27,238,1,[27752  8605],20,0,False,0.0,0.0,0.0,0.0
28,239,1,[37206 32320],10,1,True,4.380995750427246,0.4659450352191925,4.457458972930908,0.0721648782491684
29,240,1,[46577 27378],23,1,False,0.0,0.0,0.0,0.0
0,241,0,[25299 45867],24,0,True,4.199423789978027,0.0268765427172184,4.095417022705078,0.005436868406832218
1,242,0,[31565  8095],3,1,False,0.0,0.0,0.0,0.0
2,243,0,[ 1012 34837],13,0,True,2.4196841716766357,0.6767762899398804,2.951071262359619,0.0011064568534493446
3,244,0,[37299 17660],26,1,True,3.146812915802002,0.007340845186263323,2.9502334594726562,0.38712507486343384
4,245,0,[12435 32256],3,1,False,0.0,0.0,0.0,0.0
5,246,0,[46507 20657],47,1,False,0.0,0.0,0.0,0.0
6,247,0,[49492 34780],41,1,False,0.0,0.0,0.0,0.0
7,248,0,[32197 12650],47,1,True,2.255974292755127,1.2138973474502563,2.393051862716675,0.8821386694908142
8,249,0,[50526 27461],47,1,True,3.0166244506835938,0.48850157856941223,3.2621142864227295,2.8318064212799072
9,250,0,[20062 26426],16,0,False,0.0,0.0,0.0,0.0
10,251,0,[ 568 4911],9,1,False,0.0,0.0,0.0,0.0
11,252,0,[16851 25921],26,0,True,3.082770586013794,0.07563623785972595,3.2690927982330322,3.5793118476867676
12,253,0,[34076 42342],25,0,False,0.0,0.0,0.0,0.0
13,254,0,[ 5412 11669],9,1,False,0.0,0.0,0.0,0.0
14,255,0,[45809 46730],29,0,False,0.0,0.0,0.0,0.0
15,256,0,[6521 6742],47,1,False,0.0,0.0,0.0,0.0
16,257,0,[ 1696 51664],36,0,False,0.0,0.0,0.0,0.0
17,258,0,[11222 37749],0,1,True,3.8298141956329346,0.00545652536675334,3.859226703643799,0.16761121153831482
18,259,0,[ 8262 46780],37,0,True,5.578282833099365,0.00019081267237197608,5.221382141113281,0.30055752396583557
19,260,0,[ 2908 26371],36,1,True,4.241408348083496,0.154383584856987,4.879117012023926,0.6076884865760803
20,261,0,[37824 12786],12,0,True,5.529140949249268,0.6967588067054749,5.438712120056152,0.689140260219574
21,262,0,[32941 41781],13,0,True,3.019087553024292,0.10684937983751297,2.6966686248779297,0.004907710012048483
22,263,0,[27879  6560],3,1,True,2.924255847930908,0.0064621297642588615,2.956679344177246,0.10011652112007141
23,264,0,[13072 51078],11,1,False,0.0,0.0,0.0,0.0
24,265,0,[39982  5650],26,1,False,0.0,0.0,0.0,0.0
25,266,0,[19105  9120],13,1,True,2.245083808898926,0.0002795252366922796,2.5223770141601562,0.0007666903547942638
26,267,0,[ 2215 16731],37,0,False,0.0,0.0,0.0,0.0
27,268,0,[15351 19390],28,1,True,4.233883857727051,0.7030317187309265,4.381674766540527,0.6003332734107971
28,269,0,[10569 10146],38,0,True,3.4474902153015137,0.01693209819495678,3.052382707595825,0.036066893488168716
29,270,0,[24147 51860],10,1,True,3.879301071166992,0.5745722651481628,3.7242047786712646,0.0002803599345497787
0,271,1,[  636 36414],38,0,False,0.0,0.0,0.0,0.0
1,272,1,[38691 11303],29,0,False,0.0,0.0,0.0,0.0
2,273,1,[ 9538 41313],47,1,True,3.3344597816467285,0.8842177987098694,2.778167486190796,5.668431282043457
3,274,1,[ 3895 16166],14,1,True,3.00589919090271,9.89442014542874e-06,3.180143117904663,0.0
4,275,1,[24170 19266],4,1,True,4.255121231079102,2.7060874344897456e-05,4.402155876159668,0.5045874714851379
5,276,1,[35748 34668],9,1,True,3.7233128547668457,0.004048484843224287,3.672110080718994,2.316441774368286
6,277,1,[43509 39289],10,0,False,0.0,0.0,0.0,0.0
7,278,1,[41846 42715],19,0,True,4.230650424957275,1.1042526960372925,4.450186729431152,0.04207338020205498
8,279,1,[17136 32815],34,0,False,0.0,0.0,0.0,0.0
9,280,1,[42114 27961],11,1,True,5.242108345031738,0.6020861864089966,6.25022554397583,0.8346940875053406
10,281,1,[10932 47429],20,1,True,2.962155818939209,0.001876862719655037,3.195185899734497,0.004110128618776798
11,282,1,[41438 33577],26,0,False,0.0,0.0,0.0,0.0
12,283,1,[49711 25099],34,1,False,0.0,0.0,0.0,0.0
13,284,1,[ 6927 38324],30,0,True,3.184581995010376,0.0871216431260109,3.0070183277130127,1.1267765760421753
14,285,1,[15227 21938],23,1,True,3.843186378479004,1.5444103479385376,3.7192866802215576,0.3343696594238281
15,286,1,[43787 45109],43,1,False,0.0,0.0,0.0,0.0
16,287,1,[39022 41841],26,0,True,3.3043906688690186,0.9023499488830566,2.382899761199951,3.695494797284482e-06
17,288,1,[15033 44570],26,1,False,0.0,0.0,0.0,0.0
18,289,1,[27427 10673],39,1,False,0.0,0.0,0.0,0.0
19,290,1,[ 5311 13762],30,0,False,0.0,0.0,0.0,0.0
20,291,1,[45710  8217],9,1,False,0.0,0.0,0.0,0.0
21,292,1,[32220 17264],15,0,False,0.0,0.0,0.0,0.0
22,293,1,[ 4952 48329],3,0,False,0.0,0.0,0.0,0.0
23,294,1,[47298 15922],10,0,True,3.919938564300537,0.00040247192373499274,3.5512773990631104,0.013415999710559845
24,295,1,[ 1309 42254],7,1,True,3.243957281112671,0.007433136459439993,3.337984085083008,12.47802734375
25,296,1,[24726 48341],20,1,False,0.0,0.0,0.0,0.0
26,297,1,[ 2298 39096],3,1,False,0.0,0.0,0.0,0.0
27,298,1,[44442 15141],13,0,False,0.0,0.0,0.0,0.0
28,299,1,[16810 44232],20,1,True,2.7933974266052246,0.14887604117393494,2.673466205596924,0.0015251936856657267
29,300,1,[ 5327 19142],25,1,True,3.1882083415985107,0.09015457332134247,3.2968690395355225,6.9141628955549095e-06
0,301,0,[31484  2034],38,1,True,3.201897382736206,0.0002479264512658119,2.6174025535583496,0.002874269150197506
1,302,0,[ 7840 29531],13,0,True,2.7490482330322266,4.768372718899627e-07,1.656212329864502,1.1920928955078125e-07
2,303,0,[37499 20449],30,1,False,0.0,0.0,0.0,0.0
3,304,0,[ 5199 20734],14,0,True,3.050271987915039,0.0011606392217800021,3.4270083904266357,7.629423635080457e-06
4,305,0,[30822 28274],5,1,True,5.871091842651367,0.6912932991981506,5.224371433258057,0.6998384594917297
5,306,0,[21307  1563],7,1,True,3.3045153617858887,0.2583255469799042,3.073012590408325,0.037667207419872284
6,307,0,[45808 49977],42,1,True,5.461483478546143,0.6897952556610107,4.50676965713501,0.6903721690177917
7,308,0,[50473 45166],3,1,True,3.4182353019714355,0.1029367744922638,3.072582483291626,0.8215660452842712
8,309,0,[21952  3219],13,1,True,3.0543501377105713,0.17350448668003082,2.4273550510406494,3.4571290598250926e-05
9,310,0,[ 9287 12867],38,1,False,0.0,0.0,0.0,0.0
10,311,0,[ 9926 16682],10,0,False,0.0,0.0,0.0,0.0
