,episode,batch_success,agent1_sender_loss,agent2_sender_loss,agent1_receiver_loss,agent2_receiver_loss
0,30,0.3333333333333333,0.08671727776527405,,,0.5833227634429932
1,60,0.16666666666666666,0.08671727776527405,0.04781936854124069,0.5379888415336609,0.5833227634429932
2,90,0.3333333333333333,0.0419001430273056,0.04781936854124069,0.5379888415336609,0.5847704410552979
3,120,0.36666666666666664,0.0419001430273056,0.05652781203389168,0.5947750806808472,0.5847704410552979
4,150,0.26666666666666666,0.03018753044307232,0.05652781203389168,0.5947750806808472,0.5700791478157043
5,180,0.23333333333333334,0.03018753044307232,0.05741220712661743,0.5575151443481445,0.5700791478157043
6,210,0.26666666666666666,0.04684136435389519,0.05741220712661743,0.5575151443481445,0.5663549900054932
7,240,0.36666666666666664,0.04684136435389519,0.07289572060108185,0.5950644612312317,0.5663549900054932
8,270,0.23333333333333334,0.047005631029605865,0.07289572060108185,0.5950644612312317,0.5553702116012573
9,300,0.3,0.047005631029605865,0.06705698370933533,0.5764757990837097,0.5553702116012573
10,330,0.23333333333333334,0.03507973253726959,0.06705698370933533,0.5764757990837097,0.5521876215934753
11,360,0.23333333333333334,0.03507973253726959,0.06827495247125626,0.5567339658737183,0.5521876215934753
12,390,0.2,0.03904292359948158,0.06827495247125626,0.5567339658737183,0.5491632223129272
13,420,0.3,0.03904292359948158,0.08061434328556061,0.5782576203346252,0.5491632223129272
14,450,0.3,0.03576721251010895,0.08061434328556061,0.5782576203346252,0.5774116516113281
15,480,0.36666666666666664,0.03576721251010895,0.08610871434211731,0.5936698913574219,0.5774116516113281
16,510,0.26666666666666666,0.03573347628116608,0.08610871434211731,0.5936698913574219,0.5664540529251099
17,540,0.3,0.03573347628116608,0.09429624676704407,0.5752370357513428,0.5664540529251099
18,570,0.23333333333333334,0.03233155235648155,0.09429624676704407,0.5752370357513428,0.5584134459495544
19,600,0.16666666666666666,0.03233155235648155,0.0947403758764267,0.5372573733329773,0.5584134459495544
20,630,0.3,0.0331403985619545,0.0947403758764267,0.5372573733329773,0.5742014646530151
21,660,0.16666666666666666,0.0331403985619545,0.10547704249620438,0.5399715304374695,0.5742014646530151
22,690,0.13333333333333333,0.035998113453388214,0.10547704249620438,0.5399715304374695,0.5295768976211548
23,720,0.13333333333333333,0.035998113453388214,0.10668829083442688,0.5300554633140564,0.5295768976211548
24,750,0.3,0.03879716247320175,0.10668829083442688,0.5300554633140564,0.5754156708717346
25,780,0.23333333333333334,0.03879716247320175,0.11262120306491852,0.5551741123199463,0.5754156708717346
26,810,0.2,0.03883249685168266,0.11262120306491852,0.5551741123199463,0.5490460991859436
27,840,0.23333333333333334,0.03883249685168266,0.1089261844754219,0.5576390624046326,0.5490460991859436
28,870,0.23333333333333334,0.04498915746808052,0.1089261844754219,0.5576390624046326,0.5561088919639587
29,900,0.2,0.04498915746808052,0.10407136380672455,0.5483922362327576,0.5561088919639587
30,930,0.2,0.04073064774274826,0.10407136380672455,0.5483922362327576,0.5483642220497131
31,960,0.23333333333333334,0.04073064774274826,0.10263987630605698,0.5563596487045288,0.5483642220497131
32,990,0.26666666666666666,0.04413687437772751,0.10263987630605698,0.5563596487045288,0.5631912350654602
33,1020,0.2,0.04413687437772751,0.09716477245092392,0.5501954555511475,0.5631912350654602
34,1050,0.26666666666666666,0.046815596520900726,0.09716477245092392,0.5501954555511475,0.5668507814407349
35,1080,0.4,0.046815596520900726,0.10537559539079666,0.6026700139045715,0.5668507814407349
36,1110,0.26666666666666666,0.05405879393219948,0.10537559539079666,0.6026700139045715,0.5659807920455933
37,1140,0.3333333333333333,0.05405879393219948,0.09590067714452744,0.5818089246749878,0.5659807920455933
38,1170,0.3333333333333333,0.053966451436281204,0.09590067714452744,0.5818089246749878,0.5831383466720581
39,1200,0.16666666666666666,0.053966451436281204,0.08047965168952942,0.5398305058479309,0.5831383466720581
40,1230,0.2,0.05284685641527176,0.08047965168952942,0.5398305058479309,0.5483273863792419
41,1260,0.3,0.05284685641527176,0.08289970457553864,0.5762115716934204,0.5483273863792419
42,1290,0.3,0.05466143414378166,0.08289970457553864,0.5762115716934204,0.5751389861106873
43,1320,0.3333333333333333,0.05466143414378166,0.08110150694847107,0.5822905898094177,0.5751389861106873
44,1350,0.23333333333333334,0.05687914788722992,0.08110150694847107,0.5822905898094177,0.559637188911438
45,1380,0.3,0.05687914788722992,0.08198779076337814,0.5745314359664917,0.559637188911438
46,1410,0.23333333333333334,0.05472337454557419,0.08198779076337814,0.5745314359664917,0.5564079284667969
47,1440,0.26666666666666666,0.05472337454557419,0.07854558527469635,0.5655746459960938,0.5564079284667969
48,1470,0.2,0.054064057767391205,0.07854558527469635,0.5655746459960938,0.5457401275634766
49,1500,0.2,0.054064057767391205,0.0757954940199852,0.5475844144821167,0.5457401275634766
50,1530,0.13333333333333333,0.05348300188779831,0.0757954940199852,0.5475844144821167,0.5333954095840454
51,1560,0.16666666666666666,0.05348300188779831,0.07466203719377518,0.5408332347869873,0.5333954095840454
52,1590,0.36666666666666664,0.06212811544537544,0.07466203719377518,0.5408332347869873,0.5914449095726013
53,1620,0.3,0.06212811544537544,0.07808409631252289,0.5717634558677673,0.5914449095726013
54,1650,0.36666666666666664,0.0648004487156868,0.07808409631252289,0.5717634558677673,0.590779721736908
55,1680,0.23333333333333334,0.0648004487156868,0.07787226885557175,0.556884765625,0.590779721736908
56,1710,0.26666666666666666,0.06103038042783737,0.07787226885557175,0.556884765625,0.5688425898551941
57,1740,0.36666666666666664,0.06103038042783737,0.0796627327799797,0.5947216153144836,0.5688425898551941
58,1770,0.23333333333333334,0.061386801302433014,0.0796627327799797,0.5947216153144836,0.555164098739624
59,1800,0.23333333333333334,0.061386801302433014,0.07210766524076462,0.5543224215507507,0.555164098739624
60,1830,0.13333333333333333,0.0602264329791069,0.07210766524076462,0.5543224215507507,0.5310561060905457
61,1860,0.26666666666666666,0.0602264329791069,0.07321025431156158,0.5669893622398376,0.5310561060905457
62,1890,0.06666666666666667,0.059314046055078506,0.07321025431156158,0.5669893622398376,0.5131989121437073
63,1920,0.23333333333333334,0.059314046055078506,0.07073847204446793,0.5576591491699219,0.5131989121437073
64,1950,0.3333333333333333,0.07403593510389328,0.07073847204446793,0.5576591491699219,0.582236111164093
65,1980,0.36666666666666664,0.07403593510389328,0.07406402379274368,0.5943504571914673,0.582236111164093
66,2010,0.16666666666666666,0.07118178904056549,0.07406402379274368,0.5943504571914673,0.5353673696517944
67,2040,0.13333333333333333,0.07118178904056549,0.06398392468690872,0.5271920561790466,0.5353673696517944
68,2070,0.3333333333333333,0.08304931223392487,0.06398392468690872,0.5271920561790466,0.5866854190826416
69,2100,0.2,0.08304931223392487,0.07122816145420074,0.5459224581718445,0.5866854190826416
