,episode,batch_success,agent1_sender_loss,agent2_sender_loss,agent1_receiver_loss,agent2_receiver_loss
0,30,0.26666666666666666,0.11368300020694733,,,0.5664775371551514
1,60,0.23333333333333334,0.10946300625801086,,,0.55741286277771
2,90,0.16666666666666666,0.10314943641424179,,,0.5391151309013367
3,120,0.2,0.10196345299482346,,,0.5482290387153625
4,150,0.2,0.09780552983283997,,,0.5481712818145752
5,180,0.23333333333333334,0.09317807853221893,,,0.5572094321250916
6,210,0.26666666666666666,0.08614132553339005,,,0.5663015842437744
7,240,0.23333333333333334,0.07736272364854813,,,0.5572645664215088
8,270,0.1,0.07402597367763519,,,0.5211121439933777
9,300,0.3,0.07886265218257904,,,0.5751853585243225
10,330,0.3,0.08273100107908249,,,0.5746023058891296
11,360,0.23333333333333334,0.084956094622612,,,0.5571034550666809
12,390,0.23333333333333334,0.08807095140218735,,,0.5567263960838318
13,420,0.36666666666666664,0.09422142058610916,,,0.593326985836029
14,450,0.2,0.0906958058476448,,,0.5479128360748291
15,480,0.3,0.09434328973293304,,,0.5742749571800232
16,510,0.2,0.09139610081911087,,,0.5476430654525757
17,540,0.2,0.09127366542816162,,,0.5479377508163452
18,570,0.16666666666666666,0.09016848355531693,,,0.5388972759246826
19,600,0.13333333333333333,0.08925969153642654,,,0.5299556255340576
20,630,0.26666666666666666,0.09356382489204407,,,0.5655446648597717
21,660,0.16666666666666666,0.09051170200109482,,,0.5390110611915588
22,690,0.13333333333333333,0.08957043290138245,,,0.529731035232544
23,720,0.23333333333333334,0.09291829913854599,,,0.5566724538803101
24,750,0.26666666666666666,0.09393659979104996,,,0.5656445622444153
25,780,0.26666666666666666,0.09336970746517181,,,0.566030740737915
26,810,0.23333333333333334,0.09129983931779861,,,0.5567972660064697
27,840,0.23333333333333334,0.09001005440950394,,,0.5567847490310669
28,870,0.23333333333333334,0.08863280713558197,,,0.5567115545272827
29,900,0.2,0.08659522235393524,,,0.547679603099823
30,930,0.3333333333333333,0.08869579434394836,,,0.5835584402084351
31,960,0.2,0.08449716866016388,,,0.5481021404266357
32,990,0.2,0.08397165685892105,,,0.5478147864341736
33,1020,0.3,0.08628932386636734,,,0.5743768811225891
34,1050,0.4,0.08835233747959137,,,0.6019876003265381
35,1080,0.3333333333333333,0.08570167422294617,,,0.5838502049446106
36,1110,0.4,0.08495072275400162,,,0.6010773777961731
37,1140,0.1,0.07803430408239365,,,0.5210726857185364
38,1170,0.36666666666666664,0.08218472450971603,,,0.5920331478118896
39,1200,0.3,0.08157999068498611,,,0.5744208097457886
40,1230,0.1,0.07934479415416718,,,0.5210656523704529
41,1260,0.23333333333333334,0.08411076664924622,,,0.5565394163131714
42,1290,0.2,0.08627902716398239,,,0.5472372770309448
43,1320,0.3,0.09152504056692123,,,0.5741223096847534
44,1350,0.2,0.0906626507639885,,,0.5471746921539307
45,1380,0.3,0.09506277740001678,,,0.5744879245758057
46,1410,0.2,0.09252648055553436,,,0.5476624965667725
47,1440,0.26666666666666666,0.09488803893327713,,,0.5649659633636475
48,1470,0.26666666666666666,0.09454504400491714,,,0.5654316544532776
49,1500,0.23333333333333334,0.09261810034513474,,,0.5564451813697815
50,1530,0.13333333333333333,0.08865051716566086,,,0.5300654768943787
51,1560,0.2,0.08988853543996811,,,0.5467550158500671
52,1590,0.2,0.08937206119298935,,,0.5476981401443481
53,1620,0.26666666666666666,0.09072069823741913,,,0.5655772089958191
54,1650,0.3,0.0907285213470459,,,0.5741745233535767
55,1680,0.16666666666666666,0.08620767295360565,,,0.538684606552124
56,1710,0.2,0.08641231060028076,,,0.5476202368736267
