,episode,batch_success,agent1_sender_loss,agent2_sender_loss,agent1_receiver_loss,agent2_receiver_loss
0,30,0.5,0.11782727390527725,,,0.695377767086029
1,60,0.4666666666666667,0.1280694156885147,,,0.6967983245849609
2,90,0.36666666666666664,0.12433239817619324,,,0.6933870911598206
3,120,0.5333333333333333,0.13734804093837738,,,0.6936833262443542
4,150,0.6333333333333333,0.14480330049991608,,,0.689920961856842
5,180,0.5,0.1334725171327591,,,0.6876886487007141
6,210,0.5666666666666667,0.13838425278663635,,,0.6895790100097656
7,240,0.43333333333333335,0.12956786155700684,,,0.6898130178451538
8,270,0.5333333333333333,0.13761526346206665,,,0.6915562748908997
9,300,0.4666666666666667,0.13307949900627136,,,0.6892767548561096
10,330,0.5333333333333333,0.13607662916183472,,,0.6915463805198669
11,360,0.4666666666666667,0.1297025978565216,,,0.6933138370513916
12,390,0.5333333333333333,0.13085706532001495,,,0.6971860527992249
13,420,0.5333333333333333,0.12781274318695068,,,0.6880353689193726
14,450,0.5,0.12465785443782806,,,0.6947507858276367
15,480,0.3333333333333333,0.11405680328607559,,,0.6942877173423767
16,510,0.5333333333333333,0.13080289959907532,,,0.689795196056366
17,540,0.6,0.1368788778781891,,,0.694738507270813
18,570,0.4666666666666667,0.1274074912071228,,,0.688694953918457
19,600,0.6,0.13841725885868073,,,0.6964659094810486
20,630,0.43333333333333335,0.12554961442947388,,,0.6923847794532776
21,660,0.6,0.13634350895881653,,,0.6823652982711792
22,690,0.5666666666666667,0.1353147178888321,,,0.6915027499198914
23,720,0.26666666666666666,0.10881676524877548,,,0.6826678514480591
24,750,0.4,0.11961155384778976,,,0.7140645384788513
25,780,0.5333333333333333,0.12802982330322266,,,0.6880724430084229
26,810,0.7,0.1462135910987854,,,0.6957302093505859
27,840,0.5666666666666667,0.13539333641529083,,,0.6972647905349731
28,870,0.5333333333333333,0.1351027488708496,,,0.6909933686256409
29,900,0.4666666666666667,0.12589526176452637,,,0.6847944259643555
30,930,0.5666666666666667,0.11300607770681381,,,0.6885836124420166
31,960,0.4666666666666667,0.07389914244413376,,,0.6869392395019531
32,990,0.5,0.06092093884944916,,,0.6999631524085999
33,1020,0.5666666666666667,0.06589300185441971,,,0.6945293545722961
34,1050,0.43333333333333335,0.08208925276994705,,,0.6950475573539734
35,1080,0.43333333333333335,0.10603582113981247,,,0.6906426548957825
36,1110,0.5666666666666667,0.12995551526546478,,,0.6951221823692322
37,1140,0.5333333333333333,0.13517293334007263,,,0.698619544506073
38,1170,0.4,0.1254912167787552,,,0.7054941058158875
39,1200,0.5333333333333333,0.13164955377578735,,,0.6888315677642822
40,1230,0.6,0.12833335995674133,,,0.6926637291908264
41,1260,0.43333333333333335,0.1144149973988533,,,0.7093361020088196
42,1290,0.5666666666666667,0.12287206947803497,,,0.6904671788215637
43,1320,0.5666666666666667,0.12016560882329941,,,0.6692218780517578
44,1350,0.6,0.12580551207065582,,,0.7055503726005554
45,1380,0.5333333333333333,0.12443779408931732,,,0.6744520664215088
46,1410,0.5666666666666667,0.1236937865614891,,,0.6922056674957275
47,1440,0.5,0.12467619776725769,,,0.7110373377799988
48,1470,0.5666666666666667,0.13089872896671295,,,0.6929129362106323
49,1500,0.4666666666666667,0.12351814657449722,,,0.7020515203475952
50,1530,0.36666666666666664,0.11780927330255508,,,0.7014341950416565
51,1560,0.5,0.12540143728256226,,,0.6910102963447571
52,1590,0.5666666666666667,0.12911583483219147,,,0.6822351217269897
53,1620,0.7,0.13135889172554016,,,0.6699596047401428
54,1650,0.5333333333333333,0.12354625016450882,,,0.7025632262229919
55,1680,0.5,0.10927894711494446,,,0.7073070406913757
56,1710,0.5,0.10042484104633331,,,0.6954376101493835
57,1740,0.4,0.09421898424625397,,,0.6833909153938293
58,1770,0.5,0.09184925258159637,,,0.7003880739212036
59,1800,0.4666666666666667,0.08533079922199249,,,0.7004753351211548
60,1830,0.43333333333333335,0.08144901692867279,,,0.6981338262557983
61,1860,0.36666666666666664,0.07745058834552765,,,0.7055883407592773
62,1890,0.36666666666666664,0.07175144553184509,,,0.6892492771148682
63,1920,0.5333333333333333,0.07704687118530273,,,0.6814016103744507
64,1950,0.7333333333333333,0.08781096339225769,,,0.6877981424331665
65,1980,0.43333333333333335,0.07422830909490585,,,0.7056743502616882
66,2010,0.4666666666666667,0.07421442866325378,,,0.698099672794342
67,2040,0.5,0.07916024327278137,,,0.6742364764213562
68,2070,0.6333333333333333,0.08652198314666748,,,0.711437463760376
69,2100,0.5333333333333333,0.08293450623750687,,,0.6782193779945374
70,2130,0.5,0.08473491668701172,,,0.6902233362197876
71,2160,0.5666666666666667,0.09092380106449127,,,0.6922929286956787
72,2190,0.4666666666666667,0.08853530883789062,,,0.7078007459640503
73,2220,0.5,0.09294061362743378,,,0.6919938921928406
74,2250,0.43333333333333335,0.09290976822376251,,,0.6837270259857178
75,2280,0.5,0.09924302250146866,,,0.6952676177024841
76,2310,0.6,0.10830315202474594,,,0.6873825192451477
77,2340,0.6,0.11709780991077423,,,0.6714717745780945
78,2370,0.36666666666666664,0.10903002321720123,,,0.695403516292572
79,2400,0.6,0.13137565553188324,,,0.6973899602890015
80,2430,0.6,0.13886235654354095,,,0.6922367215156555
81,2460,0.6,0.1401052176952362,,,0.6853851079940796
82,2490,0.4666666666666667,0.1286686509847641,,,0.6992706060409546
83,2520,0.43333333333333335,0.1260531097650528,,,0.7064830660820007
84,2550,0.43333333333333335,0.12749367952346802,,,0.679053008556366
85,2580,0.4666666666666667,0.12850725650787354,,,0.6986209154129028
86,2610,0.6,0.14094489812850952,,,0.6811237335205078
87,2640,0.7,0.14690177142620087,,,0.6992600560188293
88,2670,0.5,0.1284470111131668,,,0.6992565989494324
89,2700,0.36666666666666664,0.11399299651384354,,,0.6894031167030334
90,2730,0.6666666666666666,0.12635093927383423,,,0.6898965239524841
91,2760,0.4,0.10691705346107483,,,0.6967394351959229
92,2790,0.5333333333333333,0.11382411420345306,,,0.674292802810669
93,2820,0.5333333333333333,0.11824000626802444,,,0.6943051815032959
94,2850,0.36666666666666664,0.10897549986839294,,,0.6920573115348816
95,2880,0.36666666666666664,0.1135663315653801,,,0.6884503960609436
96,2910,0.5,0.12329348176717758,,,0.6842789053916931
97,2940,0.4666666666666667,0.12107588350772858,,,0.7065638899803162
98,2970,0.5,0.12653464078903198,,,0.6769992709159851
99,3000,0.5666666666666667,0.136617973446846,,,0.699319064617157
100,3030,0.5666666666666667,0.1370459645986557,,,0.68076491355896
101,3060,0.5,0.12931321561336517,,,0.6931683421134949
102,3090,0.6,0.13413378596305847,,,0.6844612956047058
103,3120,0.5666666666666667,0.13195742666721344,,,0.7125465273857117
104,3150,0.43333333333333335,0.11838462948799133,,,0.7210979461669922
105,3180,0.5333333333333333,0.12633489072322845,,,0.69287109375
106,3210,0.5666666666666667,0.12858423590660095,,,0.6837540864944458
107,3240,0.4666666666666667,0.12076916545629501,,,0.6876279711723328
108,3270,0.4,0.11511629074811935,,,0.6836450099945068
109,3300,0.6,0.13006943464279175,,,0.6851807832717896
110,3330,0.6,0.1303674727678299,,,0.6669644713401794
111,3360,0.43333333333333335,0.12003723531961441,,,0.704268753528595
112,3390,0.5333333333333333,0.13016590476036072,,,0.702231228351593
113,3420,0.36666666666666664,0.11944354325532913,,,0.6845905184745789
114,3450,0.4666666666666667,0.12377753108739853,,,0.6899423003196716
115,3480,0.3,0.10785863548517227,,,0.6943508386611938
116,3510,0.5666666666666667,0.11975522339344025,,,0.6941579580307007
117,3540,0.43333333333333335,0.10429518669843674,,,0.6753997802734375
118,3570,0.4666666666666667,0.11296260356903076,,,0.6941062808036804
119,3600,0.3333333333333333,0.11092271655797958,,,0.6856168508529663
120,3630,0.4666666666666667,0.1269725263118744,,,0.6604973673820496
121,3660,0.5,0.13136987388134003,,,0.6873999834060669
122,3690,0.5666666666666667,0.12374664843082428,,,0.7058500647544861
123,3720,0.3,0.09429217875003815,,,0.7220200896263123
124,3750,0.5333333333333333,0.08719887584447861,,,0.6823879480361938
