,episode,batch_success,agent1_sender_loss,agent2_sender_loss,agent1_receiver_loss,agent2_receiver_loss
0,30,0.23333333333333334,0.1065741702914238,,,0.5574325919151306
1,60,0.2,0.1065741702914238,0.10688687860965729,0.5482481718063354,0.5574325919151306
2,90,0.23333333333333334,0.10328687727451324,0.10688687860965729,0.5482481718063354,0.5574800968170166
3,120,0.36666666666666664,0.10328687727451324,0.11389429122209549,0.5940331816673279,0.5574800968170166
4,150,0.3,0.10182774066925049,0.11389429122209549,0.5940331816673279,0.5755369067192078
5,180,0.36666666666666664,0.10182774066925049,0.1096116155385971,0.5937808156013489,0.5755369067192078
6,210,0.4,0.09872520714998245,0.1096116155385971,0.5937808156013489,0.6024941205978394
7,240,0.2,0.09872520714998245,0.09726128727197647,0.5482252836227417,0.6024941205978394
8,270,0.2,0.08490212261676788,0.09726128727197647,0.5482252836227417,0.5483189225196838
9,300,0.3,0.08490212261676788,0.09527183324098587,0.57525634765625,0.5483189225196838
10,330,0.3333333333333333,0.07979463785886765,0.09527183324098587,0.57525634765625,0.5842916965484619
11,360,0.3333333333333333,0.07979463785886765,0.08818420022726059,0.5843035578727722,0.5842916965484619
12,390,0.23333333333333334,0.07174757868051529,0.08818420022726059,0.5843035578727722,0.5571033358573914
13,420,0.2,0.07174757868051529,0.07685286551713943,0.5479011535644531,0.5571033358573914
14,450,0.06666666666666667,0.06964189559221268,0.07685286551713943,0.5479011535644531,0.5119228363037109
15,480,0.26666666666666666,0.06964189559221268,0.07248582690954208,0.566207766532898,0.5119228363037109
16,510,0.16666666666666666,0.07299800217151642,0.07248582690954208,0.566207766532898,0.5391126275062561
17,540,0.2,0.07299800217151642,0.07075301557779312,0.5478727221488953,0.5391126275062561
18,570,0.36666666666666664,0.07990292459726334,0.07075301557779312,0.5478727221488953,0.5933082699775696
19,600,0.16666666666666666,0.07990292459726334,0.07253202050924301,0.5388482809066772,0.5933082699775696
20,630,0.13333333333333333,0.08013983070850372,0.07253202050924301,0.5388482809066772,0.5297113656997681
21,660,0.26666666666666666,0.08013983070850372,0.07745494693517685,0.5659812688827515,0.5297113656997681
22,690,0.2,0.08513530343770981,0.07745494693517685,0.5659812688827515,0.5477052330970764
23,720,0.43333333333333335,0.08513530343770981,0.08462166786193848,0.610923171043396,0.5477052330970764
24,750,0.26666666666666666,0.09024666249752045,0.08462166786193848,0.610923171043396,0.5655469298362732
25,780,0.3333333333333333,0.09024666249752045,0.08579368144273758,0.5837711691856384,0.5655469298362732
26,810,0.26666666666666666,0.0928201898932457,0.08579368144273758,0.5837711691856384,0.5659819841384888
27,840,0.26666666666666666,0.0928201898932457,0.08626689016819,0.5655946135520935,0.5659819841384888
28,870,0.26666666666666666,0.09450598806142807,0.08626689016819,0.5655946135520935,0.5661893486976624
29,900,0.03333333333333333,0.09450598806142807,0.08222045749425888,0.5029509663581848,0.5661893486976624
30,930,0.3,0.0966285765171051,0.08222045749425888,0.5029509663581848,0.574885904788971
31,960,0.16666666666666666,0.0966285765171051,0.08744163066148758,0.5389649868011475,0.574885904788971
32,990,0.16666666666666666,0.09213196486234665,0.08744163066148758,0.5389649868011475,0.5388140082359314
33,1020,0.2,0.09213196486234665,0.09033665806055069,0.5476754307746887,0.5388140082359314
34,1050,0.3333333333333333,0.0982326790690422,0.09033665806055069,0.5476754307746887,0.583925187587738
35,1080,0.26666666666666666,0.0982326790690422,0.09410480409860611,0.5659011602401733,0.583925187587738
36,1110,0.26666666666666666,0.09522458910942078,0.09410480409860611,0.5659011602401733,0.5651339292526245
37,1140,0.5,0.09522458910942078,0.10305926203727722,0.6289956569671631,0.5651339292526245
38,1170,0.16666666666666666,0.09083543717861176,0.10305926203727722,0.6289956569671631,0.5389116406440735
39,1200,0.23333333333333334,0.09083543717861176,0.09342546761035919,0.5563141107559204,0.5389116406440735
40,1230,0.16666666666666666,0.08994735777378082,0.09342546761035919,0.5563141107559204,0.5388740301132202
41,1260,0.3,0.08994735777378082,0.09476692229509354,0.574572741985321,0.5388740301132202
42,1290,0.3,0.0932169035077095,0.09476692229509354,0.574572741985321,0.5743141174316406
43,1320,0.2,0.0932169035077095,0.09033257514238358,0.5475323796272278,0.5743141174316406
44,1350,0.2,0.0887993797659874,0.09033257514238358,0.5475323796272278,0.547681450843811
45,1380,0.2,0.0887993797659874,0.08900479972362518,0.54787278175354,0.547681450843811
46,1410,0.3,0.0901321992278099,0.08900479972362518,0.54787278175354,0.5747528076171875
47,1440,0.2,0.0901321992278099,0.08772845566272736,0.5477277040481567,0.5747528076171875
48,1470,0.3,0.0881221741437912,0.08772845566272736,0.5477277040481567,0.5746050477027893
49,1500,0.36666666666666664,0.0881221741437912,0.09070237725973129,0.59225994348526,0.5746050477027893
50,1530,0.1,0.08153437077999115,0.09070237725973129,0.59225994348526,0.521072268486023
51,1560,0.3,0.08153437077999115,0.08698029816150665,0.5749163031578064,0.521072268486023
52,1590,0.23333333333333334,0.08334294706583023,0.08698029816150665,0.5749163031578064,0.5559120178222656
53,1620,0.13333333333333333,0.08334294706583023,0.08140303194522858,0.5294747948646545,0.5559120178222656
54,1650,0.3333333333333333,0.08452749252319336,0.08140303194522858,0.5294747948646545,0.5827839970588684
55,1680,0.36666666666666664,0.08452749252319336,0.08461307734251022,0.5919923186302185,0.5827839970588684
56,1710,0.2,0.0810437947511673,0.08461307734251022,0.5919923186302185,0.5476366281509399
57,1740,0.36666666666666664,0.0810437947511673,0.08267860114574432,0.5907806754112244,0.5476366281509399
58,1770,0.06666666666666667,0.0784219354391098,0.08267860114574432,0.5907806754112244,0.5119665265083313
59,1800,0.2,0.0784219354391098,0.07830943912267685,0.5470282435417175,0.5119665265083313
60,1830,0.23333333333333334,0.08256837725639343,0.07830943912267685,0.5470282435417175,0.5564632415771484
61,1860,0.23333333333333334,0.08256837725639343,0.07803456485271454,0.5557937026023865,0.5564632415771484
62,1890,0.23333333333333334,0.0839385837316513,0.07803456485271454,0.5557937026023865,0.5570312142372131
63,1920,0.16666666666666666,0.0839385837316513,0.07729162275791168,0.537729024887085,0.5570312142372131
64,1950,0.23333333333333334,0.08534439653158188,0.07729162275791168,0.537729024887085,0.5562855005264282
65,1980,0.3,0.08534439653158188,0.08066617697477341,0.5738274455070496,0.5562855005264282
66,2010,0.3333333333333333,0.08906616270542145,0.08066617697477341,0.5738274455070496,0.5832695364952087
67,2040,0.16666666666666666,0.08906616270542145,0.08008141815662384,0.5378016233444214,0.5832695364952087
68,2070,0.43333333333333335,0.09216928482055664,0.08008141815662384,0.5378016233444214,0.6111025214195251
