,episode,role_setting,images,symbol,guess,success,sender_loss,receiver_loss
27,58,1,[ 3217 17816 43907 22952 23611  1920],19,3,False,0.0,0.0
28,59,1,[36170 35695 33154 45434 37719 20591],1,2,False,0.0,0.0
29,60,1,[ 7551 38953 20864  3830 34726 13082],26,1,False,0.0,0.0
0,61,0,[37850  1556  5990 31043 29700 45457],24,4,False,0.0,0.0
1,62,0,[28755 26722 46810 21052 26180 46473],2,4,True,3.9532816410064697,1.7915834188461304
2,63,0,[14076 36339 42011 44431 49536 42134],16,0,True,3.427074432373047,1.7877197265625
3,64,0,[41214  8623 39707 40370 11022 35677],42,3,False,0.0,0.0
4,65,0,[35159 31438 14358 24430 27468 12351],2,0,False,0.0,0.0
5,66,0,[51504 23116  3365 51369  7532 29628],28,0,False,0.0,0.0
6,67,0,[  803 10308 13948 14388 34445 35136],1,2,False,0.0,0.0
7,68,0,[27903 21393  7002 39570 48058 13783],40,1,False,0.0,0.0
8,69,0,[42532 38263 33181 33669 39861  9902],4,3,False,0.0,0.0
9,70,0,[26108 14677 45081 35587 16095 23881],26,4,False,0.0,0.0
10,71,0,[29992 41868 44402 11851 16321  4022],34,0,False,0.0,0.0
11,72,0,[28568 17449 23587 25503  3517  8667],38,1,False,0.0,0.0
12,73,0,[42265 48457 12312 39720 51877 43819],49,5,False,0.0,0.0
13,74,0,[14914 46836 40850 34957  4747 33534],33,3,False,0.0,0.0
14,75,0,[34774 25651 22335 26766 23458 25677],33,4,True,4.178042888641357,1.7922680377960205
15,76,0,[12249  1841 50656 37689 47149 12966],21,2,False,0.0,0.0
16,77,0,[ 9356 18943  6890 38503 27558 33647],31,4,False,0.0,0.0
17,78,0,[14242 14660 40886  9113 52070 50107],32,5,True,4.1363630294799805,1.7918426990509033
18,79,0,[10668 17288  2903 15894 32277 47689],47,1,False,0.0,0.0
19,80,0,[ 8300 18980  6873 44869 10282 11813],24,0,False,0.0,0.0
20,81,0,[29856  7569 46011  8359 33447 31424],46,0,False,0.0,0.0
21,82,0,[ 6158  5056 50146  4742 14154 30423],1,1,False,0.0,0.0
22,83,0,[23729 29903 33399 17063   764 22898],44,3,False,0.0,0.0
23,84,0,[38555  6551 45420  4222 32449 12739],35,1,False,0.0,0.0
24,85,0,[ 2512 20797  4565 31653  5321 26709],2,2,False,0.0,0.0
25,86,0,[43880 38592 30486  1548 39398 52488],43,1,False,0.0,0.0
26,87,0,[48891 25947 13295 52187 20127 49330],45,0,True,4.124665260314941,1.7909033298492432
27,88,0,[ 3881 48586   492 39790 14699 12058],29,4,False,0.0,0.0
28,89,0,[51650 36249 12290 33102 19128  1181],40,2,False,0.0,0.0
29,90,0,[22274 38589  7048  3839 45000   656],0,0,False,0.0,0.0
0,91,1,[46454 33410 21756 28895 23625  7135],34,3,False,0.0,0.0
1,92,1,[17147   861 49938 46776 27965 35184],42,2,False,0.0,0.0
2,93,1,[27592 13726 40239 19654 27473  3685],41,2,False,0.0,0.0
3,94,1,[ 1835 52213   233 14762 39331  8847],22,0,True,4.067502498626709,1.7915866374969482
4,95,1,[16596 29160 15633 49964 39019 20334],43,5,True,4.057002544403076,1.7925101518630981
5,96,1,[10173 48908 33735 37405 19374  7475],33,4,False,0.0,0.0
6,97,1,[20265 24125  3018 22667 39028 22552],47,3,False,0.0,0.0
7,98,1,[29975 39503 10111 15029 34717 32894],21,0,True,4.038381099700928,1.791699767112732
8,99,1,[41945 11862 27794  1283 28844  6548],47,3,False,0.0,0.0
9,100,1,[18197 33228 23436  6593 52186 47045],10,3,False,0.0,0.0
10,101,1,[13160  5215 13455   493 43174 21505],10,1,False,0.0,0.0
11,102,1,[27508  4510  6457 52024 43816 33072],19,0,False,0.0,0.0
12,103,1,[14863 22834 51580 16544 17597 51473],28,4,False,0.0,0.0
13,104,1,[29596 48802 29390 21601 29898    17],19,3,False,0.0,0.0
14,105,1,[39420 41555 19075  7472 46235 42898],19,4,False,0.0,0.0
15,106,1,[10361 16449 42455  9616 30524 44096],28,5,False,0.0,0.0
16,107,1,[ 9910 48236 52356 27997   817 38566],36,2,False,0.0,0.0
17,108,1,[18523 12855 16261 19387 45763 12587],47,1,False,0.0,0.0
18,109,1,[44547  5830  1839 28823 17867 46103],47,0,True,3.39827036857605,1.745984435081482
19,110,1,[ 6784 48584 16083 39458  3492 51941],40,3,True,3.9667270183563232,1.7917977571487427
20,111,1,[51397 25081 18399 52407 27359 32669],27,4,True,3.978433132171631,1.7916532754898071
21,112,1,[18881 46901  7524 37692 42739 11507],4,0,False,0.0,0.0
22,113,1,[38411 35627 36775 16144 22185  8172],19,5,False,0.0,0.0
23,114,1,[23268 50878 11675 26890  7917 13093],43,3,False,0.0,0.0
24,115,1,[32458  5722   333 51413 42342 18845],37,5,False,0.0,0.0
25,116,1,[23443 51524 25516 30434 19308  8943],31,1,False,0.0,0.0
26,117,1,[50340 13604 17953  9850 18331   191],0,4,False,0.0,0.0
27,118,1,[50120 23316  2975   368 10269 37717],18,0,False,0.0,0.0
28,119,1,[17561  9173 22875 11056 37792 50653],8,5,False,0.0,0.0
29,120,1,[26891 32155 20828 29660  6470 27397],43,2,False,0.0,0.0
0,121,0,[49508 26396 20516 30746 25079 11714],4,3,False,0.0,0.0
1,122,0,[  390 37850  6028  9519 34676 16156],41,4,False,0.0,0.0
2,123,0,[38816 10927 16821 26853 14639 52500],41,0,True,3.995551586151123,1.7917649745941162
3,124,0,[ 3124 12202 25169 21760 10873   268],29,3,False,0.0,0.0
4,125,0,[18324 35333 24992 48331  9984 39628],5,0,True,4.0008368492126465,1.7922776937484741
5,126,0,[13531 15241 51647 34689 25939 26202],44,4,False,0.0,0.0
6,127,0,[24304 45256 13771  9575 11157 38360],43,1,False,0.0,0.0
7,128,0,[43188  9670 36370 45164 16266  2531],37,5,True,3.9857351779937744,1.7915064096450806
8,129,0,[ 1478 28114 33071 44187 23586 34112],45,0,False,0.0,0.0
9,130,0,[46974 30715  3775  9103 37342 22651],13,4,True,4.006091594696045,1.79115629196167
10,131,0,[42996 21834 41872  3208 51267 10463],10,3,True,3.9784114360809326,1.7911882400512695
11,132,0,[47475 33463 44389  6977 47175 19069],21,1,True,3.9840755462646484,1.7907379865646362
12,133,0,[30651 34624 49480  4833 17141  3499],6,2,False,0.0,0.0
13,134,0,[42675 23272 18971 44915 11543 38071],8,4,False,0.0,0.0
14,135,0,[10071 33267 22218  3214 44650  8283],33,1,False,0.0,0.0
15,136,0,[44198  3797 39699 42763 17109  6710],20,3,True,3.98048734664917,1.791782259941101
16,137,0,[  368 48542 20810 39383 46854  4978],8,4,True,3.9676618576049805,1.7915550470352173
17,138,0,[48614  5245 32589  2033 21644 37963],8,4,False,0.0,0.0
18,139,0,[19869  6536 45461 48919  8629  9603],10,4,False,0.0,0.0
19,140,0,[ 8264 24855 26716 33488 30729  7777],31,2,True,3.978830337524414,1.7900668382644653
20,141,0,[17657 28925 35034   150 11169 29192],25,2,False,0.0,0.0
21,142,0,[11491 36557 32057 26759 36311 43701],31,3,False,0.0,0.0
22,143,0,[14453 44756 25741 22927 32229 19521],21,0,False,0.0,0.0
23,144,0,[ 6594 20818 35924 33200 18954 39225],33,2,False,0.0,0.0
24,145,0,[23373 44462  6723 37632 20034 36667],7,3,True,3.9578096866607666,1.7903263568878174
25,146,0,[ 6741 26077 33214 51103 41301 14779],6,2,False,0.0,0.0
26,147,0,[ 5735 17614 40026   214 35852 22912],16,2,False,0.0,0.0
27,148,0,[35869 27452 11544  9661 23103 16010],28,4,False,0.0,0.0
28,149,0,[33640 41985 17810  7464 21479 46695],10,3,False,0.0,0.0
29,150,0,[ 9410 47622  5767 44876 22502 45976],16,4,False,0.0,0.0
0,151,1,[51583   744 29431  9372  4993 16951],15,3,False,0.0,0.0
1,152,1,[43123 32709 10092  7993 44824 18455],19,1,False,0.0,0.0
2,153,1,[ 3454 48173  4109 29936 42738 40447],0,3,False,0.0,0.0
3,154,1,[22489 47875 17240 38984  7429 40388],35,3,False,0.0,0.0
4,155,1,[27382 18074 35488  5262 44332 25223],47,4,False,0.0,0.0
5,156,1,[33376 17784 52327 36538 32141 41486],43,5,False,0.0,0.0
6,157,1,[11220  9518 45634 18752 45755 43289],9,0,True,4.071702480316162,1.7879687547683716
7,158,1,[18268  3505 52074  8757 34121 36181],49,2,False,0.0,0.0
8,159,1,[19139   722 41550 23237  6596 33839],9,1,False,0.0,0.0
9,160,1,[10945 41285 35356 36237  8190 27973],4,5,False,0.0,0.0
10,161,1,[35600 33927 52111 21070  7285 43504],42,3,False,0.0,0.0
11,162,1,[ 6996  1658  3416 28822 40094 41469],40,2,False,0.0,0.0
12,163,1,[50283 24412 35388 20588 51801 20244],18,2,True,4.019324779510498,1.7911250591278076
13,164,1,[ 1179  7638 27279 38953 50125 17611],33,4,False,0.0,0.0
14,165,1,[30879 41697 32110  8766 23750  2357],5,3,False,0.0,0.0
15,166,1,[24880 38584 30599  1621 13865 18325],18,3,False,0.0,0.0
16,167,1,[ 1140  9353 38255  3363 19044 36112],47,2,True,3.1684834957122803,1.8132972717285156
17,168,1,[16098 35007 36449 39037 30210 18843],16,3,False,0.0,0.0
18,169,1,[30417 29832 22983  6785 22044 25262],42,4,False,0.0,0.0
19,170,1,[17333 40805 43178 45215 13362 27136],15,4,False,0.0,0.0
20,171,1,[ 2586 14465 14908 39932 45941  1120],17,1,False,0.0,0.0
21,172,1,[19735 41518  4896 27049 20410 50855],44,1,False,0.0,0.0
22,173,1,[20752 36798 43342 52487 18030 51083],47,3,False,0.0,0.0
23,174,1,[ 1500 24871  7548  3547 17806 28039],3,0,False,0.0,0.0
24,175,1,[19846 17023 23085 22500   741 45942],26,5,False,0.0,0.0
25,176,1,[19810 13608 11242 48954 39806 49978],47,5,False,0.0,0.0
26,177,1,[26570 26423 35542  6789  6616 33920],14,4,False,0.0,0.0
27,178,1,[26361 26860 34210  9957  5113 36749],14,5,False,0.0,0.0
28,179,1,[10752 52437 16643 14288 44929   909],42,3,False,0.0,0.0
29,180,1,[38367 16887 43335  1543  6829 34834],21,3,False,0.0,0.0
0,181,0,[ 2192 28034 29258 33882  8527 41339],37,1,False,0.0,0.0
1,182,0,[10162 29606 12018 31549 18142 49628],12,5,False,0.0,0.0
2,183,0,[15325 44636 46492 15861  5005 20721],29,5,False,0.0,0.0
3,184,0,[38033 24601 40249 37906  2269 51845],17,2,False,0.0,0.0
4,185,0,[13449 49738 52133 15276 26356 22228],23,5,False,0.0,0.0
5,186,0,[29729 18011  8726 26621 37789 44923],9,3,False,0.0,0.0
6,187,0,[29039  4254 23431 25685 18769 40970],0,5,False,0.0,0.0
7,188,0,[19256  9795  2721  1144 50508 18863],10,3,False,0.0,0.0
8,189,0,[14420  1464 46842 33791 17228 23405],34,2,False,0.0,0.0
9,190,0,[19286 29097 30948  3013 21766 32574],22,1,False,0.0,0.0
10,191,0,[32442  9498 18271 15177 12338 28445],8,1,False,0.0,0.0
11,192,0,[18279 31498   606 42305 38219 10577],27,1,True,3.9490785598754883,1.7921700477600098
12,193,0,[31727 22553 47077 38148 45173 35997],6,2,False,0.0,0.0
13,194,0,[ 6066 32367 31452 18384 16969 29771],15,1,True,3.824878692626953,1.7972115278244019
14,195,0,[34016 33051 49675 35045  9279 25996],17,3,False,0.0,0.0
15,196,0,[ 7761 38753  5048 27109 25748 35125],46,3,False,0.0,0.0
16,197,0,[23312 46934 12677 36281 39038 27465],30,3,False,0.0,0.0
17,198,0,[21851 34727  3130   516 25840 24026],8,1,False,0.0,0.0
18,199,0,[31147 22090  5292 26616 33738 32734],12,4,False,0.0,0.0
19,200,0,[ 7175 26646 11475 18999 36727 46346],13,4,False,0.0,0.0
20,201,0,[21447 22650 27475 10487 30399 28587],0,0,False,0.0,0.0
21,202,0,[21655 29998 37366 37684 39018 19655],25,1,True,3.9590556621551514,1.7917201519012451
22,203,0,[42553 32163  2216 35813 50422 50534],4,3,False,0.0,0.0
23,204,0,[52154 16267 14402 12601 18955 49199],21,3,False,0.0,0.0
24,205,0,[49875 17154 18465  4441  7413 21645],30,1,False,0.0,0.0
25,206,0,[10390 32914  1002 24328 34056  1282],8,1,False,0.0,0.0
26,207,0,[28213 18687 37735 18758 45320 24097],2,2,True,3.822722911834717,1.881949543952942
27,208,0,[35535 16608 51163  8234 11621 24720],49,1,False,0.0,0.0
28,209,0,[31519 18047  5874 26203 42896 18952],4,2,False,0.0,0.0
29,210,0,[35002  3241 46114 35219 28510 28826],48,0,False,0.0,0.0
0,211,1,[ 4167  8360 45702 44842 19133 14068],18,3,True,3.5567667484283447,1.811533808708191
1,212,1,[44748 46414 30050 40655  2836 51061],19,4,False,0.0,0.0
2,213,1,[14422 30242 34100 49019 41551 16835],43,1,False,0.0,0.0
3,214,1,[ 9281 16949  2568 22947 50714  1377],22,1,False,0.0,0.0
4,215,1,[ 4638 46562 10126 23708 50814 30435],47,5,False,0.0,0.0
5,216,1,[21265 21179 10571 40177 23465 41815],22,2,False,0.0,0.0
6,217,1,[48000 52381 15776 49203   176 37918],7,4,False,0.0,0.0
7,218,1,[30302 41398 32721 33337 41049 33946],46,0,False,0.0,0.0
8,219,1,[22693  7468 17046 45670 19002 10398],6,4,False,0.0,0.0
9,220,1,[34154 16251  2111 28151 35764 35319],45,4,False,0.0,0.0
10,221,1,[47825  8045 23395 17486 41682 28664],5,3,False,0.0,0.0
11,222,1,[42153  3799 18271 20153 31529 21171],1,1,False,0.0,0.0
12,223,1,[48666 19951 26677 34368 34578 50649],22,2,False,0.0,0.0
13,224,1,[37903   174   402  1657 35055  9332],26,4,False,0.0,0.0
14,225,1,[12268  1784 50330 12957 36402 28573],47,1,False,0.0,0.0
15,226,1,[22324 26396  5846 22010 44905 48461],45,5,False,0.0,0.0
16,227,1,[23209 14104 26288 18907  9295 20151],38,0,False,0.0,0.0
17,228,1,[ 7125 17267 12645 16490 47165 26454],47,0,False,0.0,0.0
18,229,1,[16616 24056   128 41996 30645 11029],32,0,False,0.0,0.0
19,230,1,[24874 49930 39974 39922 37023  4462],20,3,False,0.0,0.0
20,231,1,[ 4120 26141 32110 34543 21509 24539],0,3,False,0.0,0.0
21,232,1,[31195 49582  6042 37253  6542  7856],47,4,True,2.1762638092041016,1.712640404701233
22,233,1,[28034 16765 40260 39090 52054 39439],19,5,False,0.0,0.0
23,234,1,[15977  1311 20831 45542 34354 34530],28,3,False,0.0,0.0
24,235,1,[49597 20875 21408 12641  4108 19338],19,0,False,0.0,0.0
25,236,1,[44267  5142  8663 30889 47255  9249],0,5,False,0.0,0.0
26,237,1,[23171  9210 27946 52061 29156 44777],40,5,False,0.0,0.0
27,238,1,[36914 51792 50976  5339 44769 33077],19,4,False,0.0,0.0
28,239,1,[34749 33404 19266 20225 16538 36645],43,0,True,2.4925947189331055,1.5619721412658691
29,240,1,[18923 19413 47168 13371 51870 37141],1,0,False,0.0,0.0
0,241,0,[20321 44319 50552 17668 21476  7108],48,3,False,0.0,0.0
1,242,0,[34099 10994  3955 23355 16738 30306],44,5,False,0.0,0.0
2,243,0,[10588 50054 46291 51892  4389 27924],36,3,False,0.0,0.0
3,244,0,[43597 22722  1485 52289 48528 49935],48,2,True,3.978200674057007,1.7927162647247314
4,245,0,[22976  1169 42510 43534  4625 46969],3,3,False,0.0,0.0
5,246,0,[21362 43291 12457 28099 46302 52137],29,0,False,0.0,0.0
6,247,0,[10986 48400 34601 18719  6801 12777],4,2,False,0.0,0.0
7,248,0,[37986 37369 24164 16409 45742  6951],10,3,True,3.8688559532165527,2.061872720718384
8,249,0,[39019  1942  6816 32707  8938  5016],48,5,False,0.0,0.0
9,250,0,[44746 48174 48105 13647 25767 21367],23,5,False,0.0,0.0
10,251,0,[38290 14876 31011 12597  3518  7080],15,4,False,0.0,0.0
11,252,0,[33291  5199 22273 28385 44486 12302],8,5,False,0.0,0.0
12,253,0,[28721 25566 30805  9709  1773 11059],8,0,False,0.0,0.0
13,254,0,[ 8100 33371 29953 47238 52388 44977],11,5,False,0.0,0.0
14,255,0,[46627 13414 49207 16147 48652  8552],46,1,False,0.0,0.0
15,256,0,[30126 30508 49767 15836 17303 22209],22,4,False,0.0,0.0
16,257,0,[35790 26655  8107 15232 30343 47667],46,3,False,0.0,0.0
17,258,0,[13966 51922 25074 50135 36588 15934],1,1,False,0.0,0.0
18,259,0,[ 8978 34759 42639 29964  5233 36518],11,2,False,0.0,0.0
19,260,0,[18846 47989 20689 11039 46256 51825],0,0,False,0.0,0.0
20,261,0,[52270 33941 19502 10780 12512   572],1,4,False,0.0,0.0
21,262,0,[32855  5049 39015 24822 51127 27385],39,0,False,0.0,0.0
22,263,0,[32144  3134 42485  7726 38143  5072],9,1,False,0.0,0.0
23,264,0,[42378 38233 19492 31431 47391 33958],48,2,False,0.0,0.0
24,265,0,[ 8113 26572 35644 32356  9155 35403],32,4,False,0.0,0.0
25,266,0,[20103   525 11862 41900 46247 43710],20,2,False,0.0,0.0
26,267,0,[46405 42854 26720 10232 35885 39543],40,1,False,0.0,0.0
27,268,0,[40321 48709  9251 11217 22309 46397],22,5,False,0.0,0.0
28,269,0,[48365 20818 24551 31553 37267 27094],29,5,True,3.79960036277771,1.8208982944488525
29,270,0,[20396 16521 23723  9256 42480 46569],8,3,False,0.0,0.0
0,271,1,[52465 37582 38760 11022 31298 25588],22,1,True,2.6074485778808594,1.8287765979766846
1,272,1,[31260  9901 38514 32308 25590 40003],47,3,False,0.0,0.0
2,273,1,[41311 32077 12603  6537 43917 49716],47,4,False,0.0,0.0
3,274,1,[  151 10183 24459 40375 32897 32059],19,1,False,0.0,0.0
4,275,1,[35574 45410 48981 25477 39092  7719],43,1,False,0.0,0.0
5,276,1,[24512 50586 34790 18043 45346 34058],19,5,False,0.0,0.0
6,277,1,[49932 34047 33895 47244 17818 30261],47,3,False,0.0,0.0
7,278,1,[51027 16605 35633 39355  8930 24863],47,0,False,0.0,0.0
8,279,1,[ 2252  8176 24341 33231 51682 47051],47,2,True,1.2471277713775635,0.9419819116592407
9,280,1,[25810  7631 41879 14523 20796 48151],47,4,False,0.0,0.0
10,281,1,[ 4263  7232 44269 32873 30481 23062],47,4,False,0.0,0.0
11,282,1,[42729   457 26138 19699  6484 32943],21,0,True,3.2303826808929443,1.8362979888916016
12,283,1,[38651 39145  3960  2347 27821 12233],43,2,False,0.0,0.0
13,284,1,[38155 24623 13287 39806 44609 26038],47,5,False,0.0,0.0
14,285,1,[37991  6765 24741 28009 38248 29109],19,5,False,0.0,0.0
15,286,1,[33437  9364 37605 16305 33654 12256],47,4,False,0.0,0.0
16,287,1,[ 2825 13817 27113 33864 16761 38783],5,3,False,0.0,0.0
17,288,1,[17062 33547 46364 11159  2515 33885],43,2,False,0.0,0.0
18,289,1,[  161 32416 52232 44890 43175 50107],44,0,True,4.467347145080566,1.7896597385406494
19,290,1,[ 9800 41935 37357 30428 17300 36937],27,4,True,3.9210805892944336,1.7919427156448364
20,291,1,[18243 17457 13262 12411 43836 30821],19,0,False,0.0,0.0
21,292,1,[19423 34608  7939 44820 12237  4153],47,0,False,0.0,0.0
22,293,1,[50979 42488 39986 32269  5245 42530],47,3,False,0.0,0.0
23,294,1,[47561 48778 37750 10172 49111 30890],47,2,False,0.0,0.0
24,295,1,[29860 38924 12500 36400 37863 17531],22,1,False,0.0,0.0
25,296,1,[52164 46359 13532  9906 33235 24274],22,0,False,0.0,0.0
26,297,1,[20295 49398 49570 17142 41641 13630],18,0,False,0.0,0.0
27,298,1,[26523 41602 32232 42327 23068 27350],47,5,True,2.3607137203216553,1.9700407981872559
28,299,1,[44975  3058 37108 24365 34562 14357],47,1,True,2.557973623275757,1.7810066938400269
29,300,1,[37571 14767 12171  9851 24366  7535],22,1,False,0.0,0.0
0,301,0,[35252 18356 28725 33919 17309 19020],1,4,False,0.0,0.0
1,302,0,[11580  7576  3856 45300  1592  6569],25,5,False,0.0,0.0
2,303,0,[49869  2233  8860  8739 22703 39301],11,4,False,0.0,0.0
3,304,0,[20306 15297  7426 38923 32080 15948],16,2,False,0.0,0.0
4,305,0,[51657 20212 36648 40344 41198 16278],38,4,False,0.0,0.0
5,306,0,[34108  2380 19360 27356 40609 19993],33,2,True,3.7911531925201416,1.737842321395874
6,307,0,[31162 11125  4173 42168 40454 39057],12,1,False,0.0,0.0
7,308,0,[49010 20149 27488 13761 42108 25011],32,4,False,0.0,0.0
8,309,0,[43907 39729 40244 48466  8696 29645],9,0,False,0.0,0.0
9,310,0,[ 9791 27387  6626  8864 47410 44149],21,2,True,3.8607394695281982,1.2992279529571533
10,311,0,[15724  5261  2411 28618 24247 14750],32,4,True,3.7940566539764404,0.7143878936767578
11,312,0,[ 8066 29899 49551 37209 20114 15164],30,5,False,0.0,0.0
12,313,0,[ 9312 32611  6466 37435 13647  1818],29,5,False,0.0,0.0
13,314,0,[11141 24410 51469 46890  7968   683],18,5,False,0.0,0.0
14,315,0,[15159  7801 38857 25045 24543  1827],34,0,False,0.0,0.0
15,316,0,[39181 19885 24544 50973 42223  5627],11,5,False,0.0,0.0
16,317,0,[32497 32289  5875 36505 12497 35240],2,4,False,0.0,0.0
17,318,0,[24108 32219 21321 14501 35377 47805],16,2,False,0.0,0.0
18,319,0,[33468 22270 38944 38418 36511  6731],2,3,True,3.611100912094116,1.9153085947036743
19,320,0,[13147 11584 40694 12350  1613 20545],6,3,False,0.0,0.0
20,321,0,[51969  9519 34488  7026 34373 51056],4,5,False,0.0,0.0
21,322,0,[12229  7898 47970  8016 13864 23932],23,0,False,0.0,0.0
22,323,0,[50419 30847 44676  4803 30434 19026],24,1,False,0.0,0.0
23,324,0,[47757 21132 47460 45822 41998 48255],43,4,False,0.0,0.0
24,325,0,[ 9595  4845  8559 22514 28812 39751],17,4,False,0.0,0.0
25,326,0,[27350 18405 15249 41081 12206 21515],29,2,False,0.0,0.0
26,327,0,[51919  7120 47459 48928 45684  8942],7,4,False,0.0,0.0
27,328,0,[30898 26886 33554 22231 47004 41245],0,3,False,0.0,0.0
28,329,0,[ 5150 21826 14825 26682 29955 44094],2,5,False,0.0,0.0
29,330,0,[ 6776 17663 37047  2460 32105  2664],41,2,False,0.0,0.0
0,331,1,[38043 15512 20423  8044 15405  4183],19,1,True,2.602476119995117,1.8988901376724243
1,332,1,[45221 24867 49035 37432  2268 29002],16,0,False,0.0,0.0
2,333,1,[43191  9946 44411 42081 37943 49309],47,5,False,0.0,0.0
3,334,1,[   45 13613 50822  1251 32356 39610],9,2,False,0.0,0.0
4,335,1,[44772  5723 17060  3850 47390 13897],27,0,False,0.0,0.0
5,336,1,[35965 16376  6481 10736 36926 35134],27,0,False,0.0,0.0
6,337,1,[42174  3182 31538  6464 21710 37800],47,1,False,0.0,0.0
7,338,1,[45573 15077   236  4374   209 28262],9,4,True,3.7225582599639893,1.3461732864379883
8,339,1,[52256 11989 52038 28346  1617 12788],19,5,False,0.0,0.0
9,340,1,[20513 20149 38640 44885 18234 11925],1,4,False,0.0,0.0
10,341,1,[25712  8163 48021 11643 25635 40988],27,1,False,0.0,0.0
11,342,1,[17636  3865  3353 45443 40353  1767],22,1,False,0.0,0.0
