,episode,role_setting,images,symbol,guess,success,sender_loss,receiver_loss,sender_loss_2,receiver_loss_2
2,33,1,[   76 14611 37182 48314 14865 33248],24,0,False,0.0,0.0,0.0,0.0
3,34,1,[27610 50961  3028  7088  4794  3304],2,5,False,0.0,0.0,0.0,0.0
4,35,1,[52155 21925 47943 32107 41521 34133],29,1,False,0.0,0.0,0.0,0.0
5,36,1,[43839 24698 31961 10504 36195 40283],41,4,False,0.0,0.0,0.0,0.0
6,37,1,[ 4083 24749 24858 17924 52427 12848],48,0,False,0.0,0.0,0.0,0.0
7,38,1,[34323  4520  8501  9275  8957 14386],9,0,False,0.0,0.0,0.0,0.0
8,39,1,[ 1642 47164 49450 15828  8061 40722],31,2,False,0.0,0.0,0.0,0.0
9,40,1,[18874 20247 19115 52364 24065  6454],40,2,True,4.067755699157715,1.7916679382324219,4.120412826538086,1.792198896408081
10,41,1,[38857 50382 35610 33925 41300  8786],49,3,False,0.0,0.0,0.0,0.0
11,42,1,[15380 26163 38138 51504 18287 22304],0,1,False,0.0,0.0,0.0,0.0
12,43,1,[ 8315  5048 45922 40171 47093 20210],23,2,False,0.0,0.0,0.0,0.0
13,44,1,[34824 43114 38741 48996 45074 32580],35,4,False,0.0,0.0,0.0,0.0
14,45,1,[26972 45015 16067 49758 46537 51912],15,0,False,0.0,0.0,0.0,0.0
15,46,1,[38364 35700  4757 52186 20880 22396],36,4,False,0.0,0.0,0.0,0.0
16,47,1,[21069 16383 21119 32917 23943 43184],39,4,True,3.9958033561706543,1.791900396347046,4.0607171058654785,1.7909244298934937
17,48,1,[50088 35406 25989 15705   433 13297],12,4,False,0.0,0.0,0.0,0.0
18,49,1,[ 6624 38813 17881 51175  2740 12082],14,3,False,0.0,0.0,0.0,0.0
19,50,1,[43833  7140 33098 20025  6419 15920],7,0,False,0.0,0.0,0.0,0.0
20,51,1,[38072 33246 28667  5486 46943 43042],24,3,False,0.0,0.0,0.0,0.0
21,52,1,[38643 39943 39603 19059  1159  8120],35,4,False,0.0,0.0,0.0,0.0
22,53,1,[50382 44746 25749  3375 23884 45366],12,3,False,0.0,0.0,0.0,0.0
23,54,1,[40226 11758 35132  1105 42780  4902],22,5,True,3.9709272384643555,1.7912168502807617,4.02169942855835,1.791415810585022
24,55,1,[20241 25920 31097  5858 52318 33090],10,1,False,0.0,0.0,0.0,0.0
25,56,1,[19523 46779 21679  4790 28202 41437],2,1,False,0.0,0.0,0.0,0.0
26,57,1,[20313 33340 39703 46983  7912  9254],21,5,False,0.0,0.0,0.0,0.0
27,58,1,[48792  8531 38118 40344 40395 40031],45,2,False,0.0,0.0,0.0,0.0
28,59,1,[38973 17944 23156 22161 11304 27467],25,0,False,0.0,0.0,0.0,0.0
29,60,1,[25606  5242 30359 43869 15323  8196],31,3,True,3.955037832260132,1.7896767854690552,3.973167896270752,1.790118932723999
0,61,0,[ 5117 10405 16847 10545  9261  2530],44,2,True,3.9605979919433594,1.7918270826339722,3.9703238010406494,1.7906100749969482
1,62,0,[ 8925 14439 36858 46381 42992 20574],44,5,True,3.936382293701172,1.790754795074463,3.960366725921631,1.7834168672561646
2,63,0,[12648 23247 16960 22617  2908 28953],22,0,False,0.0,0.0,0.0,0.0
3,64,0,[22073 26506   861 30662 30030 23827],43,0,False,0.0,0.0,0.0,0.0
4,65,0,[37751 44613  1500  4284  8144 47049],32,3,False,0.0,0.0,0.0,0.0
5,66,0,[45349 25282 14690 16142 33995 47068],16,5,True,3.9398319721221924,1.7898852825164795,3.9402577877044678,1.7921407222747803
6,67,0,[20841 12873 19804 14192 42975  5545],11,1,False,0.0,0.0,0.0,0.0
7,68,0,[32076 21732 42657 10570 29116 49592],2,2,False,0.0,0.0,0.0,0.0
8,69,0,[24745  5786 24912 50106 10043 10603],13,5,False,0.0,0.0,0.0,0.0
9,70,0,[ 9347 38766 29222 11033 43475 16852],32,2,False,0.0,0.0,0.0,0.0
10,71,0,[16885 47648 17461 34037 13531  5602],28,2,False,0.0,0.0,0.0,0.0
11,72,0,[ 1609 24881 44963 50222 38753  6120],33,2,False,0.0,0.0,0.0,0.0
12,73,0,[48560 18564 29749  1619 50530  4452],45,1,False,0.0,0.0,0.0,0.0
13,74,0,[30762 21104 10439 11912 10222 33068],23,2,True,3.9327681064605713,1.7877863645553589,3.9399752616882324,1.7923849821090698
14,75,0,[41308 17032 36429 46826 12541 33505],12,0,True,3.9357104301452637,1.7913048267364502,3.9420156478881836,1.7899192571640015
15,76,0,[31070 10528 31129 12599 16839 22036],45,5,False,0.0,0.0,0.0,0.0
16,77,0,[41308 49455 33935  5267 22983  6753],27,5,True,3.9355666637420654,1.7929917573928833,3.9469473361968994,1.7929110527038574
17,78,0,[36064 13184 23079 41763 23529 36916],9,4,False,0.0,0.0,0.0,0.0
18,79,0,[35928 44260 21604  2066 13892 48726],45,3,False,0.0,0.0,0.0,0.0
19,80,0,[12135 42937 28112 51216 30761 40156],9,1,False,0.0,0.0,0.0,0.0
20,81,0,[18839 10332 33673 12899  1404 20542],48,3,False,0.0,0.0,0.0,0.0
21,82,0,[14553 37595 21763  4422 22121 48952],41,0,False,0.0,0.0,0.0,0.0
22,83,0,[46492  6433 51042  6240 27676 10266],28,4,False,0.0,0.0,0.0,0.0
23,84,0,[20173 14198 29147 33385  6539 10593],7,4,False,0.0,0.0,0.0,0.0
24,85,0,[47007  4584 40322 20938 12731 15613],42,2,False,0.0,0.0,0.0,0.0
25,86,0,[34429 44811 44858 47658  7482 35390],49,1,False,0.0,0.0,0.0,0.0
26,87,0,[30555 21369 18661 46424 16966 49634],13,5,False,0.0,0.0,0.0,0.0
27,88,0,[11965 31459 17926 17827  7599  3001],35,0,False,0.0,0.0,0.0,0.0
28,89,0,[23886  4279 25080 39197 40982  8601],2,0,False,0.0,0.0,0.0,0.0
29,90,0,[28990 25770 30640 32153 12183 22506],31,2,False,0.0,0.0,0.0,0.0
0,91,1,[41847 41655    42 23116 26051  7964],16,3,False,0.0,0.0,0.0,0.0
1,92,1,[34117  7928 23277  9679 42511 19825],16,5,True,3.8744513988494873,1.5319904088974,3.8421545028686523,1.3078492879867554
2,93,1,[ 1512 37205 21466 27427 29167 21188],18,5,False,0.0,0.0,0.0,0.0
3,94,1,[20570 15508  8396 11878 39134 27359],23,0,True,3.8929758071899414,1.3843671083450317,3.8953540325164795,1.80033278465271
4,95,1,[12223 17272 38831 31846 46283 10835],37,1,True,3.937746047973633,1.7914820909500122,3.963535785675049,1.7918394804000854
5,96,1,[ 5968  1647  4871 37547 26904 49249],42,2,True,3.9359307289123535,1.7923492193222046,3.951166868209839,1.794111728668213
6,97,1,[42597 15012 40340 33271 27248 16954],15,0,False,0.0,0.0,0.0,0.0
7,98,1,[51773 25258 40974 34579 24684  1329],19,3,True,3.9364397525787354,1.7926461696624756,3.9521467685699463,1.7945325374603271
8,99,1,[19402 19061 32586 38698 17067 40684],49,0,False,0.0,0.0,0.0,0.0
9,100,1,[31327 30448 43812  1493  2311   471],35,5,False,0.0,0.0,0.0,0.0
10,101,1,[17432 23090 19873  6882 15316 16844],8,1,True,3.9377546310424805,1.7923696041107178,3.9528555870056152,1.794626235961914
11,102,1,[46781 34453 51949 34087 12145 31347],22,2,False,0.0,0.0,0.0,0.0
12,103,1,[15341 27436 14265  1759 11162 39990],35,2,False,0.0,0.0,0.0,0.0
13,104,1,[30058  4350  8243  5619 46293 25539],36,1,False,0.0,0.0,0.0,0.0
14,105,1,[20714  6710 42284 39837 31502 43547],35,5,True,3.8140363693237305,1.5009406805038452,3.7338273525238037,1.734946846961975
15,106,1,[38674 50750 45340 22432 50367 16194],2,5,True,3.8143301010131836,1.8097951412200928,3.7523765563964844,1.8307820558547974
16,107,1,[17443  1382 19763  1720 47933 38614],49,2,False,0.0,0.0,0.0,0.0
17,108,1,[14395 32423 19381 12798 30253 33670],15,1,False,0.0,0.0,0.0,0.0
18,109,1,[ 3079 31874 28034 45459 47306 29885],18,1,False,0.0,0.0,0.0,0.0
19,110,1,[32921  1806 25238 33713 28774 28196],23,1,False,0.0,0.0,0.0,0.0
20,111,1,[11985 48639 15766 18442  9728 14064],9,3,False,0.0,0.0,0.0,0.0
21,112,1,[48429  5063 21024 18826 49799 44461],2,3,False,0.0,0.0,0.0,0.0
22,113,1,[45639 20685 38738 46493 15463 34076],23,2,False,0.0,0.0,0.0,0.0
23,114,1,[12840 43907 13854  9738  3721  6064],45,3,False,0.0,0.0,0.0,0.0
24,115,1,[33996 44681 11582  3291 28285 46609],28,3,False,0.0,0.0,0.0,0.0
25,116,1,[ 1219 10450 10608 33435 45494 21349],37,2,True,3.8971667289733887,1.7221322059631348,3.8732104301452637,2.2570412158966064
26,117,1,[ 6075   295 30952 10687 29032 41463],31,4,True,3.8349380493164062,1.8110723495483398,3.743281841278076,1.405474305152893
27,118,1,[ 1218 51010 20895 50548 24524 44186],35,3,False,0.0,0.0,0.0,0.0
28,119,1,[37778 11557  4178 18802 39119 31766],40,4,False,0.0,0.0,0.0,0.0
29,120,1,[39919 30646  6254 13120 50033 45822],46,5,False,0.0,0.0,0.0,0.0
0,121,0,[ 3119   724 36785 30703  8826 35182],11,4,True,4.023115634918213,1.7935022115707397,4.008954048156738,1.7928978204727173
1,122,0,[17617 45544 18937 13789 37074 30842],0,4,False,0.0,0.0,0.0,0.0
2,123,0,[  831 34082 38494 26135 32572 44829],26,2,False,0.0,0.0,0.0,0.0
3,124,0,[ 4681 18962 18459 10715 47581 34132],35,0,True,3.5977554321289062,1.216671109199524,3.4334235191345215,1.3564934730529785
4,125,0,[35275 11510 20351 19886 49410 49654],48,2,False,0.0,0.0,0.0,0.0
5,126,0,[26232  2104 18882 31595 34715 47068],35,2,False,0.0,0.0,0.0,0.0
6,127,0,[21832  1676 23730  7189 31381 15844],35,1,False,0.0,0.0,0.0,0.0
7,128,0,[18819 51827   227 48897 50680 23957],37,1,False,0.0,0.0,0.0,0.0
8,129,0,[16000 50560 31312 22274 38469 32558],6,2,False,0.0,0.0,0.0,0.0
9,130,0,[ 8323 12356 51874 15788 23751 30388],22,4,False,0.0,0.0,0.0,0.0
10,131,0,[39681 46648 36750 22126 29965 30981],35,0,False,0.0,0.0,0.0,0.0
11,132,0,[ 1940 33987 41697 36376 28788  5859],38,5,False,0.0,0.0,0.0,0.0
12,133,0,[33352 47675 50209 31635 41514 45384],3,4,False,0.0,0.0,0.0,0.0
13,134,0,[ 1508 29461  8629 12266 51472  7275],8,5,False,0.0,0.0,0.0,0.0
14,135,0,[44492 12576 48990 38975 47603  5900],49,0,False,0.0,0.0,0.0,0.0
15,136,0,[15241 43024  7426  5525  3361  6794],11,1,False,0.0,0.0,0.0,0.0
16,137,0,[48208 31341 42157 15967   617 46248],12,2,False,0.0,0.0,0.0,0.0
17,138,0,[14124 17798  9330 38963 45594 14538],16,2,False,0.0,0.0,0.0,0.0
18,139,0,[50558  3986  6335 49699   232  3880],17,3,False,0.0,0.0,0.0,0.0
19,140,0,[36600 23739 33526 24470 47013  5230],33,4,False,0.0,0.0,0.0,0.0
20,141,0,[41417 26278  8073 32782 21409 16516],30,4,False,0.0,0.0,0.0,0.0
21,142,0,[34602 36099 17104 25283 14053 43763],16,5,True,3.4475486278533936,1.9762389659881592,3.491159677505493,0.48020651936531067
22,143,0,[49719 22347 17638 25927 51677 10623],26,3,False,0.0,0.0,0.0,0.0
23,144,0,[ 6420 42175 51990 38787  3890  8281],45,4,False,0.0,0.0,0.0,0.0
24,145,0,[ 5581 31241 36977 18417 35326 35037],45,1,True,4.525573253631592,1.7953358888626099,4.469217777252197,1.78992760181427
25,146,0,[50206 40570 44267 47798 50624 21094],19,3,True,3.952010154724121,1.6333436965942383,3.9014532566070557,1.007361650466919
26,147,0,[13527 18900 24587  8696 51822 42370],45,0,False,0.0,0.0,0.0,0.0
27,148,0,[49469 10777  9193 27471 37275 27259],46,5,False,0.0,0.0,0.0,0.0
28,149,0,[44539  7619  5631    54 49553 50334],37,3,False,0.0,0.0,0.0,0.0
29,150,0,[28797  6767 16374 21679  3804 45499],29,4,False,0.0,0.0,0.0,0.0
0,151,1,[41150 19893 32961 38147 18884 34825],1,1,False,0.0,0.0,0.0,0.0
1,152,1,[33272  5192 28705 51777 48452 25497],42,3,False,0.0,0.0,0.0,0.0
2,153,1,[49662  3497 42400 38021 51165  6994],38,5,True,4.010521411895752,1.792405128479004,4.073082447052002,1.7921979427337646
3,154,1,[  906 28487 39222 37186 51699 50098],18,0,False,0.0,0.0,0.0,0.0
4,155,1,[31978 47712  3668 28126 40643 43531],10,1,False,0.0,0.0,0.0,0.0
5,156,1,[27371 11597 33782  6005 31834  1586],32,3,False,0.0,0.0,0.0,0.0
6,157,1,[ 2421    24  5695 24265 31841 26329],47,3,False,0.0,0.0,0.0,0.0
7,158,1,[14264  3244 22002 29982  9109 44050],2,4,False,0.0,0.0,0.0,0.0
8,159,1,[ 5094 45328 21910 33163 38682 37370],39,4,False,0.0,0.0,0.0,0.0
9,160,1,[15224 52088 49442 36494 10734 41821],38,1,True,3.941133499145508,2.0062153339385986,3.979659080505371,2.26045560836792
10,161,1,[ 4238 10030  9481 20626 52036 35139],2,0,False,0.0,0.0,0.0,0.0
11,162,1,[38226 22584 44825 14184  1941 30334],7,2,False,0.0,0.0,0.0,0.0
12,163,1,[27188 45482 18160 29169 27605 16540],44,4,False,0.0,0.0,0.0,0.0
13,164,1,[14930  7199  4340 18492 42376 45777],49,2,True,3.971806287765503,1.7884387969970703,4.034247875213623,1.7914572954177856
14,165,1,[46929 42810 35879 34589 48377 23836],35,3,False,0.0,0.0,0.0,0.0
15,166,1,[ 8750 18072 43536 30081 49840 49024],42,0,False,0.0,0.0,0.0,0.0
16,167,1,[11406 44937 14030  9300  3817  3202],28,3,False,0.0,0.0,0.0,0.0
17,168,1,[ 7554 34547 18568 14135 30854  2823],16,5,False,0.0,0.0,0.0,0.0
18,169,1,[23130 49653 39033 39757 10227 48794],36,1,False,0.0,0.0,0.0,0.0
19,170,1,[15193  6140  8234 35898 52101 12300],22,1,False,0.0,0.0,0.0,0.0
20,171,1,[47821  1388 25403 50150 25250 12814],2,5,False,0.0,0.0,0.0,0.0
21,172,1,[25802 32219 51180 34599 51778 37824],7,1,False,0.0,0.0,0.0,0.0
22,173,1,[34601 14554 30235 48869 42087 26966],25,1,False,0.0,0.0,0.0,0.0
23,174,1,[24605  8717 18046 42603 33913 35441],10,5,False,0.0,0.0,0.0,0.0
24,175,1,[22027 16387  4095  5552  5846 30342],12,5,False,0.0,0.0,0.0,0.0
25,176,1,[34652  8658  1248 38033 28917 39841],2,2,False,0.0,0.0,0.0,0.0
26,177,1,[12592   549  4272 35767 20298 34825],17,1,False,0.0,0.0,0.0,0.0
27,178,1,[29973 16129 19987 24483 12454  7654],9,0,False,0.0,0.0,0.0,0.0
28,179,1,[44903 42360 25098 23087 28004  9212],10,5,False,0.0,0.0,0.0,0.0
29,180,1,[50763 17319 44087  4242 45611 19038],13,1,True,3.967442512512207,1.7928988933563232,3.9988534450531006,1.7914776802062988
0,181,0,[18985 36402 35138 24419 46957 27446],8,0,False,0.0,0.0,0.0,0.0
1,182,0,[44158  3506  2083 33779 46604 14778],29,2,False,0.0,0.0,0.0,0.0
2,183,0,[50229  5664 22836 12954 30821  1582],47,0,False,0.0,0.0,0.0,0.0
3,184,0,[12973 11978 49019 41421  1838 22917],5,5,False,0.0,0.0,0.0,0.0
4,185,0,[44798 36315 33909 28097 16106 10654],30,2,False,0.0,0.0,0.0,0.0
5,186,0,[27750 31694   578 40311 49139 51184],9,2,False,0.0,0.0,0.0,0.0
6,187,0,[ 8368 18049 26092  5695 19466 14816],8,5,False,0.0,0.0,0.0,0.0
7,188,0,[23041 34742 49841 46498 35567 50725],25,2,False,0.0,0.0,0.0,0.0
8,189,0,[39969 24449 22031 15770 11433 17716],35,2,False,0.0,0.0,0.0,0.0
9,190,0,[ 8621   986 19498 32141 31830 41480],46,5,False,0.0,0.0,0.0,0.0
10,191,0,[50635 24469 11355 20451 51031 36786],2,2,False,0.0,0.0,0.0,0.0
11,192,0,[20434 36663 44109 23969  7119 48108],2,5,True,3.5822577476501465,0.9642675518989563,3.516211986541748,2.5389678478240967
12,193,0,[50911 13980 50746 45557 44873 12702],43,1,False,0.0,0.0,0.0,0.0
13,194,0,[41161 26432 16379 37123 33766 50562],15,2,False,0.0,0.0,0.0,0.0
14,195,0,[24811 49275 48850 37833 26428 21578],44,3,False,0.0,0.0,0.0,0.0
15,196,0,[25351 33635 18124 30847 38957  8868],37,1,False,0.0,0.0,0.0,0.0
16,197,0,[39081 50104 36558 19582 37506 47664],22,5,False,0.0,0.0,0.0,0.0
17,198,0,[ 8983  1893 27627 42425 44661  8742],47,3,False,0.0,0.0,0.0,0.0
18,199,0,[51843 41668 34060 12760 25179 10198],11,2,False,0.0,0.0,0.0,0.0
19,200,0,[12060 44746 17616 13705 27119 17539],35,4,False,0.0,0.0,0.0,0.0
20,201,0,[21025 42655  4552 15890  9196  1867],35,5,False,0.0,0.0,0.0,0.0
21,202,0,[38812 40474 42706 12338 50017 44946],25,3,True,4.058490753173828,1.783156156539917,4.057559967041016,1.7914972305297852
22,203,0,[31985  4298 11158 21531 28399 45409],13,4,True,3.9390461444854736,1.7992491722106934,3.9612538814544678,2.574676752090454
23,204,0,[ 5388 51392 35762  8935 32112 49043],8,2,False,0.0,0.0,0.0,0.0
24,205,0,[29331  4681 36824 48760  5614 13105],24,3,False,0.0,0.0,0.0,0.0
25,206,0,[50264 12339 25972 52445 43732 36086],19,0,False,0.0,0.0,0.0,0.0
26,207,0,[17645 19067 33067 19366 40506 48828],42,4,False,0.0,0.0,0.0,0.0
27,208,0,[13085  3787  5101 12380 38810 20268],40,4,True,3.685441732406616,2.4916563034057617,3.5935959815979004,2.5385518074035645
28,209,0,[43380 21086 50938  6947 33896 13407],20,5,False,0.0,0.0,0.0,0.0
29,210,0,[ 3772 18155  4116  2993 50656 42391],16,5,True,3.7586171627044678,1.9507644176483154,3.6223292350769043,4.518593788146973
0,211,1,[42868 27909 49802  2679 50873 22655],22,3,False,0.0,0.0,0.0,0.0
1,212,1,[37152 17210 30228 17567 17753 13148],31,0,False,0.0,0.0,0.0,0.0
2,213,1,[ 6805 14628 31151 43860  6144 39148],8,1,False,0.0,0.0,0.0,0.0
3,214,1,[20319 13979 10602 31751  8403 23915],36,4,False,0.0,0.0,0.0,0.0
4,215,1,[21681 14343  8913 10214 22343 32735],6,3,False,0.0,0.0,0.0,0.0
5,216,1,[35295 21390 13746 24027 27273 41764],38,2,False,0.0,0.0,0.0,0.0
6,217,1,[ 9053  2314 45902 47914 23540 24634],2,0,True,3.491882562637329,2.116217851638794,3.279451370239258,0.8266370296478271
7,218,1,[38565 39475  2960 10956 23697 36682],8,2,False,0.0,0.0,0.0,0.0
8,219,1,[13377 15987 39151 35479 26854 21364],12,3,False,0.0,0.0,0.0,0.0
9,220,1,[48742 43401  6496 33873 35366  9788],33,0,False,0.0,0.0,0.0,0.0
10,221,1,[12600 21531 36818 32748 12471 32994],4,1,True,4.121166706085205,1.7927236557006836,4.317487716674805,1.7912139892578125
11,222,1,[28527  6838 35865  8296  1493 47077],14,1,False,0.0,0.0,0.0,0.0
12,223,1,[19230 47745 16013 10083 22344  7677],16,4,False,0.0,0.0,0.0,0.0
13,224,1,[52329 21376  4223 36747 26445  8927],30,2,False,0.0,0.0,0.0,0.0
14,225,1,[26854 32336 35417 46429 18440 44639],33,5,False,0.0,0.0,0.0,0.0
15,226,1,[18068 27823 33374 19149 37517 42512],41,2,False,0.0,0.0,0.0,0.0
16,227,1,[15636 49624 42327 47512  9893 33961],36,3,False,0.0,0.0,0.0,0.0
17,228,1,[39090 47562 37192 37539  1098   197],9,2,False,0.0,0.0,0.0,0.0
18,229,1,[49950 23912  9355 44761  6667 51036],33,4,False,0.0,0.0,0.0,0.0
19,230,1,[10155 50309 48160 51769 47060 13583],21,1,False,0.0,0.0,0.0,0.0
20,231,1,[26651 15018 41045 38220 10473 35279],19,1,False,0.0,0.0,0.0,0.0
21,232,1,[11394  3045 50352 49969 12189 49634],22,0,False,0.0,0.0,0.0,0.0
22,233,1,[29714  9273 49769 22183 14069 32161],47,2,False,0.0,0.0,0.0,0.0
23,234,1,[39529 42521 27102 14228 22629 41820],37,2,True,4.1236348152160645,1.7569719552993774,3.730485677719116,1.627694010734558
24,235,1,[17412  9236 14973 33181 44343 35661],13,4,True,4.009352684020996,1.8489432334899902,3.859185218811035,1.4116994142532349
25,236,1,[14121  9011 50995 34678 38276 18574],11,0,False,0.0,0.0,0.0,0.0
26,237,1,[ 3558  3731 48563 28264 18803 15786],38,2,False,0.0,0.0,0.0,0.0
27,238,1,[17377 21454 27123 32121 43676 50751],35,3,False,0.0,0.0,0.0,0.0
28,239,1,[20814 26146 15292 30708 44182 25769],23,4,True,3.8724286556243896,0.13153456151485443,3.809464693069458,1.5632686614990234
29,240,1,[26634 19954  4179 26922 30614 25263],26,5,False,0.0,0.0,0.0,0.0
0,241,0,[42060 32835 18925  9849 15815 33718],33,0,False,0.0,0.0,0.0,0.0
1,242,0,[29423 49844 16606 46862  4989 14541],37,1,False,0.0,0.0,0.0,0.0
2,243,0,[23306  7210  2559  4689  4463   992],4,3,False,0.0,0.0,0.0,0.0
3,244,0,[50763 41017 44552 34292 28742 42814],16,3,False,0.0,0.0,0.0,0.0
4,245,0,[36387 15808 30789  5465 16756  3525],10,3,False,0.0,0.0,0.0,0.0
5,246,0,[33660 28933 47800 44861 46959 32441],0,1,True,2.9940390586853027,1.593095302581787,2.789186716079712,1.5511574745178223
6,247,0,[  416 22739 10215 40347 25872  2588],43,3,False,0.0,0.0,0.0,0.0
7,248,0,[40993  8880 34595 41843 32317 36561],23,1,False,0.0,0.0,0.0,0.0
8,249,0,[17293 45610  1260 30374 24452  2853],19,5,False,0.0,0.0,0.0,0.0
9,250,0,[39326  3718 36219 31993 15270   243],19,3,False,0.0,0.0,0.0,0.0
10,251,0,[34854 21078  7457  9769  8034  9128],15,1,False,0.0,0.0,0.0,0.0
11,252,0,[14867 12972 52318 21643 30601 40890],39,5,False,0.0,0.0,0.0,0.0
12,253,0,[18227 39732 21013 11949  9203 22666],42,0,False,0.0,0.0,0.0,0.0
13,254,0,[ 4396 48830 32751  8362 30094 10359],23,0,True,3.6030359268188477,2.2408130168914795,3.6667518615722656,0.7488243579864502
14,255,0,[ 8797 45760 31241  4145 45433 31595],47,4,False,0.0,0.0,0.0,0.0
15,256,0,[11208 24065 46930 46573 34505  5907],6,1,False,0.0,0.0,0.0,0.0
16,257,0,[35337 12311 46545 41465 17422 34025],11,5,False,0.0,0.0,0.0,0.0
17,258,0,[ 6186 18032  2343  5885  3439 19081],7,0,False,0.0,0.0,0.0,0.0
18,259,0,[29181  7619 24066 28554 49464 45748],45,0,False,0.0,0.0,0.0,0.0
19,260,0,[25714 36551 48192 15137  8300 21038],47,0,False,0.0,0.0,0.0,0.0
20,261,0,[49355  8807 45412  5604 39861 50030],4,5,False,0.0,0.0,0.0,0.0
21,262,0,[49951 36939 26360  1437 31883 21811],2,2,True,2.663097620010376,0.13513287901878357,2.463330030441284,2.3382577896118164
22,263,0,[27875 13941 30963 41611 49465 10193],31,0,False,0.0,0.0,0.0,0.0
23,264,0,[ 6465 32746  1979 24517  6988 50385],16,3,False,0.0,0.0,0.0,0.0
24,265,0,[29804 41133  5740 34418 25277 21637],25,5,False,0.0,0.0,0.0,0.0
25,266,0,[26911 14222 36235 50603 24544 46334],39,5,False,0.0,0.0,0.0,0.0
26,267,0,[46983 25189 52283 30176 29770 37242],16,0,False,0.0,0.0,0.0,0.0
27,268,0,[34900  2739  2284 28175 35301  1329],19,5,False,0.0,0.0,0.0,0.0
28,269,0,[ 8260 11857  3183 33727 37754 35234],48,4,False,0.0,0.0,0.0,0.0
29,270,0,[40658  7070 19697 51085  5011 33885],2,2,False,0.0,0.0,0.0,0.0
0,271,1,[26782 32241 15624 39972 22329   592],23,2,False,0.0,0.0,0.0,0.0
1,272,1,[14437 32955 45593 44449 12223  1860],13,0,False,0.0,0.0,0.0,0.0
2,273,1,[12234  3630 27653 44419 32108 43199],33,4,False,0.0,0.0,0.0,0.0
3,274,1,[ 9961 41869 10578  7834  3979 51690],40,2,False,0.0,0.0,0.0,0.0
4,275,1,[ 2923 14228 22264 36693 31480   209],12,2,False,0.0,0.0,0.0,0.0
