,episode,batch_success,agent1_sender_loss,agent2_sender_loss,agent1_receiver_loss,agent2_receiver_loss
0,30,0.23333333333333334,0.1120377704501152,,,0.5575127005577087
1,60,0.16666666666666666,0.1120377704501152,0.10703500360250473,0.5391970276832581,0.5575127005577087
2,90,0.23333333333333334,0.11018303781747818,0.10703500360250473,0.5391970276832581,0.5574357509613037
3,120,0.4,0.11018303781747818,0.12125291675329208,0.6030155420303345,0.5574357509613037
4,150,0.23333333333333334,0.10775458067655563,0.12125291675329208,0.6030155420303345,0.5574321746826172
5,180,0.4,0.10775458067655563,0.11868041008710861,0.60273677110672,0.5574321746826172
6,210,0.06666666666666667,0.09587178379297256,0.11868041008710861,0.60273677110672,0.5119435787200928
7,240,0.16666666666666666,0.09587178379297256,0.10229945927858353,0.539229691028595,0.5119435787200928
8,270,0.2,0.09981823712587357,0.10229945927858353,0.539229691028595,0.5481913089752197
9,300,0.16666666666666666,0.09981823712587357,0.09968354552984238,0.539155125617981,0.5481913089752197
10,330,0.3,0.09956243634223938,0.09968354552984238,0.539155125617981,0.5754384398460388
11,360,0.16666666666666666,0.09956243634223938,0.0964270755648613,0.5391504764556885,0.5754384398460388
12,390,0.2,0.09019654244184494,0.0964270755648613,0.5391504764556885,0.5482384562492371
13,420,0.23333333333333334,0.09019654244184494,0.09465973824262619,0.5571321845054626,0.5482384562492371
14,450,0.2,0.0838497132062912,0.09465973824262619,0.5571321845054626,0.5481443405151367
15,480,0.2,0.0838497132062912,0.08808280527591705,0.548129141330719,0.5481443405151367
16,510,0.2,0.0788080021739006,0.08808280527591705,0.548129141330719,0.5481947660446167
17,540,0.36666666666666664,0.0788080021739006,0.08532486110925674,0.5935017466545105,0.5481947660446167
18,570,0.3,0.07826272398233414,0.08532486110925674,0.5935017466545105,0.575112521648407
19,600,0.23333333333333334,0.07826272398233414,0.0755988284945488,0.5572177767753601,0.575112521648407
20,630,0.2,0.07658309489488602,0.0755988284945488,0.5572177767753601,0.5481178164482117
21,660,0.4,0.07658309489488602,0.0729413852095604,0.6021585464477539,0.5481178164482117
22,690,0.2,0.07863332331180573,0.0729413852095604,0.6021585464477539,0.5480933785438538
23,720,0.26666666666666666,0.07863332331180573,0.06956759840250015,0.5658820867538452,0.5480933785438538
24,750,0.3,0.0837421789765358,0.06956759840250015,0.5658820867538452,0.5751420855522156
25,780,0.43333333333333335,0.0837421789765358,0.07137225568294525,0.6112428307533264,0.5751420855522156
26,810,0.3,0.08663070946931839,0.07137225568294525,0.6112428307533264,0.5748863816261292
27,840,0.13333333333333333,0.08663070946931839,0.0713563784956932,0.5298243761062622,0.5748863816261292
28,870,0.13333333333333333,0.08443435281515121,0.0713563784956932,0.5298243761062622,0.5298776626586914
29,900,0.13333333333333333,0.08443435281515121,0.07506884634494781,0.5298848748207092,0.5298776626586914
30,930,0.3,0.09096617996692657,0.07506884634494781,0.5298848748207092,0.5739288330078125
31,960,0.16666666666666666,0.09096617996692657,0.08030267059803009,0.5388437509536743,0.5739288330078125
32,990,0.36666666666666664,0.09408991038799286,0.08030267059803009,0.5388437509536743,0.59281986951828
33,1020,0.2,0.09408991038799286,0.08580484241247177,0.5476447343826294,0.59281986951828
34,1050,0.23333333333333334,0.08971104025840759,0.08580484241247177,0.5476447343826294,0.5566138029098511
35,1080,0.3,0.08971104025840759,0.09279464185237885,0.5748137831687927,0.5566138029098511
36,1110,0.16666666666666666,0.08709986507892609,0.09279464185237885,0.5748137831687927,0.5390706658363342
37,1140,0.2,0.08709986507892609,0.09247492253780365,0.5478740930557251,0.5390706658363342
38,1170,0.13333333333333333,0.0858176127076149,0.09247492253780365,0.5478740930557251,0.5300256013870239
39,1200,0.36666666666666664,0.0858176127076149,0.10059158504009247,0.5927886962890625,0.5300256013870239
40,1230,0.2,0.08783114701509476,0.10059158504009247,0.5927886962890625,0.5478423833847046
41,1260,0.16666666666666666,0.08783114701509476,0.09387394785881042,0.5386831760406494,0.5478423833847046
42,1290,0.36666666666666664,0.09265006333589554,0.09387394785881042,0.5386831760406494,0.5924512147903442
43,1320,0.3333333333333333,0.09265006333589554,0.10091613233089447,0.5841972231864929,0.5924512147903442
44,1350,0.3,0.08959119766950607,0.10091613233089447,0.5841972231864929,0.57451331615448
45,1380,0.36666666666666664,0.08959119766950607,0.1019146740436554,0.5930144190788269,0.57451331615448
46,1410,0.3333333333333333,0.08844161778688431,0.1019146740436554,0.5930144190788269,0.5834508538246155
47,1440,0.23333333333333334,0.08844161778688431,0.09563975036144257,0.5571443438529968,0.5834508538246155
48,1470,0.4,0.08687447756528854,0.09563975036144257,0.5571443438529968,0.6017706394195557
49,1500,0.3333333333333333,0.08687447756528854,0.09775902330875397,0.5834417343139648,0.6017706394195557
50,1530,0.26666666666666666,0.08019662648439407,0.09775902330875397,0.5834417343139648,0.5655733942985535
51,1560,0.3,0.08019662648439407,0.0942530632019043,0.5740327835083008,0.5655733942985535
52,1590,0.16666666666666666,0.07568845897912979,0.0942530632019043,0.5740327835083008,0.5387046933174133
53,1620,0.2,0.07568845897912979,0.08847704529762268,0.5475314855575562,0.5387046933174133
54,1650,0.3333333333333333,0.07688123732805252,0.08847704529762268,0.5475314855575562,0.5839622616767883
55,1680,0.16666666666666666,0.07688123732805252,0.08506892621517181,0.5387632250785828,0.5839622616767883
56,1710,0.26666666666666666,0.07583197206258774,0.08506892621517181,0.5387632250785828,0.5647217631340027
57,1740,0.36666666666666664,0.07583197206258774,0.08732428401708603,0.5920878052711487,0.5647217631340027
58,1770,0.3,0.07716860622167587,0.08732428401708603,0.5920878052711487,0.5744074583053589
59,1800,0.1,0.07716860622167587,0.07905741035938263,0.5208040475845337,0.5744074583053589
60,1830,0.3333333333333333,0.07912012934684753,0.07905741035938263,0.5208040475845337,0.583303689956665
61,1860,0.2,0.07912012934684753,0.07945988327264786,0.5473593473434448,0.583303689956665
62,1890,0.26666666666666666,0.07951941341161728,0.07945988327264786,0.5473593473434448,0.5650002956390381
63,1920,0.13333333333333333,0.07951941341161728,0.07791168242692947,0.5296226143836975,0.5650002956390381
64,1950,0.13333333333333333,0.07892315089702606,0.07791168242692947,0.5296226143836975,0.5300598740577698
65,1980,0.2,0.07892315089702606,0.07970428466796875,0.5474594235420227,0.5300598740577698
66,2010,0.2,0.08282317966222763,0.07970428466796875,0.5474594235420227,0.5476493239402771
67,2040,0.23333333333333334,0.08282317966222763,0.08169007301330566,0.5563979744911194,0.5476493239402771
68,2070,0.26666666666666666,0.08723334968090057,0.08169007301330566,0.5563979744911194,0.565445601940155
69,2100,0.2,0.08723334968090057,0.08255402743816376,0.5480707287788391,0.565445601940155
70,2130,0.3333333333333333,0.09126801788806915,0.08255402743816376,0.5480707287788391,0.5829600691795349
71,2160,0.26666666666666666,0.09126801788806915,0.08572158962488174,0.5659574270248413,0.5829600691795349
72,2190,0.13333333333333333,0.08648163825273514,0.08572158962488174,0.5659574270248413,0.5296497941017151
73,2220,0.26666666666666666,0.08648163825273514,0.08709672093391418,0.5657204985618591,0.5296497941017151
74,2250,0.26666666666666666,0.09150988608598709,0.08709672093391418,0.5657204985618591,0.5647967457771301
75,2280,0.16666666666666666,0.09150988608598709,0.08547136187553406,0.5381790995597839,0.5647967457771301
