,episode,role_setting,images,symbol,guess,success,sender_loss,receiver_loss
27,58,0,[7495 3921],19,0,False,0.0,0.0
28,59,0,[ 9930 32873],11,1,True,3.5145859718322754,0.6187918782234192
29,60,0,[ 7342 40971],42,1,False,0.0,0.0
0,61,0,[27180  1663],31,0,False,0.0,0.0
1,62,0,[21626 20599],0,0,True,4.150686740875244,0.6918053030967712
2,63,0,[46829 22956],36,1,False,0.0,0.0
3,64,0,[47191 10577],36,0,True,4.082144737243652,0.6979687213897705
4,65,0,[51775 29355],20,0,True,4.1348347663879395,0.691432774066925
5,66,0,[28651  6684],36,0,True,4.181678295135498,0.6639354228973389
6,67,0,[47047   910],5,0,True,3.675898790359497,0.5722537636756897
7,68,0,[ 5604 31431],25,1,False,0.0,0.0
8,69,0,[24740 11569],8,0,False,0.0,0.0
9,70,0,[ 9048 34665],7,1,True,3.2342352867126465,0.8292414546012878
10,71,0,[  939 34416],8,1,True,3.4476253986358643,0.7776355147361755
11,72,0,[42248 25303],29,0,True,4.326240062713623,0.6897755265235901
12,73,0,[45792 40522],8,1,True,3.677983522415161,0.7581644058227539
13,74,0,[43646 52294],23,1,True,3.5449602603912354,0.5528104305267334
14,75,0,[21616 12978],3,0,True,4.135500431060791,0.6952468156814575
15,76,0,[17910 49300],11,0,False,0.0,0.0
16,77,0,[20572 31605],46,1,True,3.318392276763916,0.6921908855438232
17,78,0,[51214 33374],31,1,False,0.0,0.0
18,79,0,[15183  2616],23,0,False,0.0,0.0
19,80,0,[48266  7061],23,0,False,0.0,0.0
20,81,0,[34266 17138],25,0,True,3.684730291366577,0.6969318389892578
21,82,0,[39331 37127],48,1,False,0.0,0.0
22,83,0,[26216 13248],47,1,True,4.254181385040283,0.6935871243476868
23,84,0,[32834 11909],21,0,True,3.9308969974517822,0.772409200668335
24,85,0,[52075 50585],38,0,False,0.0,0.0
25,86,0,[ 6384 47112],32,0,True,4.28455924987793,0.6942130923271179
26,87,0,[ 7300 44598],12,0,True,3.3251664638519287,0.6161587238311768
27,88,0,[13778 18623],39,0,False,0.0,0.0
28,89,0,[37424 41251],25,1,True,3.644233226776123,0.4117372930049896
29,90,0,[29056  4077],34,0,False,0.0,0.0
0,91,0,[ 9679 13883],42,1,False,0.0,0.0
1,92,0,[35947 32762],7,0,True,3.3490238189697266,0.5312797427177429
2,93,0,[30117 43081],8,0,False,0.0,0.0
3,94,0,[46507  2157],5,0,False,0.0,0.0
4,95,0,[27486 18341],34,0,False,0.0,0.0
5,96,0,[18728 41507],45,1,False,0.0,0.0
6,97,0,[ 7098 42700],43,0,False,0.0,0.0
7,98,0,[28829 26570],9,1,True,4.4466729164123535,0.6897634267807007
8,99,0,[12942   614],17,1,True,3.7696657180786133,0.6797662377357483
9,100,0,[7370 9361],12,0,False,0.0,0.0
10,101,0,[15059 16368],3,1,True,4.39863395690918,1.1797891855239868
11,102,0,[27942 45694],12,0,False,0.0,0.0
12,103,0,[17464 38673],23,1,True,3.2543325424194336,0.6230194568634033
13,104,0,[12679  6965],17,0,True,3.6874959468841553,0.5853031873703003
14,105,0,[20930 23249],10,1,False,0.0,0.0
15,106,0,[14362  5590],23,0,True,3.491938352584839,0.6075296998023987
16,107,0,[ 2424 49812],11,1,True,3.4355828762054443,0.4105975031852722
17,108,0,[45558 36298],20,1,True,4.146252632141113,0.6816675662994385
18,109,0,[28202 10184],11,1,True,3.0491116046905518,0.35080447793006897
19,110,0,[ 8347 27723],2,0,False,0.0,0.0
20,111,0,[36542  5041],18,0,False,0.0,0.0
21,112,0,[42661 10416],46,0,False,0.0,0.0
22,113,0,[32750 12612],11,0,False,0.0,0.0
23,114,0,[24284 46539],17,0,False,0.0,0.0
24,115,0,[3601 1793],41,0,True,5.201257228851318,0.6961051821708679
25,116,0,[37253 43341],30,0,True,5.293025016784668,0.6909582614898682
26,117,0,[ 4710 47441],11,1,False,0.0,0.0
27,118,0,[37808  3696],46,0,False,0.0,0.0
28,119,0,[17263 19113],44,0,False,0.0,0.0
29,120,0,[ 6171 43177],47,1,True,4.010686874389648,0.6715837121009827
0,121,0,[11514 36130],0,1,True,4.139796733856201,0.6687856316566467
1,122,0,[28512 27008],2,1,True,3.6727304458618164,0.6261188387870789
2,123,0,[25787 31010],32,1,True,3.9947588443756104,0.5400049686431885
3,124,0,[45006 31159],46,0,False,0.0,0.0
4,125,0,[26179 44986],39,1,True,3.775660514831543,0.7274578809738159
5,126,0,[36016  7828],16,0,False,0.0,0.0
6,127,0,[13186 11778],2,0,True,3.6411070823669434,0.6489951610565186
7,128,0,[40073 19154],23,0,False,0.0,0.0
8,129,0,[  144 42176],44,0,True,3.7765657901763916,0.7980129718780518
9,130,0,[10041  8782],25,1,True,3.5216476917266846,0.37880364060401917
10,131,0,[ 2181 43503],36,1,True,3.8612582683563232,0.21993674337863922
11,132,0,[29965 19659],38,0,True,3.774836301803589,0.6112672686576843
12,133,0,[21509 23682],25,1,False,0.0,0.0
13,134,0,[33995 50651],33,1,False,0.0,0.0
14,135,0,[47940 13670],36,0,False,0.0,0.0
15,136,0,[52392  7345],45,0,False,0.0,0.0
16,137,0,[35246 29647],9,0,True,4.099998950958252,0.5712055563926697
17,138,0,[51134 52459],11,0,False,0.0,0.0
18,139,0,[33462 19026],23,0,True,3.584033489227295,0.9686654210090637
19,140,0,[26560 37457],23,1,True,3.616156816482544,0.163190558552742
20,141,0,[11189 17549],8,1,False,0.0,0.0
21,142,0,[41790  7773],6,0,True,3.917135000228882,0.5567636489868164
22,143,0,[19989 50711],25,0,False,0.0,0.0
23,144,0,[19403 29429],7,1,False,0.0,0.0
24,145,0,[39190   992],7,0,True,3.4308533668518066,0.6884259581565857
25,146,0,[45907 32592],27,0,False,0.0,0.0
26,147,0,[11889 40227],45,1,False,0.0,0.0
27,148,0,[31204 29910],28,1,False,0.0,0.0
28,149,0,[42680 39819],19,1,True,4.565345287322998,0.693144679069519
29,150,0,[   23 43792],34,0,False,0.0,0.0
0,151,0,[ 2781 13453],7,1,False,0.0,0.0
1,152,0,[16875 46326],21,0,True,3.8078534603118896,0.5831397175788879
2,153,0,[26540 24405],46,1,False,0.0,0.0
3,154,0,[  154 17191],14,1,False,0.0,0.0
4,155,0,[17352 46067],12,0,False,0.0,0.0
5,156,0,[47688 37300],10,1,True,3.713265895843506,0.5263583660125732
6,157,0,[37581 39540],34,1,True,4.7491559982299805,0.6927958130836487
7,158,0,[6308 6603],20,1,True,3.807755470275879,0.659917950630188
8,159,0,[34673 44821],36,1,False,0.0,0.0
9,160,0,[18117 26470],49,0,True,4.257483005523682,0.6907528638839722
10,161,0,[47037 27150],21,1,False,0.0,0.0
11,162,0,[19385 22914],10,1,False,0.0,0.0
12,163,0,[16826 50725],0,1,True,3.7724573612213135,1.0069875717163086
13,164,0,[26197 38549],6,1,True,3.844658374786377,0.647555947303772
14,165,0,[42262  5284],12,0,True,3.5899834632873535,0.2763749361038208
15,166,0,[34155 34519],9,1,False,0.0,0.0
16,167,0,[15407 13190],47,1,False,0.0,0.0
17,168,0,[ 4257 37959],31,0,False,0.0,0.0
18,169,0,[13191 50453],20,0,True,3.8237035274505615,0.294772207736969
19,170,0,[40276 49961],25,1,False,0.0,0.0
20,171,0,[23590 46719],7,0,True,3.2064971923828125,0.28460216522216797
21,172,0,[50596 14841],45,0,False,0.0,0.0
22,173,0,[47666 45811],23,0,False,0.0,0.0
23,174,0,[3167 3990],24,1,False,0.0,0.0
24,175,0,[40166  8722],23,1,False,0.0,0.0
25,176,0,[23233 32154],20,1,False,0.0,0.0
26,177,0,[10235  4493],23,1,True,3.219871997833252,1.1514489650726318
27,178,0,[35319 12647],44,1,True,3.654726505279541,0.5148580074310303
28,179,0,[25078 36113],8,0,False,0.0,0.0
29,180,0,[44387 18907],21,0,True,3.7705636024475098,0.6043160557746887
0,181,0,[31280 40131],0,0,True,3.76143479347229,1.3613009452819824
1,182,0,[51251 17647],28,1,True,3.9656171798706055,0.3237376809120178
2,183,0,[13801 15560],28,1,True,3.9045393466949463,1.1029726266860962
3,184,0,[5838 4619],7,0,False,0.0,0.0
4,185,0,[ 1645 23389],34,0,False,0.0,0.0
5,186,0,[49440  7729],18,0,False,0.0,0.0
6,187,0,[11978  1838],24,1,True,3.7416536808013916,0.9062400460243225
7,188,0,[20076 17059],10,0,False,0.0,0.0
8,189,0,[20377 45398],0,1,True,3.790109872817993,0.19764646887779236
9,190,0,[34565 23627],42,0,False,0.0,0.0
10,191,0,[38134 20058],29,0,False,0.0,0.0
11,192,0,[38962   137],11,0,False,0.0,0.0
12,193,0,[ 4377 16337],15,0,True,4.3361616134643555,0.693082332611084
13,194,0,[34364 33728],44,1,True,3.705573320388794,1.0572587251663208
14,195,0,[26285 45612],30,1,False,0.0,0.0
15,196,0,[26595 34849],7,1,False,0.0,0.0
16,197,0,[ 4890 28748],1,0,True,4.529630184173584,0.7027011513710022
17,198,0,[16651 37180],12,1,False,0.0,0.0
18,199,0,[19178 24843],21,1,False,0.0,0.0
19,200,0,[50148 29042],39,1,False,0.0,0.0
20,201,0,[8859 9709],10,0,True,3.4491121768951416,1.261507272720337
21,202,0,[ 3761 10523],13,0,True,3.8711283206939697,0.684523344039917
22,203,0,[44827 33141],36,0,True,3.813124895095825,0.19432154297828674
23,204,0,[ 4749 40466],35,1,False,0.0,0.0
24,205,0,[31147 25299],30,1,True,3.9933109283447266,1.1279376745224
25,206,0,[ 3890 28339],48,1,False,0.0,0.0
26,207,0,[22683 35195],16,0,True,4.363868713378906,0.6928032040596008
27,208,0,[35980 15649],10,0,True,3.662801742553711,0.844018280506134
28,209,0,[45220 23765],26,0,False,0.0,0.0
29,210,0,[51674 40521],48,1,True,4.440558433532715,0.6811631917953491
0,211,0,[1618 2648],16,1,True,4.34675407409668,0.5470024943351746
1,212,0,[38338  8861],29,1,False,0.0,0.0
2,213,0,[45357 10120],12,0,False,0.0,0.0
3,214,0,[ 2043 28906],17,0,False,0.0,0.0
4,215,0,[40417 36722],9,1,False,0.0,0.0
5,216,0,[10172 23975],24,0,True,3.7572240829467773,0.3342215120792389
6,217,0,[21586  3505],23,0,False,0.0,0.0
7,218,0,[ 9050 27131],11,0,False,0.0,0.0
8,219,0,[14929  1296],39,0,False,0.0,0.0
9,220,0,[20705 25883],0,0,True,3.7617692947387695,0.17589978873729706
10,221,0,[18639 47709],22,1,True,4.364043235778809,0.6947701573371887
11,222,0,[49818 27884],46,1,False,0.0,0.0
12,223,0,[ 2473 12111],0,1,True,3.71819806098938,0.020128488540649414
13,224,0,[42026 49320],37,1,False,0.0,0.0
14,225,0,[29941  7452],5,0,False,0.0,0.0
15,226,0,[ 4079 13017],3,1,False,0.0,0.0
16,227,0,[23393 23069],13,1,False,0.0,0.0
17,228,0,[ 8914 17160],13,0,False,0.0,0.0
18,229,0,[25783 17867],37,0,False,0.0,0.0
19,230,0,[13652 41479],20,0,False,0.0,0.0
20,231,0,[27654 25730],48,1,True,4.158990859985352,0.15931002795696259
21,232,0,[21565 10220],23,1,False,0.0,0.0
22,233,0,[31939  9846],6,0,True,3.83308482170105,0.39973488450050354
23,234,0,[32498 41735],19,0,False,0.0,0.0
24,235,0,[45006 25930],28,1,False,0.0,0.0
25,236,0,[13055  1740],49,1,False,0.0,0.0
26,237,0,[33443 15208],0,1,False,0.0,0.0
27,238,0,[10934  3312],46,1,False,0.0,0.0
28,239,0,[23409 40642],10,1,True,3.651582717895508,0.12719208002090454
29,240,0,[33987 39215],2,0,True,3.356581449508667,0.07168219983577728
0,241,0,[9549 3816],2,0,False,0.0,0.0
1,242,0,[28341 21381],2,0,False,0.0,0.0
2,243,0,[ 1103 12601],16,1,False,0.0,0.0
3,244,0,[51222  1440],7,1,True,3.5938374996185303,0.020345443859696388
4,245,0,[29048 46303],21,0,True,3.7291910648345947,0.12824033200740814
5,246,0,[31935 10605],43,1,True,4.247138023376465,0.6954700946807861
6,247,0,[2384 1153],45,0,True,3.7401723861694336,0.6015961170196533
7,248,0,[28383  9190],42,1,False,0.0,0.0
8,249,0,[26739 14158],9,1,True,3.9095571041107178,0.3547958731651306
9,250,0,[15456 32265],49,0,True,4.051445007324219,0.9300174713134766
10,251,0,[34372  3652],13,1,False,0.0,0.0
11,252,0,[52337 33944],48,0,False,0.0,0.0
12,253,0,[14159    15],23,1,False,0.0,0.0
13,254,0,[17226 45457],37,1,False,0.0,0.0
14,255,0,[ 8024 31450],37,0,True,4.277335166931152,0.6923759579658508
15,256,0,[15282 24582],26,1,True,4.440201759338379,0.6929126977920532
16,257,0,[ 2131 35290],47,1,False,0.0,0.0
17,258,0,[34449 18156],12,0,False,0.0,0.0
18,259,0,[43757 20338],30,1,False,0.0,0.0
19,260,0,[13265 48302],32,1,True,3.892275333404541,0.03898236155509949
20,261,0,[37739 19567],7,0,True,3.252006769180298,0.21009133756160736
21,262,0,[3382 9463],2,1,True,3.621691942214966,0.09271726757287979
22,263,0,[15229 21892],48,0,False,0.0,0.0
23,264,0,[12145 30055],2,1,False,0.0,0.0
24,265,0,[38336 40236],48,0,False,0.0,0.0
25,266,0,[ 6168 15473],46,0,True,3.7611429691314697,0.495782732963562
26,267,0,[51334 38575],5,0,True,3.7930197715759277,0.27038803696632385
27,268,0,[34843  8433],29,1,False,0.0,0.0
28,269,0,[11540 16289],0,1,True,3.475593090057373,0.0025172897148877382
29,270,0,[ 7899 34490],43,0,True,4.229398727416992,0.6675847768783569
0,271,0,[25192 41980],35,0,True,4.839502811431885,0.692173957824707
1,272,0,[28765 17610],4,0,False,0.0,0.0
2,273,0,[47509  8245],17,1,True,3.709691047668457,0.5322017669677734
3,274,0,[24571 22721],49,0,False,0.0,0.0
4,275,0,[47196 14036],28,1,False,0.0,0.0
5,276,0,[17990 33910],29,1,True,3.9255990982055664,0.9364381432533264
6,277,0,[40598 27935],36,1,True,3.7983365058898926,0.4224509298801422
7,278,0,[42693 35710],29,1,False,0.0,0.0
8,279,0,[41317 26337],13,1,True,3.8495519161224365,0.7152708172798157
9,280,0,[15477 18979],2,1,False,0.0,0.0
10,281,0,[26406 52430],30,1,True,3.9635722637176514,0.08336798846721649
11,282,0,[51552 17937],12,0,True,3.6991899013519287,0.32938647270202637
12,283,0,[52004 24346],37,0,True,4.258488178253174,0.7031880021095276
13,284,0,[44357 30785],12,1,False,0.0,0.0
14,285,0,[47922 14257],4,0,True,4.256229877471924,0.6863176822662354
15,286,0,[ 7553 33238],5,0,False,0.0,0.0
16,287,0,[49427 47831],37,1,True,4.529625415802002,0.9099355936050415
17,288,0,[ 2118 19182],24,0,False,0.0,0.0
18,289,0,[26188 26034],6,0,True,3.7925164699554443,0.19752706587314606
19,290,0,[17730 19715],5,0,True,3.6082911491394043,1.7639436721801758
20,291,0,[45998  4785],5,0,False,0.0,0.0
21,292,0,[26475  8406],7,1,False,0.0,0.0
22,293,0,[25586 13512],12,0,True,3.707639694213867,0.7028063535690308
23,294,0,[ 6103 28758],13,0,True,3.8122212886810303,0.4311671555042267
24,295,0,[10616 14619],47,0,True,3.8982486724853516,0.47849342226982117
25,296,0,[11976  4562],21,1,False,0.0,0.0
26,297,0,[ 5518 35311],9,0,True,3.909979820251465,0.42642325162887573
27,298,0,[36333 19804],41,0,False,0.0,0.0
28,299,0,[43740 44112],42,1,False,0.0,0.0
29,300,0,[ 8052 52048],9,0,False,0.0,0.0
0,301,0,[33558 37112],1,1,True,4.073074817657471,0.04680487513542175
1,302,0,[28850 13615],47,0,True,3.8823976516723633,0.43528008460998535
2,303,0,[33459 43253],10,0,True,3.7186436653137207,0.14076536893844604
3,304,0,[17277 49474],49,1,True,4.029788017272949,0.2776302397251129
4,305,0,[42457   422],27,0,True,4.326613426208496,0.6988173127174377
5,306,0,[32709 13675],26,1,True,4.153396129608154,0.6089813113212585
6,307,0,[30232 11055],12,0,False,0.0,0.0
7,308,0,[ 9940 42739],12,1,True,3.710232734680176,0.045858293771743774
8,309,0,[51640 37050],19,0,True,4.062104225158691,0.45451897382736206
9,310,0,[10688 27468],24,0,True,3.7059342861175537,0.14093424379825592
10,311,0,[25511  5822],23,1,True,3.684602737426758,1.426329255104065
11,312,0,[48769 25501],10,0,False,0.0,0.0
12,313,0,[13052  9516],38,1,False,0.0,0.0
13,314,0,[21603 16928],6,0,True,3.7724006175994873,0.17538078129291534
14,315,0,[15345 20957],30,1,False,0.0,0.0
15,316,0,[16825 43486],17,0,False,0.0,0.0
16,317,0,[31228 22434],8,0,False,0.0,0.0
17,318,0,[39184 48247],33,1,True,4.848114967346191,0.6772426962852478
18,319,0,[15231  5750],36,1,False,0.0,0.0
19,320,0,[47216 36048],44,1,False,0.0,0.0
20,321,0,[27845 46562],41,1,False,0.0,0.0
21,322,0,[28346 16664],44,0,True,3.745260238647461,0.05078541487455368
22,323,0,[44277 20130],48,1,True,4.053884983062744,0.9063282012939453
23,324,0,[52361 46873],49,1,False,0.0,0.0
24,325,0,[41360 11772],39,0,False,0.0,0.0
25,326,0,[38194 15502],39,1,True,3.834061861038208,0.6203010678291321
26,327,0,[    9 41046],38,1,False,0.0,0.0
27,328,0,[15054 19277],43,0,False,0.0,0.0
28,329,0,[32780  9193],47,1,True,3.9310922622680664,0.9789498448371887
29,330,0,[47370 28637],21,1,False,0.0,0.0
0,331,0,[31178 17806],20,1,False,0.0,0.0
1,332,0,[ 2411 35921],19,0,False,0.0,0.0
2,333,0,[13326  1250],24,0,True,3.651416063308716,0.3928309381008148
3,334,0,[43617 17393],42,0,True,3.691359519958496,0.3151237964630127
4,335,0,[33709  2289],25,0,True,3.768413543701172,0.008260237984359264
5,336,0,[24454 13433],45,1,False,0.0,0.0
6,337,0,[13450  9187],1,0,True,4.318933010101318,1.6989312171936035
7,338,0,[35162 49277],32,1,False,0.0,0.0
8,339,0,[23558  2355],20,0,True,3.8184924125671387,0.39218541979789734
9,340,0,[22036 49527],37,0,True,4.077516555786133,0.020350249484181404
10,341,0,[21114 36044],27,0,False,0.0,0.0
11,342,0,[9136 2875],28,1,False,0.0,0.0
12,343,0,[ 1803 49485],32,1,True,3.8857364654541016,0.15246348083019257
13,344,0,[33453 40031],29,0,False,0.0,0.0
14,345,0,[12082 14741],36,1,False,0.0,0.0
15,346,0,[ 892 2119],31,0,True,4.514848709106445,0.6939201354980469
16,347,0,[34392 18434],37,1,True,4.06361198425293,1.4315580129623413
17,348,0,[23492  3647],10,0,False,0.0,0.0
18,349,0,[8640 1378],41,0,False,0.0,0.0
19,350,0,[ 7533 20434],14,0,False,0.0,0.0
20,351,0,[50416 42591],21,0,False,0.0,0.0
21,352,0,[22561 16410],36,1,False,0.0,0.0
22,353,0,[28246 30236],14,0,True,4.554751873016357,0.6850857138633728
23,354,0,[  233 44226],45,0,False,0.0,0.0
24,355,0,[40850 47111],46,1,False,0.0,0.0
25,356,0,[26446 14834],7,0,True,3.7121264934539795,0.20431853830814362
26,357,0,[40624  7855],27,0,True,4.239353656768799,1.288710355758667
27,358,0,[30964 40946],23,0,False,0.0,0.0
28,359,0,[19445  7993],20,1,True,3.804365396499634,0.7603909373283386
29,360,0,[ 9248 32488],46,0,True,3.73742938041687,1.0367926359176636
0,361,0,[ 3043 46038],14,0,True,4.357278347015381,0.2770148515701294
1,362,0,[34212 10136],24,0,False,0.0,0.0
2,363,0,[34139   952],34,0,False,0.0,0.0
3,364,0,[36006 24837],2,1,False,0.0,0.0
4,365,0,[51887 49668],13,1,False,0.0,0.0
5,366,0,[18969 37077],39,0,False,0.0,0.0
6,367,0,[ 9259 37276],21,0,True,3.7649729251861572,1.0126564502716064
7,368,0,[37763 10231],27,1,False,0.0,0.0
8,369,0,[25667 21690],21,1,False,0.0,0.0
9,370,0,[50667 32379],1,0,False,0.0,0.0
10,371,0,[18813 37250],10,1,False,0.0,0.0
11,372,0,[20019 42860],41,0,True,3.983811140060425,0.23729205131530762
12,373,0,[50786 14328],13,0,True,3.7948267459869385,0.2636518180370331
13,374,0,[13792 38506],45,1,False,0.0,0.0
14,375,0,[24739 34840],20,1,False,0.0,0.0
15,376,0,[44239 48315],23,1,True,3.7038633823394775,0.17327246069908142
16,377,0,[26737 42058],38,1,False,0.0,0.0
17,378,0,[ 3603 26363],41,0,True,3.9708991050720215,1.0369572639465332
18,379,0,[48517 28959],20,1,True,3.7630867958068848,0.41639387607574463
19,380,0,[25307 39543],0,1,True,3.7479443550109863,0.06883463263511658
20,381,0,[48126 25868],40,1,True,4.346566200256348,0.7012110948562622
21,382,0,[18222 37397],0,1,False,0.0,0.0
22,383,0,[17245 16182],6,1,True,3.758725643157959,2.441770076751709
23,384,0,[ 9288 39357],38,1,False,0.0,0.0
24,385,0,[14869 35613],20,1,True,3.7756264209747314,0.8849604725837708
25,386,0,[ 6800 19221],40,1,True,4.419018268585205,0.5227237343788147
26,387,0,[ 3210 43173],15,1,False,0.0,0.0
27,388,0,[15749 32998],39,1,False,0.0,0.0
28,389,0,[9958 5464],48,0,False,0.0,0.0
29,390,0,[45432  9254],26,1,False,0.0,0.0
0,391,0,[36561 10530],44,1,False,0.0,0.0
1,392,0,[20830 16116],33,1,False,0.0,0.0
2,393,0,[21002 46274],17,0,True,3.806602954864502,0.01896592788398266
3,394,0,[39471  8571],0,1,False,0.0,0.0
4,395,0,[32476 32777],24,0,True,3.742597818374634,0.5754779577255249
5,396,0,[19432 46063],2,1,False,0.0,0.0
6,397,0,[   47 33679],5,1,True,3.788482189178467,0.11494806408882141
7,398,0,[47873 19287],10,1,True,3.698364496231079,1.1609231233596802
8,399,0,[24607 49829],5,0,False,0.0,0.0
9,400,0,[23448 14692],16,1,True,4.06839656829834,0.11097120493650436
10,401,0,[46579 30055],8,1,True,3.8241097927093506,0.645290732383728
11,402,0,[ 1015 18457],16,1,False,0.0,0.0
12,403,0,[31905  7445],10,0,False,0.0,0.0
13,404,0,[18636   300],30,0,True,3.913686990737915,0.0432124100625515
14,405,0,[25183 13180],34,0,True,4.04021692276001,0.40607619285583496
15,406,0,[41077 26935],38,0,False,0.0,0.0
16,407,0,[45967  7180],44,1,True,3.758777618408203,0.012502177618443966
17,408,0,[26567 42599],32,0,False,0.0,0.0
18,409,0,[29522 30238],22,1,False,0.0,0.0
19,410,0,[ 9846 20218],49,1,False,0.0,0.0
20,411,0,[17729  6386],22,1,False,0.0,0.0
21,412,0,[22087 28470],8,1,True,3.7889440059661865,0.2640608549118042
22,413,0,[3553 6863],6,0,True,3.7319283485412598,0.012182108126580715
23,414,0,[27874 21075],49,0,True,3.974940061569214,0.004417805466800928
24,415,0,[14480  1681],44,1,True,3.743422508239746,1.8887027502059937
25,416,0,[30754 41072],28,1,True,3.846097707748413,1.9466896057128906
26,417,0,[ 4360 47720],19,0,True,4.003538608551025,0.26141101121902466
27,418,0,[38929 28627],27,0,False,0.0,0.0
28,419,0,[17818 26027],29,0,True,3.9840199947357178,1.405278205871582
29,420,0,[20700  4591],40,1,False,0.0,0.0
0,421,0,[ 2991 46846],5,1,True,3.7756083011627197,0.17118032276630402
1,422,0,[35618 23149],43,0,True,4.138567924499512,0.040565937757492065
2,423,0,[30250  7514],9,0,False,0.0,0.0
3,424,0,[ 9653 15792],16,1,False,0.0,0.0
4,425,0,[20807 46839],17,0,True,3.7896482944488525,0.03881113976240158
5,426,0,[46499 40806],3,1,True,3.913632869720459,0.7187262773513794
6,427,0,[47121 11016],22,0,True,4.168874263763428,0.4793568253517151
7,428,0,[ 6344 45116],17,0,False,0.0,0.0
8,429,0,[49062 49017],32,1,True,3.8656744956970215,0.19417184591293335
9,430,0,[19944 20204],33,0,False,0.0,0.0
10,431,0,[51344 25249],24,1,True,3.758162498474121,1.109450340270996
11,432,0,[30006  1594],45,0,False,0.0,0.0
12,433,0,[12634 29459],3,0,True,4.121692180633545,0.2890011668205261
13,434,0,[29371 44956],10,0,True,3.7200355529785156,0.24965710937976837
14,435,0,[50819 29953],42,1,True,3.8121907711029053,0.6281329393386841
15,436,0,[ 2196 23751],9,0,True,3.878500461578369,0.23347735404968262
16,437,0,[18272  2556],1,1,False,0.0,0.0
17,438,0,[34753 11844],5,0,True,3.74084734916687,0.002112173940986395
